

Measurement ID;3914
Battery name;NCR18650PF_SN002
Battery Name;NCR
Circuit;Circ006
Program;458 - Pan_5pulse_EIS_0dC
Start Time;6/28/2017 9:12:23 AM
End Time;6/30/2017 5:53:32 AM
Test section;EIS00003
Comment;-20degC EIS
OrderNo;
Producer; Panasonic
Type; NCR
Nominal Voltage; 3.7
Nominal Current; 0
Nominal Capacity; 2.9
Cells; 1
Maximum Voltage; 4.25
Gassing Voltage; 4.3
Break Voltage; 0
Charge Factor; 0
Impedance; 0
Cold Cranking Current; 15
Energy Density; 0
Comment;



Time Stamp;Step;Status;Prog Time;Step Time;Cycle;Cycle Level;Procedure;Voltage;Current;AhAccu;Energy;StartFreq;EndFreq;SetFreq;AAcMax;VAcMin;VAcMax;mvIdeal;Go;Status;U1;Zreal1;Zimg1;ActFreq;EisError;AACStart;MinIntervalTime;CountOfPeriods;UIdeal;AStart;MinDuration;MinPeriods;RemTime;VRelativ;AAmplitude;Betrag;Phase;ChamberT;ChamberSP;Temp45;
6/28/2017 7:47:41 PM;52;EIS;10:35:12.919;00:10:54.309;1;1;Pan_5pulse_EIS_0dC;4.00705;0.00000;-0.29001;;0.00100;6000.00000;0.04499;2.00000;-2.00000;20.00000;10.00000;42.00000;16.00000;4.00673;440.38457;-139.94689;0.04507;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05370;0.02280;462.08625;-17.62939;-20.00000;-20.00000;-17.57447;
6/28/2017 7:49:12 PM;52;EIS;10:36:43.589;00:12:24.979;1;1;Pan_5pulse_EIS_0dC;4.00769;0.00000;-0.29001;;0.00100;6000.00000;0.03374;2.00000;-2.00000;20.00000;10.00000;43.00000;16.00000;4.00828;467.48957;-122.91076;0.03377;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04657;0.02165;483.37724;-14.73063;-20.00000;-20.00000;-17.36151;
6/28/2017 7:51:13 PM;52;EIS;10:38:44.190;00:14:25.580;1;1;Pan_5pulse_EIS_0dC;4.00898;0.00000;-0.29001;;0.00100;6000.00000;0.02530;2.00000;-2.00000;20.00000;10.00000;44.00000;16.00000;4.00951;487.60074;-108.63550;0.02531;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03226;0.02066;499.55596;-12.56013;-20.00000;-20.00000;-17.17097;
6/28/2017 7:53:52 PM;52;EIS;10:41:24.044;00:17:05.434;1;1;Pan_5pulse_EIS_0dC;4.00962;0.00000;-0.29001;;0.00100;6000.00000;0.01897;2.00000;-2.00000;20.00000;10.00000;45.00000;16.00000;4.01036;503.79550;-97.55507;0.01896;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02724;0.02002;513.15388;-10.95913;-20.00000;-20.00000;-17.37272;
6/28/2017 7:57:25 PM;52;EIS;10:44:56.988;00:20:38.378;1;1;Pan_5pulse_EIS_0dC;4.01091;0.00000;-0.29001;;0.00100;6000.00000;0.01423;2.00000;-2.00000;20.00000;10.00000;46.00000;16.00000;4.01168;520.60521;-89.64289;0.01422;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03044;0.01951;528.26663;-9.76994;-20.00000;-20.00000;-17.37272;
6/28/2017 8:02:09 PM;52;EIS;10:49:40.363;00:25:21.753;1;1;Pan_5pulse_EIS_0dC;4.01220;0.00000;-0.29001;;0.00100;6000.00000;0.01067;2.00000;-2.00000;20.00000;10.00000;47.00000;16.00000;4.01323;536.10390;-85.53206;0.01065;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02760;0.01893;542.88408;-9.06479;-20.00000;-20.00000;-17.38393;
6/28/2017 8:08:26 PM;52;EIS;10:55:57.130;00:31:38.520;1;1;Pan_5pulse_EIS_0dC;4.01348;0.00000;-0.29001;;0.00100;6000.00000;0.00800;2.00000;-2.00000;20.00000;10.00000;48.00000;16.00000;4.01520;553.51269;-84.58462;0.00800;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03161;0.01842;559.93826;-8.68840;-20.00000;-20.00000;-17.38393;
6/28/2017 8:16:48 PM;52;EIS;11:04:19.266;00:40:00.656;1;1;Pan_5pulse_EIS_0dC;4.01541;0.00000;-0.29001;;0.00100;6000.00000;0.00600;2.00000;-2.00000;20.00000;10.00000;49.00000;16.00000;4.01669;572.61235;-86.23485;0.00600;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03295;0.01784;579.06938;-8.56433;-20.00000;-20.00000;-17.37272;
6/28/2017 8:27:58 PM;52;EIS;11:15:29.237;00:51:10.627;1;1;Pan_5pulse_EIS_0dC;4.01670;0.00000;-0.29001;;0.00100;6000.00000;0.00450;2.00000;-2.00000;20.00000;10.00000;50.00000;16.00000;4.01876;592.06945;-90.56049;0.00449;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03388;0.01726;598.95528;-8.69632;-20.00000;-20.00000;-17.58568;
6/28/2017 8:42:49 PM;52;EIS;11:30:20.648;01:06:02.038;1;1;Pan_5pulse_EIS_0dC;4.01927;0.00000;-0.29001;;0.00100;6000.00000;0.00337;2.00000;-2.00000;20.00000;10.00000;51.00000;16.00000;4.02117;614.06541;-96.61200;0.00338;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03875;0.01671;621.61902;-8.94115;-20.00000;-20.00000;-17.36151;
6/28/2017 9:02:36 PM;52;EIS;11:50:07.249;01:25:48.639;1;1;Pan_5pulse_EIS_0dC;4.02185;0.00000;-0.29001;;0.00100;6000.00000;0.00253;2.00000;-2.00000;20.00000;10.00000;52.00000;16.00000;4.02382;632.48748;-105.05528;0.00253;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03062;0.01607;641.15288;-9.43065;-20.00000;-20.00000;-17.58568;
6/28/2017 9:29:00 PM;52;EIS;12:16:31.364;01:52:12.754;1;1;Pan_5pulse_EIS_0dC;4.02506;0.00000;-0.29001;;0.00100;6000.00000;0.00190;2.00000;-2.00000;20.00000;10.00000;53.00000;16.00000;4.02694;653.51534;-115.33025;0.00190;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03495;0.01560;663.61387;-10.00832;-20.00000;-20.00000;-17.36151;
6/28/2017 10:04:09 PM;52;EIS;12:51:40.733;02:27:22.123;1;1;Pan_5pulse_EIS_0dC;4.02764;0.00000;-0.29001;;0.00100;6000.00000;0.00142;2.00000;-2.00000;20.00000;10.00000;54.00000;16.00000;4.02983;681.75775;-129.45931;0.00142;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04643;0.01508;693.94044;-10.75191;-20.00000;-20.00000;-17.36151;
