

Measurement ID;3914
Battery name;NCR18650PF_SN002
Battery Name;NCR
Circuit;Circ006
Program;458 - Pan_5pulse_EIS_0dC
Start Time;6/28/2017 9:12:23 AM
End Time;6/30/2017 5:53:32 AM
Test section;EIS00002
Comment;-20degC EIS
OrderNo;
Producer; Panasonic
Type; NCR
Nominal Voltage; 3.7
Nominal Current; 0
Nominal Capacity; 2.9
Cells; 1
Maximum Voltage; 4.25
Gassing Voltage; 4.3
Break Voltage; 0
Charge Factor; 0
Impedance; 0
Cold Cranking Current; 15
Energy Density; 0
Comment;



Time Stamp;Step;Status;Prog Time;Step Time;Cycle;Cycle Level;Procedure;Voltage;Current;AhAccu;Energy;StartFreq;EndFreq;SetFreq;AAcMax;VAcMin;VAcMax;mvIdeal;Go;Status;U1;Zreal1;Zimg1;ActFreq;EisError;AACStart;MinIntervalTime;CountOfPeriods;UIdeal;AStart;MinDuration;MinPeriods;RemTime;VRelativ;AAmplitude;Betrag;Phase;ChamberT;ChamberSP;Temp45;
6/28/2017 3:28:41 PM;43;EIS;06:16:12.183;00:01:59.082;2;1;Pan_5pulse_EIS_0dC;4.04694;0.00000;-0.14500;;0.00100;6000.00000;449.93653;2.00000;-2.00000;20.00000;10.00000;10.00000;16.00000;4.04872;36.99948;-6.78007;450.70422;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03489;0.27512;37.61556;-10.38412;-20.00000;-20.00000;-17.56326;
6/28/2017 3:28:52 PM;43;EIS;06:16:23.701;00:02:10.600;2;1;Pan_5pulse_EIS_0dC;4.04694;0.00000;-0.14500;;0.00100;6000.00000;337.40480;2.00000;-2.00000;20.00000;10.00000;11.00000;16.00000;4.04511;38.28717;-7.92821;336.84210;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03937;0.26583;39.09941;-11.69902;-20.00000;-20.00000;-17.55205;
6/28/2017 3:29:04 PM;43;EIS;06:16:35.419;00:02:22.318;2;1;Pan_5pulse_EIS_0dC;4.04694;0.00000;-0.14500;;0.00100;6000.00000;253.01790;2.00000;-2.00000;20.00000;10.00000;12.00000;16.00000;4.03941;39.72201;-9.11762;253.29816;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04212;0.25570;40.75498;-12.92749;-20.00000;-20.00000;-17.56326;
6/28/2017 3:29:16 PM;43;EIS;06:16:47.557;00:02:34.456;2;1;Pan_5pulse_EIS_0dC;4.04694;0.00000;-0.14500;;0.00100;6000.00000;189.73666;2.00000;-2.00000;20.00000;10.00000;13.00000;16.00000;4.04915;41.36503;-10.39861;189.72333;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04754;0.24560;42.65204;-14.11098;-20.00000;-20.00000;-17.56326;
6/28/2017 3:29:27 PM;43;EIS;06:16:59.128;00:02:46.027;2;1;Pan_5pulse_EIS_0dC;4.04758;0.00000;-0.14500;;0.00100;6000.00000;142.28242;2.00000;-2.00000;20.00000;10.00000;14.00000;16.00000;4.04926;43.21670;-11.76586;142.43323;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04948;0.23431;44.78971;-15.22981;-20.00000;-20.00000;-17.55205;
6/28/2017 3:29:39 PM;43;EIS;06:17:11.135;00:02:58.034;2;1;Pan_5pulse_EIS_0dC;4.04758;0.00000;-0.14500;;0.00100;6000.00000;106.69676;2.00000;-2.00000;20.00000;10.00000;15.00000;16.00000;4.05798;45.33980;-13.24202;106.66666;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05423;0.22319;47.23398;-16.28106;-20.00000;-20.00000;-17.56326;
6/28/2017 3:29:51 PM;43;EIS;06:17:22.660;00:03:09.559;2;1;Pan_5pulse_EIS_0dC;4.04758;0.00000;-0.14500;;0.00100;6000.00000;80.01129;2.00000;-2.00000;20.00000;10.00000;16.00000;16.00000;4.06023;47.72578;-14.81315;80.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05801;0.21172;49.97179;-17.24332;-20.00000;-20.00000;-17.56326;
6/28/2017 3:30:03 PM;43;EIS;06:17:34.527;00:03:21.426;2;1;Pan_5pulse_EIS_0dC;4.04758;0.00000;-0.14500;;0.00100;6000.00000;60.00000;2.00000;-2.00000;20.00000;10.00000;17.00000;16.00000;4.04969;50.37478;-16.48688;60.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06124;0.20022;53.00411;-18.12246;-20.00000;-20.00000;-17.57447;
6/28/2017 3:30:14 PM;43;EIS;06:17:46.008;00:03:32.907;2;1;Pan_5pulse_EIS_0dC;4.04758;0.00000;-0.14500;;0.00100;6000.00000;44.99365;2.00000;-2.00000;20.00000;10.00000;18.00000;16.00000;4.04491;53.35026;-18.27918;44.94382;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06381;0.18864;56.39484;-18.91278;-20.00000;-20.00000;-17.56326;
6/28/2017 3:30:26 PM;43;EIS;06:17:57.704;00:03:44.603;2;1;Pan_5pulse_EIS_0dC;4.04758;0.00000;-0.14500;;0.00100;6000.00000;33.74048;2.00000;-2.00000;20.00000;10.00000;19.00000;16.00000;4.04993;56.62470;-20.19032;33.70787;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06572;0.17728;60.11660;-19.62439;-20.00000;-20.00000;-17.57447;
6/28/2017 3:30:38 PM;43;EIS;06:18:09.766;00:03:56.665;2;1;Pan_5pulse_EIS_0dC;4.04823;0.00000;-0.14500;;0.00100;6000.00000;25.30179;2.00000;-2.00000;20.00000;10.00000;20.00000;16.00000;4.05531;60.19888;-22.22256;25.31646;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06696;0.16627;64.16968;-20.26174;-20.00000;-20.00000;-17.56326;
6/28/2017 3:30:50 PM;43;EIS;06:18:21.344;00:04:08.243;2;1;Pan_5pulse_EIS_0dC;4.04823;0.00000;-0.14500;;0.00100;6000.00000;18.97367;2.00000;-2.00000;20.00000;10.00000;21.00000;16.00000;4.05015;64.08256;-24.40604;18.98734;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06932;0.15594;68.57280;-20.84949;-20.00000;-20.00000;-17.56326;
6/28/2017 3:31:02 PM;43;EIS;06:18:33.244;00:04:20.143;2;1;Pan_5pulse_EIS_0dC;4.04823;0.00000;-0.14500;;0.00100;6000.00000;14.22824;2.00000;-2.00000;20.00000;10.00000;22.00000;16.00000;4.06024;68.27398;-26.79083;14.21801;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06926;0.14579;73.34224;-21.42513;-20.00000;-20.00000;-17.56326;
6/28/2017 3:31:13 PM;43;EIS;06:18:44.717;00:04:31.616;2;1;Pan_5pulse_EIS_0dC;4.04823;0.00000;-0.14500;;0.00100;6000.00000;10.66968;2.00000;-2.00000;20.00000;10.00000;23.00000;16.00000;4.06138;72.76104;-29.41749;10.67616;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.07014;0.13635;78.48285;-22.01362;-20.00000;-20.00000;-17.56326;
6/28/2017 3:31:25 PM;43;EIS;06:18:56.424;00:04:43.323;2;1;Pan_5pulse_EIS_0dC;4.04823;0.00000;-0.14500;;0.00100;6000.00000;8.00113;2.00000;-2.00000;20.00000;10.00000;24.00000;16.00000;4.05894;77.64824;-32.45823;8.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.07271;0.12746;84.15929;-22.68572;-20.00000;-20.00000;-17.57447;
6/28/2017 3:31:37 PM;43;EIS;06:19:08.504;00:04:55.403;2;1;Pan_5pulse_EIS_0dC;4.04823;0.00000;-0.14500;;0.00100;6000.00000;6.00000;2.00000;-2.00000;20.00000;10.00000;25.00000;16.00000;4.05772;82.84981;-35.91640;6.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.07271;0.11876;90.29993;-23.43732;-20.00000;-20.00000;-17.56326;
6/28/2017 3:31:48 PM;43;EIS;06:19:20.135;00:05:07.034;2;1;Pan_5pulse_EIS_0dC;4.04823;0.00000;-0.14500;;0.00100;6000.00000;4.49937;2.00000;-2.00000;20.00000;10.00000;26.00000;16.00000;4.05691;88.45887;-39.91677;4.50450;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.07519;0.11079;97.04803;-24.28712;-20.00000;-20.00000;-17.56326;
6/28/2017 3:32:01 PM;43;EIS;06:19:32.196;00:05:19.095;2;1;Pan_5pulse_EIS_0dC;4.04823;0.00000;-0.14500;;0.00100;6000.00000;3.37405;2.00000;-2.00000;20.00000;10.00000;27.00000;16.00000;4.05061;94.62670;-44.60905;3.37079;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.07795;0.10304;104.61443;-25.24019;-20.00000;-20.00000;-17.57447;
6/28/2017 3:32:12 PM;43;EIS;06:19:43.595;00:05:30.494;2;1;Pan_5pulse_EIS_0dC;4.04823;0.00000;-0.14500;;0.00100;6000.00000;2.53018;2.00000;-2.00000;20.00000;10.00000;28.00000;16.00000;4.06136;101.30004;-50.08603;2.53378;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.08040;0.09561;113.00579;-26.30929;-20.00000;-20.00000;-17.57447;
6/28/2017 3:32:24 PM;43;EIS;06:19:55.485;00:05:42.384;2;1;Pan_5pulse_EIS_0dC;4.04823;0.00000;-0.14500;;0.00100;6000.00000;1.89737;2.00000;-2.00000;20.00000;10.00000;29.00000;16.00000;4.04072;108.54229;-56.51407;1.89873;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.08266;0.08847;122.37348;-27.50438;-20.00000;-20.00000;-17.56326;
6/28/2017 3:32:35 PM;43;EIS;06:20:06.800;00:05:53.699;2;1;Pan_5pulse_EIS_0dC;4.04823;0.00000;-0.14500;;0.00100;6000.00000;1.42282;2.00000;-2.00000;20.00000;10.00000;30.00000;16.00000;4.04617;116.31450;-64.36088;1.42045;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.08643;0.08173;132.93376;-28.95729;-20.00000;-20.00000;-17.56326;
6/28/2017 3:32:47 PM;43;EIS;06:20:18.862;00:06:05.761;2;1;Pan_5pulse_EIS_0dC;4.04823;0.00000;-0.14500;;0.00100;6000.00000;1.06697;2.00000;-2.00000;20.00000;10.00000;31.00000;16.00000;4.04195;124.74070;-73.92299;1.06838;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.09077;0.07523;144.99949;-30.65154;-20.00000;-20.00000;-17.77622;
6/28/2017 3:32:59 PM;43;EIS;06:20:30.922;00:06:17.821;2;1;Pan_5pulse_EIS_0dC;4.04823;0.00000;-0.14500;;0.00100;6000.00000;0.80011;2.00000;-2.00000;20.00000;10.00000;32.00000;16.00000;4.04137;133.98176;-86.07731;0.79957;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.09766;0.06893;159.24954;-32.71894;-20.00000;-20.00000;-17.77622;
6/28/2017 3:33:11 PM;43;EIS;06:20:42.541;00:06:29.440;2;1;Pan_5pulse_EIS_0dC;4.04758;0.00000;-0.14500;;0.00100;6000.00000;0.60000;2.00000;-2.00000;20.00000;10.00000;33.00000;16.00000;4.04948;144.29247;-101.58148;0.59904;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.10823;0.06280;176.46278;-35.14543;-20.00000;-20.00000;-17.56326;
6/28/2017 3:33:22 PM;43;EIS;06:20:53.354;00:06:40.253;2;1;Pan_5pulse_EIS_0dC;4.04823;0.00000;-0.14500;;0.00100;6000.00000;0.44994;2.00000;-2.00000;20.00000;10.00000;34.00000;16.00000;4.04239;156.56710;-120.97958;0.44964;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.12140;0.05668;197.86186;-37.69330;-20.00000;-20.00000;-17.56326;
6/28/2017 3:33:32 PM;43;EIS;06:21:03.704;00:06:50.603;2;1;Pan_5pulse_EIS_0dC;4.04694;0.00000;-0.14500;;0.00100;6000.00000;0.33740;2.00000;-2.00000;20.00000;10.00000;35.00000;16.00000;4.04349;171.72177;-144.94625;0.33723;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.13573;0.05054;224.71711;-40.16691;-20.00000;-20.00000;-17.55205;
6/28/2017 3:33:46 PM;43;EIS;06:21:17.416;00:07:04.315;2;1;Pan_5pulse_EIS_0dC;4.04758;0.00000;-0.14500;;0.00100;6000.00000;0.25302;2.00000;-2.00000;20.00000;10.00000;36.00000;16.00000;4.04169;196.43192;-173.33610;0.25270;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.16588;0.04450;261.97501;-41.42593;-20.00000;-20.00000;-17.55205;
6/28/2017 3:34:04 PM;43;EIS;06:21:35.338;00:07:22.237;2;1;Pan_5pulse_EIS_0dC;4.04758;0.00000;-0.14500;;0.00100;6000.00000;0.18974;2.00000;-2.00000;20.00000;10.00000;37.00000;16.00000;4.04359;229.34479;-203.92826;0.18978;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.17112;0.03816;306.89700;-41.64278;-20.00000;-20.00000;-17.55205;
6/28/2017 3:34:26 PM;43;EIS;06:21:57.984;00:07:44.883;2;1;Pan_5pulse_EIS_0dC;4.04694;0.00000;-0.14500;;0.00100;6000.00000;0.14228;2.00000;-2.00000;20.00000;10.00000;38.00000;16.00000;4.04873;273.44981;-233.85304;0.14248;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.17236;0.03258;359.80834;-40.53691;-20.00000;-20.00000;-17.78742;
6/28/2017 3:34:56 PM;43;EIS;06:22:28.078;00:08:14.977;2;1;Pan_5pulse_EIS_0dC;4.04823;0.00000;-0.14500;;0.00100;6000.00000;0.10670;2.00000;-2.00000;20.00000;10.00000;39.00000;16.00000;4.04501;335.02105;-257.42272;0.10678;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.17413;0.02779;422.49918;-37.53787;-20.00000;-20.00000;-17.56326;
6/28/2017 3:35:35 PM;43;EIS;06:23:07.111;00:08:54.010;2;1;Pan_5pulse_EIS_0dC;4.04823;0.00000;-0.14500;;0.00100;6000.00000;0.08001;2.00000;-2.00000;20.00000;10.00000;40.00000;16.00000;4.04604;400.68144;-269.08031;0.07999;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.14245;0.02367;482.64876;-33.88360;-20.00000;-20.00000;-17.56326;
6/28/2017 3:36:27 PM;43;EIS;06:23:59.048;00:09:45.947;2;1;Pan_5pulse_EIS_0dC;4.04951;0.00000;-0.14500;;0.00100;6000.00000;0.06000;2.00000;-2.00000;20.00000;10.00000;41.00000;16.00000;4.05102;475.47081;-266.04906;0.05994;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.12908;0.02072;544.84364;-29.22914;-20.00000;-20.00000;-17.55205;
6/28/2017 3:37:35 PM;43;EIS;06:25:07.106;00:10:54.005;2;1;Pan_5pulse_EIS_0dC;4.04951;0.00000;-0.14500;;0.00100;6000.00000;0.04499;2.00000;-2.00000;20.00000;10.00000;42.00000;16.00000;4.05160;539.25341;-250.85962;0.04507;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.09125;0.01835;594.74767;-24.94776;-20.00000;-20.00000;-17.56326;
6/28/2017 3:39:06 PM;43;EIS;06:26:37.729;00:12:24.628;2;1;Pan_5pulse_EIS_0dC;4.05144;0.00000;-0.14500;;0.00100;6000.00000;0.03374;2.00000;-2.00000;20.00000;10.00000;43.00000;16.00000;4.05166;599.53874;-226.16862;0.03377;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.07697;0.01681;640.77995;-20.66837;-20.00000;-20.00000;-17.57447;
6/28/2017 3:41:07 PM;43;EIS;06:28:38.382;00:14:25.281;2;1;Pan_5pulse_EIS_0dC;4.05273;0.00000;-0.14500;;0.00100;6000.00000;0.02530;2.00000;-2.00000;20.00000;10.00000;44.00000;16.00000;4.05323;644.87249;-199.51959;0.02531;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05325;0.01560;675.03229;-17.19175;-20.00000;-20.00000;-17.77622;
6/28/2017 3:43:47 PM;43;EIS;06:31:18.286;00:17:05.185;2;1;Pan_5pulse_EIS_0dC;4.05402;0.00000;-0.14500;;0.00100;6000.00000;0.01897;2.00000;-2.00000;20.00000;10.00000;45.00000;16.00000;4.05519;683.63667;-174.78660;0.01896;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04623;0.01483;705.62699;-14.34169;-20.00000;-20.00000;-17.55205;
6/28/2017 3:47:20 PM;43;EIS;06:34:51.308;00:20:38.207;2;1;Pan_5pulse_EIS_0dC;4.05595;0.00000;-0.14500;;0.00100;6000.00000;0.01423;2.00000;-2.00000;20.00000;10.00000;46.00000;16.00000;4.05798;718.58299;-154.04689;0.01422;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04027;0.01416;734.90949;-12.09970;-20.00000;-20.00000;-17.55205;
6/28/2017 3:52:03 PM;43;EIS;06:39:34.705;00:25:21.604;2;1;Pan_5pulse_EIS_0dC;4.05788;0.00000;-0.14500;;0.00100;6000.00000;0.01067;2.00000;-2.00000;20.00000;10.00000;47.00000;16.00000;4.05924;748.03722;-137.84100;0.01065;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03498;0.01361;760.63120;-10.44078;-20.00000;-20.00000;-17.55205;
6/28/2017 3:58:20 PM;43;EIS;06:45:51.495;00:31:38.394;2;1;Pan_5pulse_EIS_0dC;4.05981;0.00000;-0.14500;;0.00100;6000.00000;0.00800;2.00000;-2.00000;20.00000;10.00000;48.00000;16.00000;4.06162;778.81610;-126.56328;0.00800;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03859;0.01316;789.03282;-9.23029;-20.00000;-20.00000;-17.77622;
6/28/2017 4:06:42 PM;43;EIS;06:54:13.574;00:40:00.473;2;1;Pan_5pulse_EIS_0dC;4.06238;0.00000;-0.14500;;0.00100;6000.00000;0.00600;2.00000;-2.00000;20.00000;10.00000;49.00000;16.00000;4.06431;810.42451;-118.41922;0.00600;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03569;0.01265;819.03052;-8.31323;-20.00000;-20.00000;-17.56326;
6/28/2017 4:17:52 PM;43;EIS;07:05:23.476;00:51:10.375;2;1;Pan_5pulse_EIS_0dC;4.06495;0.00000;-0.14500;;0.00100;6000.00000;0.00450;2.00000;-2.00000;20.00000;10.00000;50.00000;16.00000;4.06700;844.73574;-114.70150;0.00449;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04283;0.01223;852.48748;-7.73255;-20.00000;-20.00000;-17.56326;
6/28/2017 4:32:43 PM;43;EIS;07:20:14.892;01:06:01.791;2;1;Pan_5pulse_EIS_0dC;4.06817;0.00000;-0.14500;;0.00100;6000.00000;0.00337;2.00000;-2.00000;20.00000;10.00000;51.00000;16.00000;4.06988;886.21610;-113.88350;0.00338;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04743;0.01172;893.50346;-7.32268;-20.00000;-20.00000;-17.56326;
6/28/2017 4:52:30 PM;43;EIS;07:40:01.344;01:25:48.243;2;1;Pan_5pulse_EIS_0dC;4.07075;0.00000;-0.14500;;0.00100;6000.00000;0.00253;2.00000;-2.00000;20.00000;10.00000;52.00000;16.00000;4.07274;932.20842;-116.67436;0.00253;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04921;0.01117;939.48148;-7.13399;-20.00000;-20.00000;-17.37272;
6/28/2017 5:18:54 PM;43;EIS;08:06:25.510;01:52:12.409;2;1;Pan_5pulse_EIS_0dC;4.07396;0.00000;-0.14500;;0.00100;6000.00000;0.00190;2.00000;-2.00000;20.00000;10.00000;53.00000;16.00000;4.07583;982.47635;-121.33339;0.00190;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05510;0.01066;989.94019;-7.04024;-20.00000;-20.00000;-17.37272;
6/28/2017 5:54:03 PM;43;EIS;08:41:34.875;02:27:21.774;2;1;Pan_5pulse_EIS_0dC;4.07654;0.00000;-0.14500;;0.00100;6000.00000;0.00142;2.00000;-2.00000;20.00000;10.00000;54.00000;16.00000;4.07855;1037.79209;-128.06605;0.00142;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05752;0.01011;1045.66406;-7.03487;-20.00000;-20.00000;-17.58568;
