

Measurement ID;3541
Battery name;NCR18650PF_SN002
Battery Name;NCR
Circuit;Circ006
Program;418 - Pan_5pulse_EISSOC
Start Time;4/27/2017 8:51:52 AM
End Time;4/29/2017 3:04:43 PM
Test section;EIS00009
Comment;25degC EIS vs SOC 6kHz to 1mHz
OrderNo;
Producer; Panasonic
Type; NCR
Nominal Voltage; 3.7
Nominal Current; 0
Nominal Capacity; 2.9
Cells; 1
Maximum Voltage; 4.25
Gassing Voltage; 4.3
Break Voltage; 0
Charge Factor; 0
Impedance; 0
Cold Cranking Current; 15
Energy Density; 0
Comment;



Time Stamp;Step;Status;Prog Time;Step Time;Cycle;Cycle Level;Procedure;Voltage;Current;AhAccu;Energy;StartFreq;EndFreq;SetFreq;AAcMax;VAcMin;VAcMax;mvIdeal;Go;Status;U1;Zreal1;Zimg1;ActFreq;EisError;AACStart;MinIntervalTime;CountOfPeriods;UIdeal;AStart;MinDuration;MinPeriods;RemTime;VRelativ;AAmplitude;Betrag;Phase;ChamberT;ChamberSP;Temp45;
4/28/2017 3:47:25 PM;53;EIS;30:55:25.638;00:04:29.157;1;1;Pan_5pulse_EISSOC;3.54509;0.00000;-2.03002;;0.00100;6000.00000;14.22824;2.00000;-2.00000;20.00000;10.00000;22.00000;16.00000;3.55681;28.29336;-2.83342;14.21801;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02070;0.35896;28.43488;-5.71877;24.00000;25.00000;24.54597;
4/28/2017 3:47:37 PM;53;EIS;30:55:37.958;00:04:41.477;1;1;Pan_5pulse_EISSOC;3.54509;0.00000;-2.03002;;0.00100;6000.00000;10.66968;2.00000;-2.00000;20.00000;10.00000;23.00000;16.00000;3.54723;28.91531;-2.88600;10.67616;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02198;0.35169;29.05898;-5.69975;24.00000;25.00000;24.55718;
4/28/2017 3:47:49 PM;53;EIS;30:55:49.998;00:04:53.517;1;1;Pan_5pulse_EISSOC;3.54509;0.00000;-2.03002;;0.00100;6000.00000;8.00113;2.00000;-2.00000;20.00000;10.00000;24.00000;16.00000;3.54724;29.58123;-2.87343;8.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02306;0.34423;29.72046;-5.54812;24.00000;25.00000;24.54597;
4/28/2017 3:48:02 PM;53;EIS;30:56:02.464;00:05:05.983;1;1;Pan_5pulse_EISSOC;3.54509;0.00000;-2.03002;;0.00100;6000.00000;6.00000;2.00000;-2.00000;20.00000;10.00000;25.00000;16.00000;3.54727;30.21626;-2.75723;6.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02050;0.33633;30.34180;-5.21380;24.00000;25.00000;24.54597;
4/28/2017 3:48:14 PM;53;EIS;30:56:14.920;00:05:18.439;1;1;Pan_5pulse_EISSOC;3.54509;0.00000;-2.03002;;0.00100;6000.00000;4.49937;2.00000;-2.00000;20.00000;10.00000;26.00000;16.00000;3.55401;30.80774;-2.56585;4.50450;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01920;0.32968;30.91441;-4.76093;24.00000;25.00000;24.54597;
4/28/2017 3:48:27 PM;53;EIS;30:56:27.283;00:05:30.802;1;1;Pan_5pulse_EISSOC;3.54509;0.00000;-2.03002;;0.00100;6000.00000;3.37405;2.00000;-2.00000;20.00000;10.00000;27.00000;16.00000;3.55668;31.32206;-2.31844;3.37079;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01602;0.32349;31.40775;-4.23327;24.00000;25.00000;24.55718;
4/28/2017 3:48:38 PM;53;EIS;30:56:38.918;00:05:42.437;1;1;Pan_5pulse_EISSOC;3.54509;0.00000;-2.03002;;0.00100;6000.00000;2.53018;2.00000;-2.00000;20.00000;10.00000;28.00000;16.00000;3.55227;31.74876;-2.06642;2.53378;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01296;0.31838;31.81594;-3.72394;24.00000;25.00000;24.33302;
4/28/2017 3:48:50 PM;53;EIS;30:56:51.050;00:05:54.569;1;1;Pan_5pulse_EISSOC;3.54509;0.00000;-2.03002;;0.00100;6000.00000;1.89737;2.00000;-2.00000;20.00000;10.00000;29.00000;16.00000;3.54173;32.06178;-1.82054;1.89873;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00945;0.31434;32.11343;-3.24990;24.00000;25.00000;24.34422;
4/28/2017 3:49:02 PM;53;EIS;30:57:02.613;00:06:06.132;1;1;Pan_5pulse_EISSOC;3.54509;0.00000;-2.03002;;0.00100;6000.00000;1.42282;2.00000;-2.00000;20.00000;10.00000;30.00000;16.00000;3.55749;32.32269;-1.62131;1.42045;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00765;0.31135;32.36333;-2.87156;24.00000;25.00000;24.33302;
4/28/2017 3:49:15 PM;53;EIS;30:57:15.446;00:06:18.965;1;1;Pan_5pulse_EISSOC;3.54509;0.00000;-2.03002;;0.00100;6000.00000;1.06697;2.00000;-2.00000;20.00000;10.00000;31.00000;16.00000;3.54735;32.55324;-1.46830;1.06838;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00688;0.30899;32.58634;-2.58256;24.00000;25.00000;24.34422;
4/28/2017 3:49:27 PM;53;EIS;30:57:27.779;00:06:31.298;1;1;Pan_5pulse_EISSOC;3.54509;0.00000;-2.03002;;0.00100;6000.00000;0.80011;2.00000;-2.00000;20.00000;10.00000;32.00000;16.00000;3.54266;32.73097;-1.36023;0.79957;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00507;0.30681;32.75923;-2.37973;24.00000;25.00000;24.54597;
4/28/2017 3:49:39 PM;53;EIS;30:57:39.779;00:06:43.298;1;1;Pan_5pulse_EISSOC;3.54509;0.00000;-2.03002;;0.00100;6000.00000;0.60000;2.00000;-2.00000;20.00000;10.00000;33.00000;16.00000;3.53737;32.86368;-1.31365;0.59904;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00386;0.30522;32.88992;-2.28904;24.00000;25.00000;24.34422;
4/28/2017 3:49:50 PM;53;EIS;30:57:50.885;00:06:54.404;1;1;Pan_5pulse_EISSOC;3.54509;0.00000;-2.03002;;0.00100;6000.00000;0.44994;2.00000;-2.00000;20.00000;10.00000;34.00000;16.00000;3.54734;33.00369;-1.31781;0.44964;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00457;0.30414;33.02999;-2.28655;24.00000;25.00000;24.55718;
4/28/2017 3:50:01 PM;53;EIS;30:58:01.526;00:07:05.045;1;1;Pan_5pulse_EISSOC;3.54509;0.00000;-2.03002;;0.00100;6000.00000;0.33740;2.00000;-2.00000;20.00000;10.00000;35.00000;16.00000;3.53921;33.12387;-1.39600;0.33723;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00359;0.30271;33.15328;-2.41329;24.00000;25.00000;24.34422;
4/28/2017 3:50:15 PM;53;EIS;30:58:15.445;00:07:18.964;1;1;Pan_5pulse_EISSOC;3.54509;0.00000;-2.03002;;0.00100;6000.00000;0.25302;2.00000;-2.00000;20.00000;10.00000;36.00000;16.00000;3.53979;33.29403;-1.51656;0.25270;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00565;0.30174;33.32855;-2.60805;24.00000;25.00000;24.34422;
4/28/2017 3:50:34 PM;53;EIS;30:58:34.126;00:07:37.645;1;1;Pan_5pulse_EISSOC;3.54509;0.00000;-2.03002;;0.00100;6000.00000;0.18974;2.00000;-2.00000;20.00000;10.00000;37.00000;16.00000;3.54554;33.46054;-1.70916;0.18978;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00529;0.30005;33.50417;-2.92412;24.00000;25.00000;24.33302;
4/28/2017 3:50:57 PM;53;EIS;30:58:57.203;00:08:00.722;1;1;Pan_5pulse_EISSOC;3.54509;0.00000;-2.03002;;0.00100;6000.00000;0.14228;2.00000;-2.00000;20.00000;10.00000;38.00000;16.00000;3.54403;33.65307;-1.97058;0.14248;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00616;0.29847;33.71072;-3.35116;24.00000;25.00000;24.35543;
4/28/2017 3:51:27 PM;53;EIS;30:59:27.580;00:08:31.099;1;1;Pan_5pulse_EISSOC;3.54509;0.00000;-2.03002;;0.00100;6000.00000;0.10670;2.00000;-2.00000;20.00000;10.00000;39.00000;16.00000;3.54404;33.89896;-2.29697;0.10678;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00751;0.29653;33.97670;-3.87639;24.00000;25.00000;24.33302;
4/28/2017 3:52:07 PM;53;EIS;31:00:07.103;00:09:10.622;1;1;Pan_5pulse_EISSOC;3.54509;0.00000;-2.03002;;0.00100;6000.00000;0.08001;2.00000;-2.00000;20.00000;10.00000;40.00000;16.00000;3.54706;34.20403;-2.74071;0.07999;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01008;0.29437;34.31366;-4.58122;24.00000;25.00000;24.13127;
4/28/2017 3:52:59 PM;53;EIS;31:00:59.340;00:10:02.859;1;1;Pan_5pulse_EISSOC;3.54509;0.00000;-2.03002;;0.00100;6000.00000;0.06000;2.00000;-2.00000;20.00000;10.00000;41.00000;16.00000;3.54701;34.62129;-3.28380;0.05994;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01372;0.29149;34.77668;-5.41824;24.00000;25.00000;24.13127;
4/28/2017 3:54:07 PM;53;EIS;31:02:07.656;00:11:11.175;1;1;Pan_5pulse_EISSOC;3.54509;0.00000;-2.03002;;0.00100;6000.00000;0.04499;2.00000;-2.00000;20.00000;10.00000;42.00000;16.00000;3.54655;35.13742;-3.94027;0.04507;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01649;0.28749;35.35766;-6.39835;24.00000;25.00000;23.90710;
4/28/2017 3:55:38 PM;53;EIS;31:03:38.617;00:12:42.136;1;1;Pan_5pulse_EISSOC;3.54445;0.00000;-2.03002;;0.00100;6000.00000;0.03374;2.00000;-2.00000;20.00000;10.00000;43.00000;16.00000;3.54592;35.83157;-4.73918;0.03377;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02218;0.28281;36.14362;-7.53437;24.00000;25.00000;23.91831;
4/28/2017 3:57:39 PM;53;EIS;31:05:39.591;00:14:43.110;1;1;Pan_5pulse_EISSOC;3.54445;0.00000;-2.03002;;0.00100;6000.00000;0.02530;2.00000;-2.00000;20.00000;10.00000;44.00000;16.00000;3.54679;36.63215;-5.65916;0.02531;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02609;0.27682;37.06671;-8.78197;24.00000;25.00000;23.70536;
4/28/2017 4:00:20 PM;53;EIS;31:08:20.335;00:17:23.854;1;1;Pan_5pulse_EISSOC;3.54445;0.00000;-2.03002;;0.00100;6000.00000;0.01897;2.00000;-2.00000;20.00000;10.00000;45.00000;16.00000;3.54592;37.54086;-6.73375;0.01896;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02846;0.26965;38.14000;-10.16907;24.00000;25.00000;23.71657;
4/28/2017 4:03:53 PM;53;EIS;31:11:53.466;00:20:56.985;1;1;Pan_5pulse_EISSOC;3.54445;0.00000;-2.03002;;0.00100;6000.00000;0.01423;2.00000;-2.00000;20.00000;10.00000;46.00000;16.00000;3.54626;38.42255;-7.95322;0.01422;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02889;0.26222;39.23705;-11.69470;24.00000;25.00000;24.13127;
4/28/2017 4:08:37 PM;53;EIS;31:16:37.112;00:25:40.631;1;1;Pan_5pulse_EISSOC;3.54445;0.00000;-2.03002;;0.00100;6000.00000;0.01067;2.00000;-2.00000;20.00000;10.00000;47.00000;16.00000;3.54619;39.23215;-9.34766;0.01065;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02767;0.25481;40.33039;-13.40172;25.00000;25.00000;24.75893;
4/28/2017 4:14:54 PM;53;EIS;31:22:54.669;00:31:58.188;1;1;Pan_5pulse_EISSOC;3.54445;0.00000;-2.03002;;0.00100;6000.00000;0.00800;2.00000;-2.00000;20.00000;10.00000;48.00000;16.00000;3.54601;40.17161;-10.84402;0.00800;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03202;0.24802;41.60951;-15.10649;25.00000;25.00000;25.40900;
4/28/2017 4:23:17 PM;53;EIS;31:31:17.086;00:40:20.605;1;1;Pan_5pulse_EISSOC;3.54445;0.00000;-2.03002;;0.00100;6000.00000;0.00600;2.00000;-2.00000;20.00000;10.00000;49.00000;16.00000;3.54648;41.33778;-12.48135;0.00600;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03749;0.24027;43.18097;-16.80094;26.00000;25.00000;26.23841;
4/28/2017 4:34:28 PM;53;EIS;31:42:28.234;00:51:31.753;1;1;Pan_5pulse_EISSOC;3.54445;0.00000;-2.03002;;0.00100;6000.00000;0.00450;2.00000;-2.00000;20.00000;10.00000;50.00000;16.00000;3.54626;42.72874;-14.23182;0.00449;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04319;0.23163;45.03654;-18.42156;25.00000;25.00000;26.65312;
4/28/2017 4:49:19 PM;53;EIS;31:57:19.932;01:06:23.451;1;1;Pan_5pulse_EISSOC;3.54445;0.00000;-2.03002;;0.00100;6000.00000;0.00337;2.00000;-2.00000;20.00000;10.00000;51.00000;16.00000;3.54667;44.92407;-16.19602;0.00338;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06048;0.22207;47.75440;-19.82524;25.00000;25.00000;26.65312;
4/28/2017 5:09:07 PM;53;EIS;32:17:07.204;01:26:10.723;1;1;Pan_5pulse_EISSOC;3.54445;0.00000;-2.03002;;0.00100;6000.00000;0.00253;2.00000;-2.00000;20.00000;10.00000;52.00000;16.00000;3.54677;47.30102;-18.47220;0.00253;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06306;0.20935;50.78000;-21.33186;25.00000;25.00000;26.65312;
4/28/2017 5:35:31 PM;53;EIS;32:43:31.532;01:52:35.051;1;1;Pan_5pulse_EISSOC;3.54509;0.00000;-2.03002;;0.00100;6000.00000;0.00190;2.00000;-2.00000;20.00000;10.00000;53.00000;16.00000;3.54690;49.73280;-21.15251;0.00190;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06427;0.19693;54.04424;-23.04117;25.00000;25.00000;26.66432;
4/28/2017 6:10:41 PM;53;EIS;33:18:41.489;02:27:45.008;1;1;Pan_5pulse_EISSOC;3.54509;0.00000;-2.03002;;0.00100;6000.00000;0.00142;2.00000;-2.00000;20.00000;10.00000;54.00000;16.00000;3.54704;52.36453;-24.46207;0.00142;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06427;0.18506;57.79651;-25.03961;25.00000;25.00000;26.64191;
