

Measurement ID;3541
Battery name;NCR18650PF_SN002
Battery Name;NCR
Circuit;Circ006
Program;418 - Pan_5pulse_EISSOC
Start Time;4/27/2017 8:51:52 AM
End Time;4/29/2017 3:04:43 PM
Test section;EIS00001
Comment;25degC EIS vs SOC 6kHz to 1mHz
OrderNo;
Producer; Panasonic
Type; NCR
Nominal Voltage; 3.7
Nominal Current; 0
Nominal Capacity; 2.9
Cells; 1
Maximum Voltage; 4.25
Gassing Voltage; 4.3
Break Voltage; 0
Charge Factor; 0
Impedance; 0
Cold Cranking Current; 15
Energy Density; 0
Comment;



Time Stamp;Step;Status;Prog Time;Step Time;Cycle;Cycle Level;Procedure;Voltage;Current;AhAccu;Energy;StartFreq;EndFreq;SetFreq;AAcMax;VAcMin;VAcMax;mvIdeal;Go;Status;U1;Zreal1;Zimg1;ActFreq;EisError;AACStart;MinIntervalTime;CountOfPeriods;UIdeal;AStart;MinDuration;MinPeriods;RemTime;VRelativ;AAmplitude;Betrag;Phase;ChamberT;ChamberSP;Temp45;
4/27/2017 8:57:20 AM;37;EIS;00:05:21.586;00:04:49.125;1;1;Pan_5pulse_EISSOC;4.16983;0.00000;0.00000;;0.00100;6000.00000;8.00113;2.00000;-2.00000;20.00000;10.00000;24.00000;16.00000;4.16201;27.72820;-6.41632;8.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03394;0.36328;28.46089;-13.02896;25.00000;25.00000;26.63070;
4/27/2017 8:57:32 AM;37;EIS;00:05:34.029;00:05:01.568;1;1;Pan_5pulse_EISSOC;4.16983;0.00000;0.00000;;0.00100;6000.00000;6.00000;2.00000;-2.00000;20.00000;10.00000;25.00000;16.00000;4.17181;28.69784;-7.82128;6.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04468;0.35122;29.74455;-15.24509;25.00000;25.00000;26.85486;
4/27/2017 8:57:44 AM;37;EIS;00:05:45.819;00:05:13.358;1;1;Pan_5pulse_EISSOC;4.16983;0.00000;0.00000;;0.00100;6000.00000;4.49937;2.00000;-2.00000;20.00000;10.00000;26.00000;16.00000;4.16120;30.09728;-9.45242;4.50450;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06092;0.33630;31.54670;-17.43553;25.00000;25.00000;26.64191;
4/27/2017 8:57:56 AM;37;EIS;00:05:58.016;00:05:25.555;1;1;Pan_5pulse_EISSOC;4.16983;0.00000;0.00000;;0.00100;6000.00000;3.37405;2.00000;-2.00000;20.00000;10.00000;27.00000;16.00000;4.18264;32.10392;-11.21114;3.37079;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.07798;0.31700;34.00516;-19.24992;25.00000;25.00000;26.85486;
4/27/2017 8:58:08 AM;37;EIS;00:06:09.947;00:05:37.486;1;1;Pan_5pulse_EISSOC;4.16983;0.00000;0.00000;;0.00100;6000.00000;2.53018;2.00000;-2.00000;20.00000;10.00000;28.00000;16.00000;4.16345;34.76030;-12.82294;2.53378;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.08956;0.29408;37.05005;-20.24881;25.00000;25.00000;26.64191;
4/27/2017 8:58:20 AM;37;EIS;00:06:21.973;00:05:49.512;1;1;Pan_5pulse_EISSOC;4.16983;0.00000;0.00000;;0.00100;6000.00000;1.89737;2.00000;-2.00000;20.00000;10.00000;29.00000;16.00000;4.16084;38.04864;-13.95023;1.89873;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.09381;0.26991;40.52540;-20.13505;25.00000;25.00000;26.65312;
4/27/2017 8:58:31 AM;37;EIS;00:06:33.356;00:06:00.895;1;1;Pan_5pulse_EISSOC;4.16983;0.00000;0.00000;;0.00100;6000.00000;1.42282;2.00000;-2.00000;20.00000;10.00000;30.00000;16.00000;4.16378;41.72666;-14.30742;1.42045;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.08847;0.24675;44.11141;-18.92604;25.00000;25.00000;26.84366;
4/27/2017 8:58:43 AM;37;EIS;00:06:45.482;00:06:13.021;1;1;Pan_5pulse_EISSOC;4.16983;0.00000;0.00000;;0.00100;6000.00000;1.06697;2.00000;-2.00000;20.00000;10.00000;31.00000;16.00000;4.16104;45.32164;-13.79844;1.06838;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.07397;0.22669;47.37561;-16.93317;25.00000;25.00000;26.86607;
4/27/2017 8:58:56 AM;37;EIS;00:06:57.677;00:06:25.216;1;1;Pan_5pulse_EISSOC;4.16983;0.00000;0.00000;;0.00100;6000.00000;0.80011;2.00000;-2.00000;20.00000;10.00000;32.00000;16.00000;4.17177;48.45370;-12.57894;0.79957;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05648;0.21104;50.05987;-14.55314;25.00000;25.00000;26.84366;
4/27/2017 8:59:07 AM;37;EIS;00:07:09.374;00:06:36.913;1;1;Pan_5pulse_EISSOC;4.16983;0.00000;0.00000;;0.00100;6000.00000;0.60000;2.00000;-2.00000;20.00000;10.00000;33.00000;16.00000;4.17174;50.86005;-11.01477;0.59904;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03923;0.19970;52.03912;-12.21984;25.00000;25.00000;26.84366;
4/27/2017 8:59:19 AM;37;EIS;00:07:20.641;00:06:48.180;1;1;Pan_5pulse_EISSOC;4.16983;0.00000;0.00000;;0.00100;6000.00000;0.44994;2.00000;-2.00000;20.00000;10.00000;34.00000;16.00000;4.16542;52.56436;-9.46380;0.44964;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02671;0.19223;53.40951;-10.20631;25.00000;25.00000;26.85486;
4/27/2017 8:59:29 AM;37;EIS;00:07:31.116;00:06:58.655;1;1;Pan_5pulse_EISSOC;4.16983;0.00000;0.00000;;0.00100;6000.00000;0.33740;2.00000;-2.00000;20.00000;10.00000;35.00000;16.00000;4.17168;53.78031;-8.10068;0.33723;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01817;0.18721;54.38698;-8.56580;25.00000;25.00000;26.85486;
4/27/2017 8:59:43 AM;37;EIS;00:07:45.316;00:07:12.855;1;1;Pan_5pulse_EISSOC;4.16918;0.00000;0.00000;;0.00100;6000.00000;0.25302;2.00000;-2.00000;20.00000;10.00000;36.00000;16.00000;4.16996;54.87018;-7.01611;0.25270;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01731;0.18391;55.31692;-7.28672;25.00000;25.00000;26.85486;
4/27/2017 9:00:02 AM;37;EIS;00:08:03.755;00:07:31.294;1;1;Pan_5pulse_EISSOC;4.16918;0.00000;0.00000;;0.00100;6000.00000;0.18974;2.00000;-2.00000;20.00000;10.00000;37.00000;16.00000;4.16609;55.71001;-6.24391;0.18978;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01355;0.18080;56.05882;-6.39495;25.00000;25.00000;26.85486;
4/27/2017 9:00:24 AM;37;EIS;00:08:26.544;00:07:54.083;1;1;Pan_5pulse_EISSOC;4.16918;0.00000;0.00000;;0.00100;6000.00000;0.14228;2.00000;-2.00000;20.00000;10.00000;38.00000;16.00000;4.16793;56.34611;-5.83773;0.14248;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01045;0.17837;56.64771;-5.91502;25.00000;25.00000;26.85486;
4/27/2017 9:00:55 AM;37;EIS;00:08:57.140;00:08:24.679;1;1;Pan_5pulse_EISSOC;4.16918;0.00000;0.00000;;0.00100;6000.00000;0.10670;2.00000;-2.00000;20.00000;10.00000;39.00000;16.00000;4.16997;56.97504;-5.71941;0.10678;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01056;0.17648;57.26139;-5.73240;25.00000;25.00000;26.84366;
4/27/2017 9:01:34 AM;37;EIS;00:09:36.333;00:09:03.872;1;1;Pan_5pulse_EISSOC;4.16918;0.00000;0.00000;;0.00100;6000.00000;0.08001;2.00000;-2.00000;20.00000;10.00000;40.00000;16.00000;4.16843;57.52280;-5.90697;0.07999;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00995;0.17466;57.82530;-5.86311;25.00000;25.00000;26.86607;
4/27/2017 9:02:26 AM;37;EIS;00:10:28.359;00:09:55.898;1;1;Pan_5pulse_EISSOC;4.16918;0.00000;0.00000;;0.00100;6000.00000;0.06000;2.00000;-2.00000;20.00000;10.00000;41.00000;16.00000;4.16884;58.13798;-6.35657;0.05994;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01151;0.17295;58.48445;-6.23970;25.00000;25.00000;26.85486;
4/27/2017 9:03:34 AM;37;EIS;00:11:36.515;00:11:04.054;1;1;Pan_5pulse_EISSOC;4.16918;0.00000;0.00000;;0.00100;6000.00000;0.04499;2.00000;-2.00000;20.00000;10.00000;42.00000;16.00000;4.16966;58.86584;-7.10082;0.04507;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01362;0.17095;59.29257;-6.87819;25.00000;25.00000;26.69795;
4/27/2017 9:05:05 AM;37;EIS;00:13:07.253;00:12:34.792;1;1;Pan_5pulse_EISSOC;4.16854;0.00000;0.00000;;0.00100;6000.00000;0.03374;2.00000;-2.00000;20.00000;10.00000;43.00000;16.00000;4.17096;59.79753;-8.13842;0.03377;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01775;0.16865;60.34881;-7.75031;25.00000;25.00000;26.64191;
4/27/2017 9:07:06 AM;37;EIS;00:15:08.003;00:14:35.542;1;1;Pan_5pulse_EISSOC;4.16854;0.00000;0.00000;;0.00100;6000.00000;0.02530;2.00000;-2.00000;20.00000;10.00000;44.00000;16.00000;4.17011;60.89466;-9.44262;0.02531;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02186;0.16583;61.62242;-8.81436;25.00000;25.00000;26.85486;
4/27/2017 9:09:46 AM;37;EIS;00:17:48.042;00:17:15.581;1;1;Pan_5pulse_EISSOC;4.16854;0.00000;0.00000;;0.00100;6000.00000;0.01897;2.00000;-2.00000;20.00000;10.00000;45.00000;16.00000;4.17053;62.06714;-11.00567;0.01896;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02231;0.16218;63.03534;-10.05510;25.00000;25.00000;26.85486;
4/27/2017 9:13:19 AM;37;EIS;00:21:21.087;00:20:48.626;1;1;Pan_5pulse_EISSOC;4.16790;0.00000;0.00000;;0.00100;6000.00000;0.01423;2.00000;-2.00000;20.00000;10.00000;46.00000;16.00000;4.16964;63.58331;-12.97442;0.01422;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02950;0.15864;64.89355;-11.53310;25.00000;25.00000;26.85486;
4/27/2017 9:18:03 AM;37;EIS;00:26:04.944;00:25:32.483;1;1;Pan_5pulse_EISSOC;4.16790;0.00000;0.00000;;0.00100;6000.00000;0.01067;2.00000;-2.00000;20.00000;10.00000;47.00000;16.00000;4.17012;65.41081;-15.31135;0.01065;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03501;0.15407;67.17895;-13.17458;25.00000;25.00000;26.85486;
4/27/2017 9:24:20 AM;37;EIS;00:32:22.015;00:31:49.554;1;1;Pan_5pulse_EISSOC;4.16790;0.00000;0.00000;;0.00100;6000.00000;0.00800;2.00000;-2.00000;20.00000;10.00000;48.00000;16.00000;4.16948;67.58513;-18.05385;0.00800;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04172;0.14891;69.95493;-14.95606;25.00000;25.00000;26.85486;
4/27/2017 9:32:42 AM;37;EIS;00:40:44.355;00:40:11.894;1;1;Pan_5pulse_EISSOC;4.16725;0.00000;0.00000;;0.00100;6000.00000;0.00600;2.00000;-2.00000;20.00000;10.00000;49.00000;16.00000;4.16974;70.25954;-21.31431;0.00600;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04927;0.14291;73.42141;-16.87598;25.00000;25.00000;26.85486;
4/27/2017 9:43:52 AM;37;EIS;00:51:54.414;00:51:21.953;1;1;Pan_5pulse_EISSOC;4.16725;0.00000;0.00000;;0.00100;6000.00000;0.00450;2.00000;-2.00000;20.00000;10.00000;50.00000;16.00000;4.16929;73.17644;-25.15475;0.00449;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05399;0.13621;77.37928;-18.97065;25.00000;25.00000;26.85486;
4/27/2017 9:58:44 AM;37;EIS;01:06:46.014;01:06:13.553;1;1;Pan_5pulse_EISSOC;4.16725;0.00000;0.00000;;0.00100;6000.00000;0.00337;2.00000;-2.00000;20.00000;10.00000;51.00000;16.00000;4.16922;76.60042;-29.49329;0.00338;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06085;0.12924;82.08215;-21.05809;25.00000;25.00000;26.85486;
4/27/2017 10:18:31 AM;37;EIS;01:26:33.013;01:26:00.552;1;1;Pan_5pulse_EISSOC;4.16725;0.00000;0.00000;;0.00100;6000.00000;0.00253;2.00000;-2.00000;20.00000;10.00000;52.00000;16.00000;4.16905;80.23956;-34.81537;0.00253;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06547;0.12181;87.46713;-23.45568;25.00000;25.00000;26.64191;
4/27/2017 10:44:55 AM;37;EIS;01:52:57.224;01:52:24.763;1;1;Pan_5pulse_EISSOC;4.16661;0.00000;0.00000;;0.00100;6000.00000;0.00190;2.00000;-2.00000;20.00000;10.00000;53.00000;16.00000;4.16887;84.90010;-41.62512;0.00190;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.08085;0.11431;94.55516;-26.11795;25.00000;25.00000;26.64191;
4/27/2017 11:20:05 AM;37;EIS;02:28:06.839;02:27:34.378;1;1;Pan_5pulse_EISSOC;4.16661;0.00000;0.00000;;0.00100;6000.00000;0.00142;2.00000;-2.00000;20.00000;10.00000;54.00000;16.00000;4.16870;89.67540;-49.98915;0.00142;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.08085;0.10577;102.66739;-29.13729;25.00000;25.00000;26.63070;
