

Measurement ID;3541
Battery name;NCR18650PF_SN002
Battery Name;NCR
Circuit;Circ006
Program;418 - Pan_5pulse_EISSOC
Start Time;4/27/2017 8:51:52 AM
End Time;4/29/2017 3:04:43 PM
Test section;EIS00014
Comment;25degC EIS vs SOC 6kHz to 1mHz
OrderNo;
Producer; Panasonic
Type; NCR
Nominal Voltage; 3.7
Nominal Current; 0
Nominal Capacity; 2.9
Cells; 1
Maximum Voltage; 4.25
Gassing Voltage; 4.3
Break Voltage; 0
Charge Factor; 0
Impedance; 0
Cold Cranking Current; 15
Energy Density; 0
Comment;



Time Stamp;Step;Status;Prog Time;Step Time;Cycle;Cycle Level;Procedure;Voltage;Current;AhAccu;Energy;StartFreq;EndFreq;SetFreq;AAcMax;VAcMin;VAcMax;mvIdeal;Go;Status;U1;Zreal1;Zimg1;ActFreq;EisError;AACStart;MinIntervalTime;CountOfPeriods;UIdeal;AStart;MinDuration;MinPeriods;RemTime;VRelativ;AAmplitude;Betrag;Phase;ChamberT;ChamberSP;Temp45;
4/29/2017 10:05:14 AM;53;EIS;49:13:13.433;00:02:02.302;6;1;Pan_5pulse_EISSOC;3.21053;0.00000;-2.75501;;0.00100;6000.00000;449.93653;2.00000;-2.00000;20.00000;10.00000;10.00000;16.00000;3.20363;23.65999;-1.05833;450.70422;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01492;0.42853;23.68364;-2.56119;25.00000;25.00000;26.64191;
4/29/2017 10:05:25 AM;53;EIS;49:13:25.036;00:02:13.905;6;1;Pan_5pulse_EISSOC;3.21053;0.00000;-2.75501;;0.00100;6000.00000;337.40480;2.00000;-2.00000;20.00000;10.00000;11.00000;16.00000;3.21250;24.02445;-1.36190;336.84210;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01585;0.42216;24.06302;-3.24450;25.00000;25.00000;26.85486;
4/29/2017 10:05:37 AM;53;EIS;49:13:36.939;00:02:25.808;6;1;Pan_5pulse_EISSOC;3.21053;0.00000;-2.75501;;0.00100;6000.00000;253.01790;2.00000;-2.00000;20.00000;10.00000;12.00000;16.00000;3.21252;24.40000;-1.60333;253.29816;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01612;0.41555;24.45262;-3.75952;25.00000;25.00000;26.85486;
4/29/2017 10:05:50 AM;53;EIS;49:13:49.345;00:02:38.214;6;1;Pan_5pulse_EISSOC;3.21053;0.00000;-2.75501;;0.00100;6000.00000;189.73666;2.00000;-2.00000;20.00000;10.00000;13.00000;16.00000;3.21453;24.79567;-1.79991;189.72333;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01748;0.40927;24.86091;-4.15180;25.00000;25.00000;26.85486;
4/29/2017 10:06:01 AM;53;EIS;49:14:01.142;00:02:50.011;6;1;Pan_5pulse_EISSOC;3.21053;0.00000;-2.75501;;0.00100;6000.00000;142.28242;2.00000;-2.00000;20.00000;10.00000;14.00000;16.00000;3.21885;25.20100;-1.95867;142.43323;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01620;0.40202;25.27700;-4.44421;25.00000;25.00000;26.85486;
4/29/2017 10:06:14 AM;53;EIS;49:14:13.288;00:03:02.157;6;1;Pan_5pulse_EISSOC;3.21053;0.00000;-2.75501;;0.00100;6000.00000;106.69676;2.00000;-2.00000;20.00000;10.00000;15.00000;16.00000;3.21264;25.61396;-2.08490;106.66666;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01630;0.39547;25.69867;-4.65344;25.00000;25.00000;26.85486;
4/29/2017 10:06:25 AM;53;EIS;49:14:24.992;00:03:13.861;6;1;Pan_5pulse_EISSOC;3.21053;0.00000;-2.75501;;0.00100;6000.00000;80.01129;2.00000;-2.00000;20.00000;10.00000;16.00000;16.00000;3.22288;26.02478;-2.19032;80.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01641;0.38918;26.11679;-4.81085;25.00000;25.00000;26.85486;
4/29/2017 10:06:37 AM;53;EIS;49:14:36.937;00:03:25.806;6;1;Pan_5pulse_EISSOC;3.21117;0.00000;-2.75501;;0.00100;6000.00000;60.00000;2.00000;-2.00000;20.00000;10.00000;17.00000;16.00000;3.20890;26.41859;-2.29403;60.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01583;0.38307;26.51800;-4.96278;25.00000;25.00000;26.85486;
4/29/2017 10:06:49 AM;53;EIS;49:14:48.484;00:03:37.353;6;1;Pan_5pulse_EISSOC;3.21117;0.00000;-2.75501;;0.00100;6000.00000;44.99365;2.00000;-2.00000;20.00000;10.00000;18.00000;16.00000;3.21277;26.80708;-2.40889;44.94382;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01496;0.37710;26.91509;-5.13482;25.00000;25.00000;26.64191;
4/29/2017 10:07:01 AM;53;EIS;49:15:00.349;00:03:49.218;6;1;Pan_5pulse_EISSOC;3.21117;0.00000;-2.75501;;0.00100;6000.00000;33.74048;2.00000;-2.00000;20.00000;10.00000;19.00000;16.00000;3.21279;27.17968;-2.55288;33.70787;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01390;0.37140;27.29930;-5.36583;25.00000;25.00000;26.85486;
4/29/2017 10:07:13 AM;53;EIS;49:15:12.602;00:04:01.471;6;1;Pan_5pulse_EISSOC;3.21117;0.00000;-2.75501;;0.00100;6000.00000;25.30179;2.00000;-2.00000;20.00000;10.00000;20.00000;16.00000;3.21283;27.54072;-2.74751;25.31646;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01337;0.36613;27.67742;-5.69708;25.00000;25.00000;26.86607;
4/29/2017 10:07:25 AM;53;EIS;49:15:24.354;00:04:13.223;6;1;Pan_5pulse_EISSOC;3.21117;0.00000;-2.75501;;0.00100;6000.00000;18.97367;2.00000;-2.00000;20.00000;10.00000;21.00000;16.00000;3.20435;27.89910;-3.01527;18.98734;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01456;0.36155;28.06157;-6.16845;25.00000;25.00000;26.64191;
4/29/2017 10:07:37 AM;53;EIS;49:15:36.910;00:04:25.779;6;1;Pan_5pulse_EISSOC;3.21117;0.00000;-2.75501;;0.00100;6000.00000;14.22824;2.00000;-2.00000;20.00000;10.00000;22.00000;16.00000;3.22036;28.26228;-3.39049;14.21801;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01418;0.35629;28.46493;-6.84082;25.00000;25.00000;26.85486;
4/29/2017 10:07:49 AM;53;EIS;49:15:48.552;00:04:37.421;6;1;Pan_5pulse_EISSOC;3.21117;0.00000;-2.75501;;0.00100;6000.00000;10.66968;2.00000;-2.00000;20.00000;10.00000;23.00000;16.00000;3.21288;28.64840;-3.88993;10.67616;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01584;0.35136;28.91128;-7.73243;25.00000;25.00000;26.85486;
4/29/2017 10:08:01 AM;53;EIS;49:16:01.018;00:04:49.887;6;1;Pan_5pulse_EISSOC;3.21117;0.00000;-2.75501;;0.00100;6000.00000;8.00113;2.00000;-2.00000;20.00000;10.00000;24.00000;16.00000;3.21265;29.08846;-4.56938;8.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01878;0.34599;29.44517;-8.92740;25.00000;25.00000;26.64191;
4/29/2017 10:08:14 AM;53;EIS;49:16:13.375;00:05:02.244;6;1;Pan_5pulse_EISSOC;3.21117;0.00000;-2.75501;;0.00100;6000.00000;6.00000;2.00000;-2.00000;20.00000;10.00000;25.00000;16.00000;3.21512;29.58399;-5.44461;6.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02115;0.33947;30.08082;-10.42797;25.00000;25.00000;26.85486;
4/29/2017 10:08:25 AM;53;EIS;49:16:25.210;00:05:14.079;6;1;Pan_5pulse_EISSOC;3.21117;0.00000;-2.75501;;0.00100;6000.00000;4.49937;2.00000;-2.00000;20.00000;10.00000;26.00000;16.00000;3.20395;30.20244;-6.56203;4.50450;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02778;0.33254;30.90708;-12.25804;25.00000;25.00000;26.86607;
4/29/2017 10:08:38 AM;53;EIS;49:16:37.421;00:05:26.290;6;1;Pan_5pulse_EISSOC;3.21117;0.00000;-2.75501;;0.00100;6000.00000;3.37405;2.00000;-2.00000;20.00000;10.00000;27.00000;16.00000;3.21295;31.00439;-7.98113;3.37079;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03593;0.32357;32.01516;-14.43563;25.00000;25.00000;26.86607;
4/29/2017 10:08:49 AM;53;EIS;49:16:48.958;00:05:37.827;6;1;Pan_5pulse_EISSOC;3.21117;0.00000;-2.75501;;0.00100;6000.00000;2.53018;2.00000;-2.00000;20.00000;10.00000;28.00000;16.00000;3.21278;32.03841;-9.71329;2.53378;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04571;0.31235;33.47847;-16.86606;25.00000;25.00000;26.85486;
4/29/2017 10:09:02 AM;53;EIS;49:17:01.858;00:05:50.727;6;1;Pan_5pulse_EISSOC;3.21117;0.00000;-2.75501;;0.00100;6000.00000;1.89737;2.00000;-2.00000;20.00000;10.00000;29.00000;16.00000;3.20952;33.38986;-11.79201;1.89873;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05771;0.29870;35.41093;-19.45125;25.00000;25.00000;26.85486;
4/29/2017 10:09:14 AM;53;EIS;49:17:13.378;00:06:02.247;6;1;Pan_5pulse_EISSOC;3.21117;0.00000;-2.75501;;0.00100;6000.00000;1.42282;2.00000;-2.00000;20.00000;10.00000;30.00000;16.00000;3.21253;35.18721;-14.26698;1.42045;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.07221;0.28239;37.96954;-22.07055;25.00000;25.00000;26.86607;
4/29/2017 10:09:26 AM;53;EIS;49:17:25.709;00:06:14.578;6;1;Pan_5pulse_EISSOC;3.21117;0.00000;-2.75501;;0.00100;6000.00000;1.06697;2.00000;-2.00000;20.00000;10.00000;31.00000;16.00000;3.21264;37.56338;-17.02496;1.06838;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.08606;0.26334;41.24145;-24.38160;25.00000;25.00000;26.84366;
4/29/2017 10:09:39 AM;53;EIS;49:17:38.441;00:06:27.310;6;1;Pan_5pulse_EISSOC;3.21117;0.00000;-2.75501;;0.00100;6000.00000;0.80011;2.00000;-2.00000;20.00000;10.00000;32.00000;16.00000;3.21273;40.61175;-20.02661;0.79957;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.09780;0.24244;45.28111;-26.24900;25.00000;25.00000;26.86607;
4/29/2017 10:09:51 AM;53;EIS;49:17:50.270;00:06:39.139;6;1;Pan_5pulse_EISSOC;3.21053;0.00000;-2.75501;;0.00100;6000.00000;0.60000;2.00000;-2.00000;20.00000;10.00000;33.00000;16.00000;3.20297;44.38554;-23.06530;0.59904;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.10457;0.22082;50.02084;-27.45901;25.00000;25.00000;26.86607;
4/29/2017 10:10:02 AM;53;EIS;49:18:01.323;00:06:50.192;6;1;Pan_5pulse_EISSOC;3.21117;0.00000;-2.75501;;0.00100;6000.00000;0.44994;2.00000;-2.00000;20.00000;10.00000;34.00000;16.00000;3.20460;48.76700;-25.83134;0.44964;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.10355;0.19997;55.18585;-27.90967;25.00000;25.00000;26.85486;
4/29/2017 10:10:12 AM;53;EIS;49:18:11.894;00:07:00.763;6;1;Pan_5pulse_EISSOC;3.21053;0.00000;-2.75501;;0.00100;6000.00000;0.33740;2.00000;-2.00000;20.00000;10.00000;35.00000;16.00000;3.21193;53.76791;-28.14163;0.33723;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.09941;0.18116;60.68723;-27.62715;25.00000;25.00000;26.86607;
4/29/2017 10:10:26 AM;53;EIS;49:18:25.849;00:07:14.718;6;1;Pan_5pulse_EISSOC;3.21053;0.00000;-2.75501;;0.00100;6000.00000;0.25302;2.00000;-2.00000;20.00000;10.00000;36.00000;16.00000;3.21219;60.16461;-29.72803;0.25270;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.10614;0.16483;67.10839;-26.29451;25.00000;25.00000;26.86607;
4/29/2017 10:10:44 AM;53;EIS;49:18:44.014;00:07:32.883;6;1;Pan_5pulse_EISSOC;3.21053;0.00000;-2.75501;;0.00100;6000.00000;0.18974;2.00000;-2.00000;20.00000;10.00000;37.00000;16.00000;3.21247;66.61223;-30.52043;0.18978;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.09178;0.14901;73.27132;-24.61633;25.00000;25.00000;26.85486;
4/29/2017 10:11:08 AM;53;EIS;49:19:07.410;00:07:56.279;6;1;Pan_5pulse_EISSOC;3.21053;0.00000;-2.75501;;0.00100;6000.00000;0.14228;2.00000;-2.00000;20.00000;10.00000;38.00000;16.00000;3.21200;72.96807;-30.68751;0.14248;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.08041;0.13649;79.15847;-22.80971;25.00000;25.00000;26.86607;
4/29/2017 10:11:38 AM;53;EIS;49:19:37.749;00:08:26.618;6;1;Pan_5pulse_EISSOC;3.21053;0.00000;-2.75501;;0.00100;6000.00000;0.10670;2.00000;-2.00000;20.00000;10.00000;39.00000;16.00000;3.20775;79.22472;-30.42567;0.10678;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.08041;0.12628;84.86623;-21.00892;25.00000;25.00000;26.85486;
4/29/2017 10:12:17 AM;53;EIS;49:20:17.018;00:09:05.887;6;1;Pan_5pulse_EISSOC;3.21053;0.00000;-2.75501;;0.00100;6000.00000;0.08001;2.00000;-2.00000;20.00000;10.00000;40.00000;16.00000;3.20968;85.04191;-30.06464;0.07999;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06300;0.11785;90.19983;-19.46989;25.00000;25.00000;26.85486;
4/29/2017 10:13:09 AM;53;EIS;49:21:09.037;00:09:57.906;6;1;Pan_5pulse_EISSOC;3.21053;0.00000;-2.75501;;0.00100;6000.00000;0.06000;2.00000;-2.00000;20.00000;10.00000;41.00000;16.00000;3.21227;90.58600;-29.82378;0.05994;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05746;0.11088;95.36918;-18.22318;25.00000;25.00000;26.65312;
4/29/2017 10:14:17 AM;53;EIS;49:22:17.229;00:11:06.098;6;1;Pan_5pulse_EISSOC;3.21053;0.00000;-2.75501;;0.00100;6000.00000;0.04499;2.00000;-2.00000;20.00000;10.00000;42.00000;16.00000;3.21071;95.45287;-29.91566;0.04507;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04861;0.10483;100.03099;-17.40139;25.00000;25.00000;26.86607;
4/29/2017 10:15:48 AM;53;EIS;49:23:48.047;00:12:36.916;6;1;Pan_5pulse_EISSOC;3.21117;0.00000;-2.75501;;0.00100;6000.00000;0.03374;2.00000;-2.00000;20.00000;10.00000;43.00000;16.00000;3.21247;100.37180;-30.46396;0.03377;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04881;0.09999;104.89305;-16.88363;25.00000;25.00000;26.85486;
4/29/2017 10:17:49 AM;53;EIS;49:25:48.930;00:14:37.799;6;1;Pan_5pulse_EISSOC;3.21117;0.00000;-2.75501;;0.00100;6000.00000;0.02530;2.00000;-2.00000;20.00000;10.00000;44.00000;16.00000;3.21138;104.69993;-31.74969;0.02531;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04357;0.09538;109.40804;-16.86964;25.00000;25.00000;26.86607;
4/29/2017 10:20:29 AM;53;EIS;49:28:28.985;00:17:17.854;6;1;Pan_5pulse_EISSOC;3.21117;0.00000;-2.75501;;0.00100;6000.00000;0.01897;2.00000;-2.00000;20.00000;10.00000;45.00000;16.00000;3.21203;109.25274;-33.85766;0.01896;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04472;0.09134;114.37876;-17.21832;25.00000;25.00000;26.85486;
4/29/2017 10:24:03 AM;53;EIS;49:32:02.570;00:20:51.439;6;1;Pan_5pulse_EISSOC;3.21182;0.00000;-2.75501;;0.00100;6000.00000;0.01423;2.00000;-2.00000;20.00000;10.00000;46.00000;16.00000;3.21231;114.24766;-36.91426;0.01422;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04994;0.08745;120.06328;-17.90602;25.00000;25.00000;26.81003;
4/29/2017 10:28:46 AM;53;EIS;49:36:46.037;00:25:34.906;6;1;Pan_5pulse_EISSOC;3.21246;0.00000;-2.75501;;0.00100;6000.00000;0.01067;2.00000;-2.00000;20.00000;10.00000;47.00000;16.00000;3.21309;119.25199;-41.01390;0.01065;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05015;0.08327;126.10780;-18.97944;25.00000;25.00000;26.64191;
4/29/2017 10:35:03 AM;53;EIS;49:43:03.044;00:31:51.913;6;1;Pan_5pulse_EISSOC;3.21310;0.00000;-2.75501;;0.00100;6000.00000;0.00800;2.00000;-2.00000;20.00000;10.00000;48.00000;16.00000;3.21448;125.25022;-46.07214;0.00800;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05854;0.07932;133.45509;-20.19558;25.00000;25.00000;26.85486;
4/29/2017 10:43:26 AM;53;EIS;49:51:25.321;00:40:14.190;6;1;Pan_5pulse_EISSOC;3.21375;0.00000;-2.75501;;0.00100;6000.00000;0.00600;2.00000;-2.00000;20.00000;10.00000;49.00000;16.00000;3.21508;131.48725;-52.17588;0.00600;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05934;0.07489;141.46102;-21.64383;25.00000;25.00000;26.64191;
4/29/2017 10:54:36 AM;53;EIS;50:02:35.343;00:51:24.212;6;1;Pan_5pulse_EISSOC;3.21503;0.00000;-2.75501;;0.00100;6000.00000;0.00450;2.00000;-2.00000;20.00000;10.00000;50.00000;16.00000;3.21610;138.23356;-59.70201;0.00449;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06485;0.07072;150.57505;-23.35915;25.00000;25.00000;26.85486;
4/29/2017 11:09:27 AM;53;EIS;50:17:27.026;01:06:15.895;6;1;Pan_5pulse_EISSOC;3.21568;0.00000;-2.75501;;0.00100;6000.00000;0.00337;2.00000;-2.00000;20.00000;10.00000;51.00000;16.00000;3.21765;145.36533;-68.96203;0.00338;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06881;0.06643;160.89388;-25.37989;25.00000;25.00000;26.64191;
4/29/2017 11:29:14 AM;53;EIS;50:37:13.829;01:26:02.698;6;1;Pan_5pulse_EISSOC;3.21761;0.00000;-2.75501;;0.00100;6000.00000;0.00253;2.00000;-2.00000;20.00000;10.00000;52.00000;16.00000;3.21886;152.42149;-80.57070;0.00253;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.07089;0.06211;172.40634;-27.86114;25.00000;25.00000;26.65312;
4/29/2017 11:55:38 AM;53;EIS;51:03:38.084;01:52:26.953;6;1;Pan_5pulse_EISSOC;3.21889;0.00000;-2.75501;;0.00100;6000.00000;0.00190;2.00000;-2.00000;20.00000;10.00000;53.00000;16.00000;3.22050;160.22828;-95.74882;0.00190;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.08275;0.05801;186.65728;-30.86159;25.00000;25.00000;26.66432;
4/29/2017 12:30:48 PM;53;EIS;51:38:47.668;02:27:36.537;6;1;Pan_5pulse_EISSOC;3.22082;0.00000;-2.75501;;0.00100;6000.00000;0.00142;2.00000;-2.00000;20.00000;10.00000;54.00000;16.00000;3.22232;170.19930;-115.69484;0.00142;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.10249;0.05357;205.79869;-34.20634;25.00000;25.00000;26.64191;
