

Measurement ID;3541
Battery name;NCR18650PF_SN002
Battery Name;NCR
Circuit;Circ006
Program;418 - Pan_5pulse_EISSOC
Start Time;4/27/2017 8:51:52 AM
End Time;4/29/2017 3:04:43 PM
Test section;EIS00011
Comment;25degC EIS vs SOC 6kHz to 1mHz
OrderNo;
Producer; Panasonic
Type; NCR
Nominal Voltage; 3.7
Nominal Current; 0
Nominal Capacity; 2.9
Cells; 1
Maximum Voltage; 4.25
Gassing Voltage; 4.3
Break Voltage; 0
Charge Factor; 0
Impedance; 0
Cold Cranking Current; 15
Energy Density; 0
Comment;



Time Stamp;Step;Status;Prog Time;Step Time;Cycle;Cycle Level;Procedure;Voltage;Current;AhAccu;Energy;StartFreq;EndFreq;SetFreq;AAcMax;VAcMin;VAcMax;mvIdeal;Go;Status;U1;Zreal1;Zimg1;ActFreq;EisError;AACStart;MinIntervalTime;CountOfPeriods;UIdeal;AStart;MinDuration;MinPeriods;RemTime;VRelativ;AAmplitude;Betrag;Phase;ChamberT;ChamberSP;Temp45;
4/28/2017 11:05:02 PM;53;EIS;38:13:02.514;00:02:01.738;3;1;Pan_5pulse_EISSOC;3.45244;0.00000;-2.32001;;0.00100;6000.00000;449.93653;2.00000;-2.00000;20.00000;10.00000;10.00000;16.00000;3.45449;22.97185;-1.02566;450.70422;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01524;0.44151;22.99473;-2.55647;25.00000;25.00000;26.64191;
4/28/2017 11:05:14 PM;53;EIS;38:13:14.131;00:02:13.355;3;1;Pan_5pulse_EISSOC;3.45244;0.00000;-2.32001;;0.00100;6000.00000;337.40480;2.00000;-2.00000;20.00000;10.00000;11.00000;16.00000;3.46094;23.33256;-1.32178;336.84210;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01617;0.43482;23.36997;-3.24232;25.00000;25.00000;26.85486;
4/28/2017 11:05:26 PM;53;EIS;38:13:26.161;00:02:25.385;3;1;Pan_5pulse_EISSOC;3.45244;0.00000;-2.32001;;0.00100;6000.00000;253.01790;2.00000;-2.00000;20.00000;10.00000;12.00000;16.00000;3.44963;23.70356;-1.55280;253.29816;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01631;0.42784;23.75436;-3.74805;25.00000;25.00000;26.85486;
4/28/2017 11:05:38 PM;53;EIS;38:13:38.520;00:02:37.744;3;1;Pan_5pulse_EISSOC;3.45244;0.00000;-2.32001;;0.00100;6000.00000;189.73666;2.00000;-2.00000;20.00000;10.00000;13.00000;16.00000;3.46388;24.09246;-1.73628;189.72333;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01764;0.42130;24.15495;-4.12204;25.00000;25.00000;26.85486;
4/28/2017 11:05:51 PM;53;EIS;38:13:51.218;00:02:50.442;3;1;Pan_5pulse_EISSOC;3.45244;0.00000;-2.32001;;0.00100;6000.00000;142.28242;2.00000;-2.00000;20.00000;10.00000;14.00000;16.00000;3.45454;24.48646;-1.88028;142.43323;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01613;0.41376;24.55855;-4.39104;25.00000;25.00000;26.85486;
4/28/2017 11:06:04 PM;53;EIS;38:14:03.755;00:03:02.979;3;1;Pan_5pulse_EISSOC;3.45244;0.00000;-2.32001;;0.00100;6000.00000;106.69676;2.00000;-2.00000;20.00000;10.00000;15.00000;16.00000;3.45455;24.88358;-1.99080;106.66666;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01617;0.40707;24.96309;-4.57419;25.00000;25.00000;26.85486;
4/28/2017 11:06:15 PM;53;EIS;38:14:15.644;00:03:14.868;3;1;Pan_5pulse_EISSOC;3.45244;0.00000;-2.32001;;0.00100;6000.00000;80.01129;2.00000;-2.00000;20.00000;10.00000;16.00000;16.00000;3.45455;25.27617;-2.08541;80.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01614;0.40065;25.36205;-4.71649;25.00000;25.00000;26.85486;
4/28/2017 11:06:28 PM;53;EIS;38:14:27.694;00:03:26.918;3;1;Pan_5pulse_EISSOC;3.45244;0.00000;-2.32001;;0.00100;6000.00000;60.00000;2.00000;-2.00000;20.00000;10.00000;17.00000;16.00000;3.45465;25.65547;-2.18139;60.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01561;0.39444;25.74804;-4.85996;25.00000;25.00000;26.85486;
4/28/2017 11:06:39 PM;53;EIS;38:14:39.378;00:03:38.602;3;1;Pan_5pulse_EISSOC;3.45244;0.00000;-2.32001;;0.00100;6000.00000;44.99365;2.00000;-2.00000;20.00000;10.00000;18.00000;16.00000;3.44443;26.03449;-2.29031;44.94382;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01503;0.38838;26.13504;-5.02749;25.00000;25.00000;26.85486;
4/28/2017 11:06:51 PM;53;EIS;38:14:51.293;00:03:50.517;3;1;Pan_5pulse_EISSOC;3.45244;0.00000;-2.32001;;0.00100;6000.00000;33.74048;2.00000;-2.00000;20.00000;10.00000;19.00000;16.00000;3.45681;26.41334;-2.42851;33.70787;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01463;0.38252;26.52475;-5.25316;25.00000;25.00000;26.85486;
4/28/2017 11:07:03 PM;53;EIS;38:15:03.675;00:04:02.899;3;1;Pan_5pulse_EISSOC;3.45244;0.00000;-2.32001;;0.00100;6000.00000;25.30179;2.00000;-2.00000;20.00000;10.00000;20.00000;16.00000;3.46462;26.80285;-2.60788;25.31646;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01469;0.37679;26.92943;-5.55730;25.00000;25.00000;26.85486;
4/28/2017 11:07:15 PM;53;EIS;38:15:15.400;00:04:14.624;3;1;Pan_5pulse_EISSOC;3.45244;0.00000;-2.32001;;0.00100;6000.00000;18.97367;2.00000;-2.00000;20.00000;10.00000;21.00000;16.00000;3.46201;27.22344;-2.84119;18.98734;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01717;0.37162;27.37130;-5.95814;25.00000;25.00000;26.85486;
4/28/2017 11:07:27 PM;53;EIS;38:15:27.549;00:04:26.773;3;1;Pan_5pulse_EISSOC;3.45244;0.00000;-2.32001;;0.00100;6000.00000;14.22824;2.00000;-2.00000;20.00000;10.00000;22.00000;16.00000;3.45908;27.70112;-3.13712;14.21801;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01831;0.36527;27.87820;-6.46116;25.00000;25.00000;26.85486;
4/28/2017 11:07:39 PM;53;EIS;38:15:39.219;00:04:38.443;3;1;Pan_5pulse_EISSOC;3.45244;0.00000;-2.32001;;0.00100;6000.00000;10.66968;2.00000;-2.00000;20.00000;10.00000;23.00000;16.00000;3.45462;28.26306;-3.47838;10.67616;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02154;0.35873;28.47630;-7.01619;25.00000;25.00000;26.86607;
4/28/2017 11:07:51 PM;53;EIS;38:15:51.115;00:04:50.339;3;1;Pan_5pulse_EISSOC;3.45244;0.00000;-2.32001;;0.00100;6000.00000;8.00113;2.00000;-2.00000;20.00000;10.00000;24.00000;16.00000;3.46036;28.95820;-3.85737;8.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02622;0.35128;29.21398;-7.58740;25.00000;25.00000;26.84366;
4/28/2017 11:08:04 PM;53;EIS;38:16:03.881;00:05:03.105;3;1;Pan_5pulse_EISSOC;3.45244;0.00000;-2.32001;;0.00100;6000.00000;6.00000;2.00000;-2.00000;20.00000;10.00000;25.00000;16.00000;3.45466;29.76945;-4.20991;6.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02874;0.34216;30.06565;-8.04924;25.00000;25.00000;26.85486;
4/28/2017 11:08:16 PM;53;EIS;38:16:15.714;00:05:14.938;3;1;Pan_5pulse_EISSOC;3.45244;0.00000;-2.32001;;0.00100;6000.00000;4.49937;2.00000;-2.00000;20.00000;10.00000;26.00000;16.00000;3.45849;30.72353;-4.48300;4.50450;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03300;0.33270;31.04888;-8.30167;25.00000;25.00000;26.85486;
4/28/2017 11:08:28 PM;53;EIS;38:16:28.348;00:05:27.572;3;1;Pan_5pulse_EISSOC;3.45244;0.00000;-2.32001;;0.00100;6000.00000;3.37405;2.00000;-2.00000;20.00000;10.00000;27.00000;16.00000;3.45603;31.78595;-4.61463;3.37079;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03458;0.32211;32.11918;-8.26039;25.00000;25.00000;26.85486;
4/28/2017 11:08:40 PM;53;EIS;38:16:39.864;00:05:39.088;3;1;Pan_5pulse_EISSOC;3.45244;0.00000;-2.32001;;0.00100;6000.00000;2.53018;2.00000;-2.00000;20.00000;10.00000;28.00000;16.00000;3.45466;32.86044;-4.57993;2.53378;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03292;0.31133;33.17807;-7.93450;25.00000;25.00000;26.85486;
4/28/2017 11:08:52 PM;53;EIS;38:16:51.981;00:05:51.205;3;1;Pan_5pulse_EISSOC;3.45244;0.00000;-2.32001;;0.00100;6000.00000;1.89737;2.00000;-2.00000;20.00000;10.00000;29.00000;16.00000;3.44915;33.85049;-4.36171;1.89873;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02878;0.30143;34.13035;-7.34224;25.00000;25.00000;26.85486;
4/28/2017 11:09:03 PM;53;EIS;38:17:03.481;00:06:02.705;3;1;Pan_5pulse_EISSOC;3.45244;0.00000;-2.32001;;0.00100;6000.00000;1.42282;2.00000;-2.00000;20.00000;10.00000;30.00000;16.00000;3.45462;34.73572;-4.03641;1.42045;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02445;0.29296;34.96946;-6.62825;25.00000;25.00000;26.85486;
4/28/2017 11:09:16 PM;53;EIS;38:17:15.699;00:06:14.923;3;1;Pan_5pulse_EISSOC;3.45244;0.00000;-2.32001;;0.00100;6000.00000;1.06697;2.00000;-2.00000;20.00000;10.00000;31.00000;16.00000;3.45001;35.47996;-3.67443;1.06838;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02007;0.28598;35.66972;-5.91268;25.00000;25.00000;26.85486;
4/28/2017 11:09:28 PM;53;EIS;38:17:27.957;00:06:27.181;3;1;Pan_5pulse_EISSOC;3.45244;0.00000;-2.32001;;0.00100;6000.00000;0.80011;2.00000;-2.00000;20.00000;10.00000;32.00000;16.00000;3.44462;36.07918;-3.30703;0.79957;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01546;0.28028;36.23042;-5.23712;25.00000;25.00000;26.85486;
4/28/2017 11:09:40 PM;53;EIS;38:17:39.870;00:06:39.094;3;1;Pan_5pulse_EISSOC;3.45244;0.00000;-2.32001;;0.00100;6000.00000;0.60000;2.00000;-2.00000;20.00000;10.00000;33.00000;16.00000;3.45078;36.53286;-2.99901;0.59904;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01158;0.27597;36.65575;-4.69293;25.00000;25.00000;26.85486;
4/28/2017 11:09:51 PM;53;EIS;38:17:51.329;00:06:50.553;3;1;Pan_5pulse_EISSOC;3.45244;0.00000;-2.32001;;0.00100;6000.00000;0.44994;2.00000;-2.00000;20.00000;10.00000;34.00000;16.00000;3.45193;36.88943;-2.76492;0.44964;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00952;0.27290;36.99290;-4.28639;25.00000;25.00000;26.85486;
4/28/2017 11:10:02 PM;53;EIS;38:18:02.233;00:07:01.457;3;1;Pan_5pulse_EISSOC;3.45244;0.00000;-2.32001;;0.00100;6000.00000;0.33740;2.00000;-2.00000;20.00000;10.00000;35.00000;16.00000;3.45459;37.18545;-2.62156;0.33723;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00751;0.27027;37.27774;-4.03266;25.00000;25.00000;26.64191;
4/28/2017 11:10:16 PM;53;EIS;38:18:16.104;00:07:15.328;3;1;Pan_5pulse_EISSOC;3.45244;0.00000;-2.32001;;0.00100;6000.00000;0.25302;2.00000;-2.00000;20.00000;10.00000;36.00000;16.00000;3.45326;37.50909;-2.57267;0.25270;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00888;0.26834;37.59721;-3.92365;25.00000;25.00000;26.85486;
4/28/2017 11:10:34 PM;53;EIS;38:18:34.257;00:07:33.481;3;1;Pan_5pulse_EISSOC;3.45244;0.00000;-2.32001;;0.00100;6000.00000;0.18974;2.00000;-2.00000;20.00000;10.00000;37.00000;16.00000;3.45138;37.84055;-2.62043;0.18978;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00886;0.26597;37.93117;-3.96136;25.00000;25.00000;26.67553;
4/28/2017 11:10:57 PM;53;EIS;38:18:57.167;00:07:56.391;3;1;Pan_5pulse_EISSOC;3.45244;0.00000;-2.32001;;0.00100;6000.00000;0.14228;2.00000;-2.00000;20.00000;10.00000;38.00000;16.00000;3.45374;38.12109;-2.79893;0.14248;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00778;0.26365;38.22371;-4.19923;25.00000;25.00000;26.85486;
4/28/2017 11:11:27 PM;53;EIS;38:19:27.431;00:08:26.655;3;1;Pan_5pulse_EISSOC;3.45244;0.00000;-2.32001;;0.00100;6000.00000;0.10670;2.00000;-2.00000;20.00000;10.00000;39.00000;16.00000;3.45224;38.44894;-3.06383;0.10678;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00878;0.26154;38.57082;-4.55602;25.00000;25.00000;26.85486;
4/28/2017 11:12:07 PM;53;EIS;38:20:06.683;00:09:05.907;3;1;Pan_5pulse_EISSOC;3.45244;0.00000;-2.32001;;0.00100;6000.00000;0.08001;2.00000;-2.00000;20.00000;10.00000;40.00000;16.00000;3.45212;38.80085;-3.47902;0.07999;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01019;0.25931;38.95651;-5.12364;25.00000;25.00000;26.85486;
4/28/2017 11:12:59 PM;53;EIS;38:20:58.843;00:09:58.067;3;1;Pan_5pulse_EISSOC;3.45180;0.00000;-2.32001;;0.00100;6000.00000;0.06000;2.00000;-2.00000;20.00000;10.00000;41.00000;16.00000;3.45364;39.24357;-4.00970;0.05994;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01275;0.25673;39.44788;-5.83393;25.00000;25.00000;26.85486;
4/28/2017 11:14:07 PM;53;EIS;38:22:07.068;00:11:06.292;3;1;Pan_5pulse_EISSOC;3.45180;0.00000;-2.32001;;0.00100;6000.00000;0.04499;2.00000;-2.00000;20.00000;10.00000;42.00000;16.00000;3.45406;39.71730;-4.68527;0.04507;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01355;0.25343;39.99270;-6.72783;25.00000;25.00000;26.85486;
4/28/2017 11:15:38 PM;53;EIS;38:23:38.350;00:12:37.574;3;1;Pan_5pulse_EISSOC;3.45180;0.00000;-2.32001;;0.00100;6000.00000;0.03374;2.00000;-2.00000;20.00000;10.00000;43.00000;16.00000;3.45327;40.38041;-5.51935;0.03377;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01919;0.25007;40.75587;-7.78318;25.00000;25.00000;26.85486;
4/28/2017 11:17:39 PM;53;EIS;38:25:39.635;00:14:38.859;3;1;Pan_5pulse_EISSOC;3.45180;0.00000;-2.32001;;0.00100;6000.00000;0.02530;2.00000;-2.00000;20.00000;10.00000;44.00000;16.00000;3.45389;41.09662;-6.51717;0.02531;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02154;0.24550;41.61016;-9.01102;25.00000;25.00000;26.86607;
4/28/2017 11:20:20 PM;53;EIS;38:28:19.836;00:17:19.060;3;1;Pan_5pulse_EISSOC;3.45180;0.00000;-2.32001;;0.00100;6000.00000;0.01897;2.00000;-2.00000;20.00000;10.00000;45.00000;16.00000;3.45316;41.97082;-7.69874;0.01896;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02485;0.24018;42.67107;-10.39426;25.00000;25.00000;26.65312;
4/28/2017 11:23:53 PM;53;EIS;38:31:53.129;00:20:52.353;3;1;Pan_5pulse_EISSOC;3.45180;0.00000;-2.32001;;0.00100;6000.00000;0.01423;2.00000;-2.00000;20.00000;10.00000;46.00000;16.00000;3.45359;43.08656;-9.11016;0.01422;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03221;0.23439;44.03915;-11.93870;25.00000;25.00000;26.86607;
4/28/2017 11:28:37 PM;53;EIS;38:36:36.752;00:25:35.976;3;1;Pan_5pulse_EISSOC;3.45116;0.00000;-2.32001;;0.00100;6000.00000;0.01067;2.00000;-2.00000;20.00000;10.00000;47.00000;16.00000;3.45317;44.35433;-10.79984;0.01065;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03643;0.22704;45.65022;-13.68466;25.00000;25.00000;26.86607;
4/28/2017 11:34:54 PM;53;EIS;38:42:53.877;00:31:53.101;3;1;Pan_5pulse_EISSOC;3.45116;0.00000;-2.32001;;0.00100;6000.00000;0.00800;2.00000;-2.00000;20.00000;10.00000;48.00000;16.00000;3.45296;45.98699;-12.70440;0.00800;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04535;0.21911;47.70959;-15.44339;25.00000;25.00000;26.86607;
4/28/2017 11:43:16 PM;53;EIS;38:51:16.346;00:40:15.570;3;1;Pan_5pulse_EISSOC;3.45116;0.00000;-2.32001;;0.00100;6000.00000;0.00600;2.00000;-2.00000;20.00000;10.00000;49.00000;16.00000;3.45320;47.85156;-14.84330;0.00600;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04535;0.20954;50.10085;-17.23361;25.00000;25.00000;26.85486;
4/28/2017 11:54:26 PM;53;EIS;39:02:26.474;00:51:25.698;3;1;Pan_5pulse_EISSOC;3.45116;0.00000;-2.32001;;0.00100;6000.00000;0.00450;2.00000;-2.00000;20.00000;10.00000;50.00000;16.00000;3.45341;50.12169;-17.28859;0.00449;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05852;0.19965;53.01962;-19.03097;25.00000;25.00000;26.84366;
4/29/2017 12:09:18 AM;53;EIS;39:17:18.153;01:06:17.377;3;1;Pan_5pulse_EISSOC;3.45116;0.00000;-2.32001;;0.00100;6000.00000;0.00337;2.00000;-2.00000;20.00000;10.00000;51.00000;16.00000;3.45360;52.56835;-19.94825;0.00338;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06060;0.18863;56.22601;-20.78039;25.00000;25.00000;26.85486;
4/29/2017 12:29:05 AM;53;EIS;39:37:05.055;01:26:04.279;3;1;Pan_5pulse_EISSOC;3.45180;0.00000;-2.32001;;0.00100;6000.00000;0.00253;2.00000;-2.00000;20.00000;10.00000;52.00000;16.00000;3.45362;55.14919;-23.04302;0.00253;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06263;0.17779;59.76967;-22.67667;25.00000;25.00000;26.86607;
4/29/2017 12:55:29 AM;53;EIS;40:03:29.526;01:52:28.750;3;1;Pan_5pulse_EISSOC;3.45180;0.00000;-2.32001;;0.00100;6000.00000;0.00190;2.00000;-2.00000;20.00000;10.00000;53.00000;16.00000;3.45398;57.90318;-26.73768;0.00190;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06712;0.16732;63.77838;-24.78586;25.00000;25.00000;26.85486;
4/29/2017 1:30:39 AM;53;EIS;40:38:39.072;02:27:38.296;3;1;Pan_5pulse_EISSOC;3.45244;0.00000;-2.32001;;0.00100;6000.00000;0.00142;2.00000;-2.00000;20.00000;10.00000;54.00000;16.00000;3.45448;60.41397;-31.31390;0.00142;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06716;0.15683;68.04710;-27.39871;25.00000;25.00000;26.85486;
