

Measurement ID;3541
Battery name;NCR18650PF_SN002
Battery Name;NCR
Circuit;Circ006
Program;418 - Pan_5pulse_EISSOC
Start Time;4/27/2017 8:51:52 AM
End Time;4/29/2017 3:04:43 PM
Test section;EIS00003
Comment;25degC EIS vs SOC 6kHz to 1mHz
OrderNo;
Producer; Panasonic
Type; NCR
Nominal Voltage; 3.7
Nominal Current; 0
Nominal Capacity; 2.9
Cells; 1
Maximum Voltage; 4.25
Gassing Voltage; 4.3
Break Voltage; 0
Charge Factor; 0
Impedance; 0
Cold Cranking Current; 15
Energy Density; 0
Comment;



Time Stamp;Step;Status;Prog Time;Step Time;Cycle;Cycle Level;Procedure;Voltage;Current;AhAccu;Energy;StartFreq;EndFreq;SetFreq;AAcMax;VAcMin;VAcMax;mvIdeal;Go;Status;U1;Zreal1;Zimg1;ActFreq;EisError;AACStart;MinIntervalTime;CountOfPeriods;UIdeal;AStart;MinDuration;MinPeriods;RemTime;VRelativ;AAmplitude;Betrag;Phase;ChamberT;ChamberSP;Temp45;
4/27/2017 4:44:37 PM;46;EIS;07:52:38.957;00:02:01.813;1;1;Pan_5pulse_EISSOC;4.05659;0.00000;-0.29001;;0.00100;6000.00000;449.93653;2.00000;-2.00000;20.00000;10.00000;10.00000;16.00000;4.05494;21.65510;-1.05492;450.70422;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01590;0.46857;21.68078;-2.78893;25.00000;25.00000;26.63070;
4/27/2017 4:44:50 PM;46;EIS;07:52:51.203;00:02:14.059;1;1;Pan_5pulse_EISSOC;4.05659;0.00000;-0.29001;;0.00100;6000.00000;337.40480;2.00000;-2.00000;20.00000;10.00000;11.00000;16.00000;4.05781;22.01425;-1.37108;336.84210;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01727;0.46120;22.05691;-3.56387;25.00000;25.00000;26.63070;
4/27/2017 4:45:02 PM;46;EIS;07:53:03.283;00:02:26.139;1;1;Pan_5pulse_EISSOC;4.05659;0.00000;-0.29001;;0.00100;6000.00000;253.01790;2.00000;-2.00000;20.00000;10.00000;12.00000;16.00000;4.05068;22.38819;-1.62554;253.29816;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01750;0.45329;22.44712;-4.15279;25.00000;25.00000;26.63070;
4/27/2017 4:45:14 PM;46;EIS;07:53:15.614;00:02:38.470;1;1;Pan_5pulse_EISSOC;4.05659;0.00000;-0.29001;;0.00100;6000.00000;189.73666;2.00000;-2.00000;20.00000;10.00000;13.00000;16.00000;4.06534;22.78323;-1.83697;189.72333;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01913;0.44587;22.85717;-4.60968;25.00000;25.00000;26.63070;
4/27/2017 4:45:26 PM;46;EIS;07:53:27.480;00:02:50.336;1;1;Pan_5pulse_EISSOC;4.05659;0.00000;-0.29001;;0.00100;6000.00000;142.28242;2.00000;-2.00000;20.00000;10.00000;14.00000;16.00000;4.06502;23.18963;-2.01393;142.43323;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01779;0.43725;23.27691;-4.96347;25.00000;25.00000;26.83245;
4/27/2017 4:45:38 PM;46;EIS;07:53:39.823;00:03:02.679;1;1;Pan_5pulse_EISSOC;4.05659;0.00000;-0.29001;;0.00100;6000.00000;106.69676;2.00000;-2.00000;20.00000;10.00000;15.00000;16.00000;4.06591;23.60649;-2.16525;106.66666;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01809;0.42947;23.70559;-5.24066;25.00000;25.00000;26.64191;
4/27/2017 4:45:50 PM;46;EIS;07:53:51.622;00:03:14.478;1;1;Pan_5pulse_EISSOC;4.05659;0.00000;-0.29001;;0.00100;6000.00000;80.01129;2.00000;-2.00000;20.00000;10.00000;16.00000;16.00000;4.06740;24.02951;-2.30695;80.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01846;0.42190;24.13999;-5.48387;25.00000;25.00000;26.63070;
4/27/2017 4:46:02 PM;46;EIS;07:54:03.701;00:03:26.557;1;1;Pan_5pulse_EISSOC;4.05659;0.00000;-0.29001;;0.00100;6000.00000;60.00000;2.00000;-2.00000;20.00000;10.00000;17.00000;16.00000;4.05870;24.45145;-2.45412;60.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01843;0.41443;24.57430;-5.73141;25.00000;25.00000;26.63070;
4/27/2017 4:46:14 PM;46;EIS;07:54:15.313;00:03:38.169;1;1;Pan_5pulse_EISSOC;4.05659;0.00000;-0.29001;;0.00100;6000.00000;44.99365;2.00000;-2.00000;20.00000;10.00000;18.00000;16.00000;4.04918;24.88736;-2.61370;44.94382;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01827;0.40691;25.02423;-5.99530;25.00000;25.00000;26.63070;
4/27/2017 4:46:26 PM;46;EIS;07:54:27.372;00:03:50.228;1;1;Pan_5pulse_EISSOC;4.05659;0.00000;-0.29001;;0.00100;6000.00000;33.74048;2.00000;-2.00000;20.00000;10.00000;19.00000;16.00000;4.05873;25.33831;-2.80691;33.70787;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01839;0.39947;25.49330;-6.32131;25.00000;25.00000;26.63070;
4/27/2017 4:46:39 PM;46;EIS;07:54:40.160;00:04:03.016;1;1;Pan_5pulse_EISSOC;4.05659;0.00000;-0.29001;;0.00100;6000.00000;25.30179;2.00000;-2.00000;20.00000;10.00000;20.00000;16.00000;4.06852;25.82493;-3.04258;25.31646;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01955;0.39208;26.00354;-6.71936;25.00000;25.00000;26.63070;
4/27/2017 4:46:50 PM;46;EIS;07:54:51.984;00:04:14.840;1;1;Pan_5pulse_EISSOC;4.05659;0.00000;-0.29001;;0.00100;6000.00000;18.97367;2.00000;-2.00000;20.00000;10.00000;21.00000;16.00000;4.06739;26.38398;-3.32333;18.98734;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02337;0.38483;26.59246;-7.17917;25.00000;25.00000;26.63070;
4/27/2017 4:47:03 PM;46;EIS;07:55:04.523;00:04:27.379;1;1;Pan_5pulse_EISSOC;4.05659;0.00000;-0.29001;;0.00100;6000.00000;14.22824;2.00000;-2.00000;20.00000;10.00000;22.00000;16.00000;4.05873;27.05216;-3.63245;14.21801;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02625;0.37598;27.29494;-7.64769;25.00000;25.00000;26.63070;
4/27/2017 4:47:14 PM;46;EIS;07:55:16.138;00:04:38.994;1;1;Pan_5pulse_EISSOC;4.05659;0.00000;-0.29001;;0.00100;6000.00000;10.66968;2.00000;-2.00000;20.00000;10.00000;23.00000;16.00000;4.04987;27.84807;-3.90217;10.67616;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03036;0.36641;28.12014;-7.97656;25.00000;25.00000;26.63070;
4/27/2017 4:47:27 PM;46;EIS;07:55:28.156;00:04:51.012;1;1;Pan_5pulse_EISSOC;4.05659;0.00000;-0.29001;;0.00100;6000.00000;8.00113;2.00000;-2.00000;20.00000;10.00000;24.00000;16.00000;4.06463;28.77644;-4.08193;8.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03378;0.35569;29.06450;-8.07353;25.00000;25.00000;26.63070;
4/27/2017 4:47:39 PM;46;EIS;07:55:40.532;00:05:03.388;1;1;Pan_5pulse_EISSOC;4.05659;0.00000;-0.29001;;0.00100;6000.00000;6.00000;2.00000;-2.00000;20.00000;10.00000;25.00000;16.00000;4.04893;29.73930;-4.08954;6.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03248;0.34394;30.01917;-7.82981;25.00000;25.00000;26.63070;
4/27/2017 4:47:51 PM;46;EIS;07:55:52.830;00:05:15.686;1;1;Pan_5pulse_EISSOC;4.05659;0.00000;-0.29001;;0.00100;6000.00000;4.49937;2.00000;-2.00000;20.00000;10.00000;26.00000;16.00000;4.05878;30.66942;-3.92886;4.50450;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03034;0.33323;30.92005;-7.30004;25.00000;25.00000;26.63070;
4/27/2017 4:48:04 PM;46;EIS;07:56:05.206;00:05:28.062;1;1;Pan_5pulse_EISSOC;4.05659;0.00000;-0.29001;;0.00100;6000.00000;3.37405;2.00000;-2.00000;20.00000;10.00000;27.00000;16.00000;4.05116;31.50102;-3.63755;3.37079;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02565;0.32344;31.71035;-6.58700;25.00000;25.00000;26.63070;
4/27/2017 4:48:15 PM;46;EIS;07:56:16.804;00:05:39.660;1;1;Pan_5pulse_EISSOC;4.05659;0.00000;-0.29001;;0.00100;6000.00000;2.53018;2.00000;-2.00000;20.00000;10.00000;28.00000;16.00000;4.04950;32.19017;-3.29913;2.53378;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02035;0.31532;32.35879;-5.85173;25.00000;25.00000;26.63070;
4/27/2017 4:48:27 PM;46;EIS;07:56:28.772;00:05:51.628;1;1;Pan_5pulse_EISSOC;4.05659;0.00000;-0.29001;;0.00100;6000.00000;1.89737;2.00000;-2.00000;20.00000;10.00000;29.00000;16.00000;4.05306;32.71714;-2.96455;1.89873;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01534;0.30907;32.85118;-5.17752;25.00000;25.00000;26.63070;
4/27/2017 4:48:39 PM;46;EIS;07:56:40.326;00:06:03.182;1;1;Pan_5pulse_EISSOC;4.05659;0.00000;-0.29001;;0.00100;6000.00000;1.42282;2.00000;-2.00000;20.00000;10.00000;30.00000;16.00000;4.05413;33.14384;-2.67578;1.42045;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01203;0.30436;33.25168;-4.61561;25.00000;25.00000;26.63070;
4/27/2017 4:48:51 PM;46;EIS;07:56:52.651;00:06:15.507;1;1;Pan_5pulse_EISSOC;4.05659;0.00000;-0.29001;;0.00100;6000.00000;1.06697;2.00000;-2.00000;20.00000;10.00000;31.00000;16.00000;4.05874;33.51642;-2.46653;1.06838;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01069;0.30074;33.60705;-4.20891;25.00000;25.00000;26.63070;
4/27/2017 4:49:03 PM;46;EIS;07:57:04.968;00:06:27.824;1;1;Pan_5pulse_EISSOC;4.05659;0.00000;-0.29001;;0.00100;6000.00000;0.80011;2.00000;-2.00000;20.00000;10.00000;32.00000;16.00000;4.05279;33.83188;-2.32993;0.79957;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00888;0.29750;33.91201;-3.93962;25.00000;25.00000;26.63070;
4/27/2017 4:49:16 PM;46;EIS;07:57:17.177;00:06:40.033;1;1;Pan_5pulse_EISSOC;4.05659;0.00000;-0.29001;;0.00100;6000.00000;0.60000;2.00000;-2.00000;20.00000;10.00000;33.00000;16.00000;4.05111;34.09081;-2.26867;0.59904;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00729;0.29482;34.16621;-3.80730;25.00000;25.00000;26.64191;
4/27/2017 4:49:27 PM;46;EIS;07:57:28.163;00:06:51.019;1;1;Pan_5pulse_EISSOC;4.05659;0.00000;-0.29001;;0.00100;6000.00000;0.44994;2.00000;-2.00000;20.00000;10.00000;34.00000;16.00000;4.05866;34.34220;-2.27171;0.44964;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00778;0.29281;34.41725;-3.78455;25.00000;25.00000;26.64191;
4/27/2017 4:49:37 PM;46;EIS;07:57:38.737;00:07:01.593;1;1;Pan_5pulse_EISSOC;4.05659;0.00000;-0.29001;;0.00100;6000.00000;0.33740;2.00000;-2.00000;20.00000;10.00000;35.00000;16.00000;4.05644;34.57611;-2.35946;0.33723;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00671;0.29048;34.65652;-3.90379;25.00000;25.00000;26.63070;
4/27/2017 4:49:51 PM;46;EIS;07:57:52.512;00:07:15.368;1;1;Pan_5pulse_EISSOC;4.05659;0.00000;-0.29001;;0.00100;6000.00000;0.25302;2.00000;-2.00000;20.00000;10.00000;36.00000;16.00000;4.05715;34.91406;-2.50568;0.25270;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01036;0.28864;35.00385;-4.10491;25.00000;25.00000;26.63070;
4/27/2017 4:50:09 PM;46;EIS;07:58:10.818;00:07:33.674;1;1;Pan_5pulse_EISSOC;4.05659;0.00000;-0.29001;;0.00100;6000.00000;0.18974;2.00000;-2.00000;20.00000;10.00000;37.00000;16.00000;4.05395;35.25491;-2.72158;0.18978;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01014;0.28567;35.35980;-4.41432;25.00000;25.00000;26.63070;
4/27/2017 4:50:32 PM;46;EIS;07:58:34.108;00:07:56.964;1;1;Pan_5pulse_EISSOC;4.05595;0.00000;-0.29001;;0.00100;6000.00000;0.14228;2.00000;-2.00000;20.00000;10.00000;38.00000;16.00000;4.05843;35.62091;-3.01553;0.14248;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01115;0.28285;35.74832;-4.83891;25.00000;25.00000;26.64191;
4/27/2017 4:51:03 PM;46;EIS;07:59:04.335;00:08:27.191;1;1;Pan_5pulse_EISSOC;4.05595;0.00000;-0.29001;;0.00100;6000.00000;0.10670;2.00000;-2.00000;20.00000;10.00000;39.00000;16.00000;4.05732;36.03633;-3.38400;0.10678;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01212;0.27963;36.19487;-5.36463;25.00000;25.00000;26.63070;
4/27/2017 4:51:42 PM;46;EIS;07:59:43.819;00:09:06.675;1;1;Pan_5pulse_EISSOC;4.05595;0.00000;-0.29001;;0.00100;6000.00000;0.08001;2.00000;-2.00000;20.00000;10.00000;40.00000;16.00000;4.05666;36.50155;-3.86835;0.07999;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01419;0.27630;36.70595;-6.04950;25.00000;25.00000;26.63070;
4/27/2017 4:52:34 PM;46;EIS;08:00:35.930;00:09:58.786;1;1;Pan_5pulse_EISSOC;4.05595;0.00000;-0.29001;;0.00100;6000.00000;0.06000;2.00000;-2.00000;20.00000;10.00000;41.00000;16.00000;4.05701;37.04343;-4.47161;0.05994;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01667;0.27248;37.31234;-6.88302;25.00000;25.00000;26.63070;
4/27/2017 4:53:43 PM;46;EIS;08:01:44.619;00:11:07.475;1;1;Pan_5pulse_EISSOC;4.05530;0.00000;-0.29001;;0.00100;6000.00000;0.04499;2.00000;-2.00000;20.00000;10.00000;42.00000;16.00000;4.05676;37.70719;-5.17898;0.04507;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01988;0.26796;38.06119;-7.82049;25.00000;25.00000;26.63070;
4/27/2017 4:55:14 PM;46;EIS;08:03:15.513;00:12:38.369;1;1;Pan_5pulse_EISSOC;4.05530;0.00000;-0.29001;;0.00100;6000.00000;0.03374;2.00000;-2.00000;20.00000;10.00000;43.00000;16.00000;4.05702;38.48469;-6.01335;0.03377;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02341;0.26274;38.95166;-8.88084;25.00000;25.00000;26.63070;
4/27/2017 4:57:15 PM;46;EIS;08:05:16.410;00:14:39.266;1;1;Pan_5pulse_EISSOC;4.05530;0.00000;-0.29001;;0.00100;6000.00000;0.02530;2.00000;-2.00000;20.00000;10.00000;44.00000;16.00000;4.05726;39.41668;-6.97986;0.02531;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02828;0.25688;40.02990;-10.04177;25.00000;25.00000;26.64191;
4/27/2017 4:59:55 PM;46;EIS;08:07:56.641;00:17:19.497;1;1;Pan_5pulse_EISSOC;4.05530;0.00000;-0.29001;;0.00100;6000.00000;0.01897;2.00000;-2.00000;20.00000;10.00000;45.00000;16.00000;4.05704;40.54399;-8.09008;0.01896;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03227;0.24968;41.34325;-11.28449;25.00000;25.00000;26.63070;
4/27/2017 5:03:28 PM;46;EIS;08:11:29.984;00:20:52.840;1;1;Pan_5pulse_EISSOC;4.05466;0.00000;-0.29001;;0.00100;6000.00000;0.01423;2.00000;-2.00000;20.00000;10.00000;46.00000;16.00000;4.05666;41.87860;-9.38386;0.01422;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03819;0.24191;42.91706;-12.62982;25.00000;25.00000;26.63070;
4/27/2017 5:08:12 PM;46;EIS;08:16:13.949;00:25:36.805;1;1;Pan_5pulse_EISSOC;4.05466;0.00000;-0.29001;;0.00100;6000.00000;0.01067;2.00000;-2.00000;20.00000;10.00000;47.00000;16.00000;4.05682;43.40899;-10.83830;0.01065;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04243;0.23299;44.74158;-14.01892;25.00000;25.00000;26.64191;
4/27/2017 5:14:29 PM;46;EIS;08:22:30.942;00:31:53.798;1;1;Pan_5pulse_EISSOC;4.05466;0.00000;-0.29001;;0.00100;6000.00000;0.00800;2.00000;-2.00000;20.00000;10.00000;48.00000;16.00000;4.05678;45.34919;-12.42484;0.00800;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05117;0.22355;47.02048;-15.32199;25.00000;25.00000;26.64191;
4/27/2017 5:22:52 PM;46;EIS;08:30:54.148;00:40:17.004;1;1;Pan_5pulse_EISSOC;4.05466;0.00000;-0.29001;;0.00100;6000.00000;0.00600;2.00000;-2.00000;20.00000;10.00000;49.00000;16.00000;4.05681;47.62695;-14.05341;0.00600;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05574;0.21261;49.65707;-16.43989;25.00000;25.00000;26.63070;
4/27/2017 5:34:03 PM;46;EIS;08:42:04.339;00:51:27.195;1;1;Pan_5pulse_EISSOC;4.05466;0.00000;-0.29001;;0.00100;6000.00000;0.00450;2.00000;-2.00000;20.00000;10.00000;50.00000;16.00000;4.05683;50.12571;-15.69996;0.00449;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05809;0.20144;52.52691;-17.39117;25.00000;25.00000;26.65312;
4/27/2017 5:48:54 PM;46;EIS;08:56:55.931;01:06:18.787;1;1;Pan_5pulse_EISSOC;4.05466;0.00000;-0.29001;;0.00100;6000.00000;0.00337;2.00000;-2.00000;20.00000;10.00000;51.00000;16.00000;4.05700;52.92810;-17.39926;0.00338;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06071;0.19038;55.71461;-18.19745;25.00000;25.00000;26.64191;
4/27/2017 6:08:41 PM;46;EIS;09:16:42.659;01:26:05.515;1;1;Pan_5pulse_EISSOC;4.05466;0.00000;-0.29001;;0.00100;6000.00000;0.00253;2.00000;-2.00000;20.00000;10.00000;52.00000;16.00000;4.05712;55.61107;-19.31401;0.00253;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05635;0.17944;58.86954;-19.15238;25.00000;25.00000;26.63070;
4/27/2017 6:35:05 PM;46;EIS;09:43:07.135;01:52:29.991;1;1;Pan_5pulse_EISSOC;4.05530;0.00000;-0.29001;;0.00100;6000.00000;0.00190;2.00000;-2.00000;20.00000;10.00000;53.00000;16.00000;4.05735;58.17038;-21.66155;0.00190;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05443;0.16987;62.07266;-20.42438;25.00000;25.00000;26.42895;
4/27/2017 7:10:15 PM;46;EIS;10:18:16.687;02:27:39.543;1;1;Pan_5pulse_EISSOC;4.05530;0.00000;-0.29001;;0.00100;6000.00000;0.00142;2.00000;-2.00000;20.00000;10.00000;54.00000;16.00000;4.05771;60.32101;-24.73060;0.00142;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05040;0.16112;65.19376;-22.29281;25.00000;25.00000;26.41774;
