

Measurement ID;3623
Battery name;NCR18650PF_SN002
Battery Name;NCR
Circuit;Circ006
Program;458 - Pan_5pulse_EIS_0dC
Start Time;5/22/2017 8:47:26 AM
End Time;5/30/2017 7:42:20 AM
Test section;EIS00003
Comment;0degC EIS vs SOC
OrderNo;
Producer; Panasonic
Type; NCR
Nominal Voltage; 3.7
Nominal Current; 0
Nominal Capacity; 2.9
Cells; 1
Maximum Voltage; 4.25
Gassing Voltage; 4.3
Break Voltage; 0
Charge Factor; 0
Impedance; 0
Cold Cranking Current; 15
Energy Density; 0
Comment;



Time Stamp;Step;Status;Prog Time;Step Time;Cycle;Cycle Level;Procedure;Voltage;Current;AhAccu;Energy;StartFreq;EndFreq;SetFreq;AAcMax;VAcMin;VAcMax;mvIdeal;Go;Status;U1;Zreal1;Zimg1;ActFreq;EisError;AACStart;MinIntervalTime;CountOfPeriods;UIdeal;AStart;MinDuration;MinPeriods;RemTime;VRelativ;AAmplitude;Betrag;Phase;ChamberT;ChamberSP;Temp45;
5/22/2017 6:39:42 PM;51;EIS;09:52:09.375;00:01:59.744;1;1;Pan_5pulse_EIS_0dC;3.99161;0.00000;-0.29001;;0.00100;6000.00000;449.93653;2.00000;-2.00000;20.00000;10.00000;10.00000;16.00000;3.99368;26.34686;-3.55898;450.70422;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03079;0.38772;26.58615;-7.69304;0.00000;0.00000;1.93902;
5/22/2017 6:39:53 PM;51;EIS;09:52:20.894;00:02:11.263;1;1;Pan_5pulse_EIS_0dC;3.99161;0.00000;-0.29001;;0.00100;6000.00000;337.40480;2.00000;-2.00000;20.00000;10.00000;11.00000;16.00000;3.98722;27.16715;-4.17048;336.84210;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03364;0.37607;27.48540;-8.72745;0.00000;0.00000;2.14077;
5/22/2017 6:40:05 PM;51;EIS;09:52:32.743;00:02:23.112;1;1;Pan_5pulse_EIS_0dC;3.99161;0.00000;-0.29001;;0.00100;6000.00000;253.01790;2.00000;-2.00000;20.00000;10.00000;12.00000;16.00000;3.98910;28.05282;-4.72802;253.29816;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03490;0.36378;28.44846;-9.56671;0.00000;0.00000;2.14077;
5/22/2017 6:40:17 PM;51;EIS;09:52:44.914;00:02:35.283;1;1;Pan_5pulse_EIS_0dC;3.99161;0.00000;-0.29001;;0.00100;6000.00000;189.73666;2.00000;-2.00000;20.00000;10.00000;13.00000;16.00000;3.99374;29.03018;-5.25630;189.72333;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03788;0.35180;29.50221;-10.26297;0.00000;0.00000;1.92781;
5/22/2017 6:40:29 PM;51;EIS;09:52:56.522;00:02:46.891;1;1;Pan_5pulse_EIS_0dC;3.99161;0.00000;-0.29001;;0.00100;6000.00000;142.28242;2.00000;-2.00000;20.00000;10.00000;14.00000;16.00000;3.99313;30.07637;-5.75534;142.43323;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03788;0.33876;30.62208;-10.83301;0.00000;0.00000;1.93902;
5/22/2017 6:40:41 PM;51;EIS;09:53:08.506;00:02:58.875;1;1;Pan_5pulse_EIS_0dC;3.99161;0.00000;-0.29001;;0.00100;6000.00000;106.69676;2.00000;-2.00000;20.00000;10.00000;15.00000;16.00000;4.00366;31.19939;-6.23344;106.66666;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03873;0.32648;31.81600;-11.29856;0.00000;0.00000;2.15198;
5/22/2017 6:40:53 PM;51;EIS;09:53:20.103;00:03:10.472;1;1;Pan_5pulse_EIS_0dC;3.99161;0.00000;-0.29001;;0.00100;6000.00000;80.01129;2.00000;-2.00000;20.00000;10.00000;16.00000;16.00000;3.99379;32.38975;-6.70822;80.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03979;0.31435;33.07713;-11.70107;0.00000;0.00000;1.93902;
5/22/2017 6:41:04 PM;51;EIS;09:53:31.966;00:03:22.335;1;1;Pan_5pulse_EIS_0dC;3.99161;0.00000;-0.29001;;0.00100;6000.00000;60.00000;2.00000;-2.00000;20.00000;10.00000;17.00000;16.00000;3.99378;33.64224;-7.19620;60.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04051;0.30245;34.40328;-12.07383;0.00000;0.00000;1.93902;
5/22/2017 6:41:16 PM;51;EIS;09:53:43.402;00:03:33.771;1;1;Pan_5pulse_EIS_0dC;3.99161;0.00000;-0.29001;;0.00100;6000.00000;44.99365;2.00000;-2.00000;20.00000;10.00000;18.00000;16.00000;3.99380;34.98133;-7.70218;44.94382;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04105;0.29064;35.81922;-12.41724;0.00000;0.00000;1.93902;
5/22/2017 6:41:28 PM;51;EIS;09:53:55.110;00:03:45.479;1;1;Pan_5pulse_EIS_0dC;3.99161;0.00000;-0.29001;;0.00100;6000.00000;33.74048;2.00000;-2.00000;20.00000;10.00000;19.00000;16.00000;3.98566;36.39860;-8.22569;33.70787;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04152;0.27910;37.31648;-12.73431;0.00000;0.00000;1.95023;
5/22/2017 6:41:40 PM;51;EIS;09:54:07.264;00:03:57.633;1;1;Pan_5pulse_EIS_0dC;3.99161;0.00000;-0.29001;;0.00100;6000.00000;25.30179;2.00000;-2.00000;20.00000;10.00000;20.00000;16.00000;3.99843;37.89350;-8.76273;25.31646;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04152;0.26783;38.89348;-13.02057;0.00000;0.00000;1.93902;
5/22/2017 6:41:51 PM;51;EIS;09:54:18.876;00:04:09.245;1;1;Pan_5pulse_EIS_0dC;3.99161;0.00000;-0.29001;;0.00100;6000.00000;18.97367;2.00000;-2.00000;20.00000;10.00000;21.00000;16.00000;3.99383;39.46288;-9.32182;18.98734;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04330;0.25729;40.54893;-13.29063;0.00000;0.00000;1.93902;
5/22/2017 6:42:03 PM;51;EIS;09:54:30.788;00:04:21.157;1;1;Pan_5pulse_EIS_0dC;3.99161;0.00000;-0.29001;;0.00100;6000.00000;14.22824;2.00000;-2.00000;20.00000;10.00000;22.00000;16.00000;3.98706;41.09053;-9.92780;14.21801;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04236;0.24658;42.27283;-13.58281;0.00000;0.00000;1.93902;
5/22/2017 6:42:15 PM;51;EIS;09:54:42.232;00:04:32.601;1;1;Pan_5pulse_EIS_0dC;3.99161;0.00000;-0.29001;;0.00100;6000.00000;10.66968;2.00000;-2.00000;20.00000;10.00000;23.00000;16.00000;3.99097;42.76610;-10.61541;10.67616;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04245;0.23658;44.06389;-13.94023;0.00000;0.00000;1.93902;
5/22/2017 6:42:26 PM;51;EIS;09:54:54.005;00:04:44.374;1;1;Pan_5pulse_EIS_0dC;3.99161;0.00000;-0.29001;;0.00100;6000.00000;8.00113;2.00000;-2.00000;20.00000;10.00000;24.00000;16.00000;3.98467;44.53479;-11.47243;8.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04245;0.22700;45.98874;-14.44566;0.00000;0.00000;1.93902;
5/22/2017 6:42:39 PM;51;EIS;09:55:06.158;00:04:56.527;1;1;Pan_5pulse_EIS_0dC;3.99225;0.00000;-0.29001;;0.00100;6000.00000;6.00000;2.00000;-2.00000;20.00000;10.00000;25.00000;16.00000;3.99855;46.39367;-12.51980;6.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04450;0.21736;48.05328;-15.10211;0.00000;0.00000;1.93902;
5/22/2017 6:42:50 PM;51;EIS;09:55:17.753;00:05:08.122;1;1;Pan_5pulse_EIS_0dC;3.99161;0.00000;-0.29001;;0.00100;6000.00000;4.49937;2.00000;-2.00000;20.00000;10.00000;26.00000;16.00000;3.98548;48.50247;-13.82131;4.50450;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04988;0.20817;50.43330;-15.90548;0.00000;0.00000;2.15198;
5/22/2017 6:43:02 PM;51;EIS;09:55:29.791;00:05:20.160;1;1;Pan_5pulse_EIS_0dC;3.99161;0.00000;-0.29001;;0.00100;6000.00000;3.37405;2.00000;-2.00000;20.00000;10.00000;27.00000;16.00000;3.98902;51.05096;-15.35638;3.37079;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05706;0.19828;53.31059;-16.74154;0.00000;0.00000;1.93902;
5/22/2017 6:43:14 PM;51;EIS;09:55:41.259;00:05:31.628;1;1;Pan_5pulse_EIS_0dC;3.99161;0.00000;-0.29001;;0.00100;6000.00000;2.53018;2.00000;-2.00000;20.00000;10.00000;28.00000;16.00000;3.99388;54.14502;-16.96998;2.53378;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06435;0.18758;56.74208;-17.40189;0.00000;0.00000;1.93902;
5/22/2017 6:43:26 PM;51;EIS;09:55:53.266;00:05:43.635;1;1;Pan_5pulse_EIS_0dC;3.99161;0.00000;-0.29001;;0.00100;6000.00000;1.89737;2.00000;-2.00000;20.00000;10.00000;29.00000;16.00000;3.98611;57.85565;-18.38017;1.89873;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06989;0.17624;60.70508;-17.62454;0.00000;0.00000;1.93902;
5/22/2017 6:43:37 PM;51;EIS;09:56:04.505;00:05:54.874;1;1;Pan_5pulse_EIS_0dC;3.99161;0.00000;-0.29001;;0.00100;6000.00000;1.42282;2.00000;-2.00000;20.00000;10.00000;30.00000;16.00000;3.99036;62.15407;-19.28759;1.42045;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.07196;0.16472;65.07795;-17.24011;0.00000;0.00000;1.92781;
5/22/2017 6:43:49 PM;51;EIS;09:56:16.603;00:06:06.972;1;1;Pan_5pulse_EIS_0dC;3.99161;0.00000;-0.29001;;0.00100;6000.00000;1.06697;2.00000;-2.00000;20.00000;10.00000;31.00000;16.00000;3.99391;66.70275;-19.40159;1.06838;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06747;0.15367;69.46711;-16.21794;0.00000;0.00000;2.14077;
5/22/2017 6:44:01 PM;51;EIS;09:56:28.799;00:06:19.168;1;1;Pan_5pulse_EIS_0dC;3.99161;0.00000;-0.29001;;0.00100;6000.00000;0.80011;2.00000;-2.00000;20.00000;10.00000;32.00000;16.00000;3.98379;71.07188;-18.65023;0.79957;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05755;0.14393;73.47818;-14.70367;0.00000;0.00000;2.15198;
5/22/2017 6:44:13 PM;51;EIS;09:56:40.496;00:06:30.865;1;1;Pan_5pulse_EIS_0dC;3.99161;0.00000;-0.29001;;0.00100;6000.00000;0.60000;2.00000;-2.00000;20.00000;10.00000;33.00000;16.00000;3.98600;74.85141;-17.29136;0.59904;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04521;0.13605;76.82268;-13.00767;0.00000;0.00000;1.93902;
5/22/2017 6:44:24 PM;51;EIS;09:56:51.386;00:06:41.755;1;1;Pan_5pulse_EIS_0dC;3.99161;0.00000;-0.29001;;0.00100;6000.00000;0.44994;2.00000;-2.00000;20.00000;10.00000;34.00000;16.00000;3.98619;77.84548;-15.65689;0.44964;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03390;0.13021;79.40439;-11.37206;0.00000;0.00000;1.93902;
5/22/2017 6:44:34 PM;51;EIS;09:57:01.717;00:06:52.086;1;1;Pan_5pulse_EIS_0dC;3.99161;0.00000;-0.29001;;0.00100;6000.00000;0.33740;2.00000;-2.00000;20.00000;10.00000;35.00000;16.00000;3.99378;80.22268;-14.07976;0.33723;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02566;0.12593;81.44887;-9.95451;0.00000;0.00000;1.92781;
5/22/2017 6:44:48 PM;51;EIS;09:57:15.355;00:07:05.724;1;1;Pan_5pulse_EIS_0dC;3.99161;0.00000;-0.29001;;0.00100;6000.00000;0.25302;2.00000;-2.00000;20.00000;10.00000;36.00000;16.00000;3.98904;82.58548;-12.71121;0.25270;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02630;0.12283;83.55798;-8.75006;0.00000;0.00000;1.92781;
5/22/2017 6:45:06 PM;51;EIS;09:57:33.331;00:07:23.700;1;1;Pan_5pulse_EIS_0dC;3.99161;0.00000;-0.29001;;0.00100;6000.00000;0.18974;2.00000;-2.00000;20.00000;10.00000;37.00000;16.00000;3.99171;84.42117;-11.65667;0.18978;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02001;0.11969;85.22213;-7.86155;0.00000;0.00000;1.93902;
5/22/2017 6:45:29 PM;51;EIS;09:57:56.032;00:07:46.401;1;1;Pan_5pulse_EIS_0dC;3.99161;0.00000;-0.29001;;0.00100;6000.00000;0.14228;2.00000;-2.00000;20.00000;10.00000;38.00000;16.00000;3.99129;86.03882;-11.01954;0.14248;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01774;0.11733;86.74162;-7.29850;0.00000;0.00000;1.93902;
5/22/2017 6:45:59 PM;51;EIS;09:58:26.160;00:08:16.529;1;1;Pan_5pulse_EIS_0dC;3.99161;0.00000;-0.29001;;0.00100;6000.00000;0.10670;2.00000;-2.00000;20.00000;10.00000;39.00000;16.00000;3.99369;87.57044;-10.70911;0.10678;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01664;0.11524;88.22282;-6.97216;0.00000;0.00000;1.92781;
5/22/2017 6:46:38 PM;51;EIS;09:59:05.148;00:08:55.517;1;1;Pan_5pulse_EIS_0dC;3.99161;0.00000;-0.29001;;0.00100;6000.00000;0.08001;2.00000;-2.00000;20.00000;10.00000;40.00000;16.00000;3.99194;89.04225;-10.75459;0.07999;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01698;0.11339;89.68937;-6.88687;0.00000;0.00000;1.93902;
5/22/2017 6:47:30 PM;51;EIS;09:59:57.098;00:09:47.467;1;1;Pan_5pulse_EIS_0dC;3.99161;0.00000;-0.29001;;0.00100;6000.00000;0.06000;2.00000;-2.00000;20.00000;10.00000;41.00000;16.00000;3.99257;90.43025;-11.12185;0.05994;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01581;0.11149;91.11161;-7.01149;0.00000;0.00000;1.93902;
5/22/2017 6:48:38 PM;51;EIS;10:01:05.164;00:10:55.533;1;1;Pan_5pulse_EIS_0dC;3.99161;0.00000;-0.29001;;0.00100;6000.00000;0.04499;2.00000;-2.00000;20.00000;10.00000;42.00000;16.00000;3.99210;92.00213;-11.81860;0.04507;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01581;0.10972;92.75813;-7.32013;0.00000;0.00000;1.93902;
5/22/2017 6:50:08 PM;51;EIS;10:02:35.774;00:12:26.143;1;1;Pan_5pulse_EIS_0dC;3.99096;0.00000;-0.29001;;0.00100;6000.00000;0.03374;2.00000;-2.00000;20.00000;10.00000;43.00000;16.00000;3.99335;93.66087;-12.93353;0.03377;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01936;0.10781;94.54964;-7.86219;0.00000;0.00000;1.93902;
5/22/2017 6:52:09 PM;51;EIS;10:04:36.407;00:14:26.776;1;1;Pan_5pulse_EIS_0dC;3.99096;0.00000;-0.29001;;0.00100;6000.00000;0.02530;2.00000;-2.00000;20.00000;10.00000;44.00000;16.00000;3.99276;95.52927;-14.34203;0.02531;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02217;0.10581;96.59987;-8.53818;0.00000;0.00000;1.93902;
5/22/2017 6:54:49 PM;51;EIS;10:07:16.462;00:17:06.831;1;1;Pan_5pulse_EIS_0dC;3.99096;0.00000;-0.29001;;0.00100;6000.00000;0.01897;2.00000;-2.00000;20.00000;10.00000;45.00000;16.00000;3.99278;97.61516;-16.24304;0.01896;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02416;0.10350;98.95734;-9.44739;0.00000;0.00000;2.14077;
5/22/2017 6:58:22 PM;51;EIS;10:10:49.463;00:20:39.832;1;1;Pan_5pulse_EIS_0dC;3.99096;0.00000;-0.29001;;0.00100;6000.00000;0.01423;2.00000;-2.00000;20.00000;10.00000;46.00000;16.00000;3.99273;100.09176;-18.55993;0.01422;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02880;0.10106;101.79799;-10.50499;0.00000;0.00000;2.14077;
5/22/2017 7:03:05 PM;51;EIS;10:15:32.824;00:25:23.193;1;1;Pan_5pulse_EIS_0dC;3.99096;0.00000;-0.29001;;0.00100;6000.00000;0.01067;2.00000;-2.00000;20.00000;10.00000;47.00000;16.00000;3.99283;103.01889;-21.41657;0.01065;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03318;0.09819;105.22148;-11.74393;0.00000;0.00000;1.92781;
5/22/2017 7:09:22 PM;51;EIS;10:21:49.640;00:31:40.009;1;1;Pan_5pulse_EIS_0dC;3.99096;0.00000;-0.29001;;0.00100;6000.00000;0.00800;2.00000;-2.00000;20.00000;10.00000;48.00000;16.00000;3.99286;106.34997;-24.64185;0.00800;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03797;0.09508;109.16748;-13.04552;0.00000;0.00000;1.92781;
5/22/2017 7:17:44 PM;51;EIS;10:30:11.813;00:40:02.182;1;1;Pan_5pulse_EIS_0dC;3.99096;0.00000;-0.29001;;0.00100;6000.00000;0.00600;2.00000;-2.00000;20.00000;10.00000;49.00000;16.00000;3.99297;110.33606;-28.56079;0.00600;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04357;0.09156;113.97265;-14.51263;0.00000;0.00000;1.92781;
5/22/2017 7:28:54 PM;51;EIS;10:41:21.784;00:51:12.153;1;1;Pan_5pulse_EIS_0dC;3.99096;0.00000;-0.29001;;0.00100;6000.00000;0.00450;2.00000;-2.00000;20.00000;10.00000;50.00000;16.00000;3.99306;115.05931;-32.96516;0.00449;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05052;0.08777;119.68854;-15.98732;0.00000;0.00000;1.92781;
5/22/2017 7:43:46 PM;51;EIS;10:56:13.182;01:06:03.551;1;1;Pan_5pulse_EIS_0dC;3.99161;0.00000;-0.29001;;0.00100;6000.00000;0.00337;2.00000;-2.00000;20.00000;10.00000;51.00000;16.00000;3.99332;121.21662;-37.67535;0.00338;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06048;0.08354;126.93660;-17.26577;0.00000;0.00000;2.14077;
5/22/2017 8:03:32 PM;51;EIS;11:15:59.685;01:25:50.054;1;1;Pan_5pulse_EIS_0dC;3.99161;0.00000;-0.29001;;0.00100;6000.00000;0.00253;2.00000;-2.00000;20.00000;10.00000;52.00000;16.00000;3.99352;128.96012;-42.58402;0.00253;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06982;0.07877;135.80910;-18.27378;0.00000;0.00000;2.14077;
5/22/2017 8:29:56 PM;51;EIS;11:42:23.853;01:52:14.222;1;1;Pan_5pulse_EIS_0dC;3.99225;0.00000;-0.29001;;0.00100;6000.00000;0.00190;2.00000;-2.00000;20.00000;10.00000;53.00000;16.00000;3.99412;137.01978;-47.36034;0.00190;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06739;0.07363;144.97387;-19.06750;0.00000;0.00000;1.93902;
5/22/2017 9:05:06 PM;51;EIS;12:17:33.222;02:27:23.591;1;1;Pan_5pulse_EIS_0dC;3.99225;0.00000;-0.29001;;0.00100;6000.00000;0.00142;2.00000;-2.00000;20.00000;10.00000;54.00000;16.00000;3.99450;145.44474;-52.29602;0.00142;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06616;0.06898;154.56081;-19.77652;0.00000;0.00000;2.14077;
