

Measurement ID;3623
Battery name;NCR18650PF_SN002
Battery Name;NCR
Circuit;Circ006
Program;458 - Pan_5pulse_EIS_0dC
Start Time;5/22/2017 8:47:26 AM
End Time;5/30/2017 7:42:20 AM
Test section;EIS00004
Comment;0degC EIS vs SOC
OrderNo;
Producer; Panasonic
Type; NCR
Nominal Voltage; 3.7
Nominal Current; 0
Nominal Capacity; 2.9
Cells; 1
Maximum Voltage; 4.25
Gassing Voltage; 4.3
Break Voltage; 0
Charge Factor; 0
Impedance; 0
Cold Cranking Current; 15
Energy Density; 0
Comment;



Time Stamp;Step;Status;Prog Time;Step Time;Cycle;Cycle Level;Procedure;Voltage;Current;AhAccu;Energy;StartFreq;EndFreq;SetFreq;AAcMax;VAcMin;VAcMax;mvIdeal;Go;Status;U1;Zreal1;Zimg1;ActFreq;EisError;AACStart;MinIntervalTime;CountOfPeriods;UIdeal;AStart;MinDuration;MinPeriods;RemTime;VRelativ;AAmplitude;Betrag;Phase;ChamberT;ChamberSP;Temp45;
5/22/2017 10:29:44 PM;51;EIS;13:42:11.857;00:01:59.403;2;1;Pan_5pulse_EIS_0dC;3.88995;0.00000;-0.58002;;0.00100;6000.00000;449.93653;2.00000;-2.00000;20.00000;10.00000;10.00000;16.00000;3.89198;26.38501;-3.42580;450.70422;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02975;0.38703;26.60648;-7.39782;0.00000;0.00000;2.12956;
5/22/2017 10:29:56 PM;51;EIS;13:42:23.371;00:02:10.917;2;1;Pan_5pulse_EIS_0dC;3.88995;0.00000;-0.58002;;0.00100;6000.00000;337.40480;2.00000;-2.00000;20.00000;10.00000;11.00000;16.00000;3.89206;27.18197;-4.01545;336.84210;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03259;0.37580;27.47696;-8.40322;0.00000;0.00000;2.12956;
5/22/2017 10:30:08 PM;51;EIS;13:42:35.184;00:02:22.730;2;1;Pan_5pulse_EIS_0dC;3.88995;0.00000;-0.58002;;0.00100;6000.00000;253.01790;2.00000;-2.00000;20.00000;10.00000;12.00000;16.00000;3.88216;28.04285;-4.55043;253.29816;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03382;0.36390;28.40965;-9.21687;0.00000;0.00000;2.12956;
5/22/2017 10:30:20 PM;51;EIS;13:42:47.360;00:02:34.906;2;1;Pan_5pulse_EIS_0dC;3.88995;0.00000;-0.58002;;0.00100;6000.00000;189.73666;2.00000;-2.00000;20.00000;10.00000;13.00000;16.00000;3.89221;28.98881;-5.05390;189.72333;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03661;0.35228;29.42606;-9.88953;0.00000;0.00000;2.12956;
5/22/2017 10:30:32 PM;51;EIS;13:42:59.000;00:02:46.546;2;1;Pan_5pulse_EIS_0dC;3.88995;0.00000;-0.58002;;0.00100;6000.00000;142.28242;2.00000;-2.00000;20.00000;10.00000;14.00000;16.00000;3.90157;29.99838;-5.52774;142.43323;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03604;0.33965;30.50342;-10.44066;0.00000;0.00000;2.12956;
5/22/2017 10:30:44 PM;51;EIS;13:43:11.076;00:02:58.622;2;1;Pan_5pulse_EIS_0dC;3.88995;0.00000;-0.58002;;0.00100;6000.00000;106.69676;2.00000;-2.00000;20.00000;10.00000;15.00000;16.00000;3.89233;31.08077;-5.98092;106.66666;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03727;0.32772;31.65099;-10.89237;0.00000;0.00000;2.12956;
5/22/2017 10:30:55 PM;51;EIS;13:43:22.705;00:03:10.251;2;1;Pan_5pulse_EIS_0dC;3.89060;0.00000;-0.58002;;0.00100;6000.00000;80.01129;2.00000;-2.00000;20.00000;10.00000;16.00000;16.00000;3.89241;32.22574;-6.42819;80.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03834;0.31598;32.86062;-11.28094;0.00000;0.00000;2.12956;
5/22/2017 10:31:07 PM;51;EIS;13:43:34.597;00:03:22.143;2;1;Pan_5pulse_EIS_0dC;3.89060;0.00000;-0.58002;;0.00100;6000.00000;60.00000;2.00000;-2.00000;20.00000;10.00000;17.00000;16.00000;3.89751;33.42550;-6.88614;60.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03903;0.30445;34.12745;-11.64091;0.00000;0.00000;2.12956;
5/22/2017 10:31:19 PM;51;EIS;13:43:46.091;00:03:33.637;2;1;Pan_5pulse_EIS_0dC;3.89060;0.00000;-0.58002;;0.00100;6000.00000;44.99365;2.00000;-2.00000;20.00000;10.00000;18.00000;16.00000;3.89252;34.71133;-7.35942;44.94382;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03966;0.29300;35.48292;-11.97046;0.00000;0.00000;2.12956;
5/22/2017 10:31:30 PM;51;EIS;13:43:57.814;00:03:45.360;2;1;Pan_5pulse_EIS_0dC;3.89060;0.00000;-0.58002;;0.00100;6000.00000;33.74048;2.00000;-2.00000;20.00000;10.00000;19.00000;16.00000;3.89880;36.07599;-7.84827;33.70787;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04014;0.28173;36.91981;-12.27337;0.00000;0.00000;2.12956;
5/22/2017 10:31:43 PM;51;EIS;13:44:09.908;00:03:57.454;2;1;Pan_5pulse_EIS_0dC;3.89060;0.00000;-0.58002;;0.00100;6000.00000;25.30179;2.00000;-2.00000;20.00000;10.00000;20.00000;16.00000;3.90274;37.52480;-8.34897;25.31646;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04077;0.27073;38.44237;-12.54354;0.00000;0.00000;2.12956;
5/22/2017 10:31:54 PM;51;EIS;13:44:21.542;00:04:09.088;2;1;Pan_5pulse_EIS_0dC;3.89060;0.00000;-0.58002;;0.00100;6000.00000;18.97367;2.00000;-2.00000;20.00000;10.00000;21.00000;16.00000;3.89003;39.06108;-8.86093;18.98734;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04259;0.26030;40.05352;-12.78113;0.00000;0.00000;2.11835;
5/22/2017 10:32:06 PM;51;EIS;13:44:33.487;00:04:21.033;2;1;Pan_5pulse_EIS_0dC;3.89060;0.00000;-0.58002;;0.00100;6000.00000;14.22824;2.00000;-2.00000;20.00000;10.00000;22.00000;16.00000;3.88253;40.67191;-9.39909;14.21801;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04199;0.24961;41.74383;-13.01236;0.00000;0.00000;2.11835;
5/22/2017 10:32:18 PM;51;EIS;13:44:44.968;00:04:32.514;2;1;Pan_5pulse_EIS_0dC;3.89060;0.00000;-0.58002;;0.00100;6000.00000;10.66968;2.00000;-2.00000;20.00000;10.00000;23.00000;16.00000;3.89277;42.34982;-9.97550;10.67616;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04239;0.23958;43.50883;-13.25441;0.00000;0.00000;2.12956;
5/22/2017 10:32:29 PM;51;EIS;13:44:56.733;00:04:44.279;2;1;Pan_5pulse_EIS_0dC;3.89060;0.00000;-0.58002;;0.00100;6000.00000;8.00113;2.00000;-2.00000;20.00000;10.00000;24.00000;16.00000;3.89013;44.15276;-10.65193;8.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04424;0.22991;45.41948;-13.56353;0.00000;0.00000;2.12956;
5/22/2017 10:32:42 PM;51;EIS;13:45:08.943;00:04:56.489;2;1;Pan_5pulse_EIS_0dC;3.89060;0.00000;-0.58002;;0.00100;6000.00000;6.00000;2.00000;-2.00000;20.00000;10.00000;25.00000;16.00000;3.89735;46.07438;-11.40985;6.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04464;0.22008;47.46613;-13.90890;0.00000;0.00000;2.12956;
5/22/2017 10:32:53 PM;51;EIS;13:45:20.565;00:05:08.111;2;1;Pan_5pulse_EIS_0dC;3.89060;0.00000;-0.58002;;0.00100;6000.00000;4.49937;2.00000;-2.00000;20.00000;10.00000;26.00000;16.00000;3.89292;48.24564;-12.24833;4.50450;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04909;0.21076;49.77613;-14.24497;0.00000;0.00000;2.12956;
5/22/2017 10:33:05 PM;51;EIS;13:45:32.657;00:05:20.203;2;1;Pan_5pulse_EIS_0dC;3.89060;0.00000;-0.58002;;0.00100;6000.00000;3.37405;2.00000;-2.00000;20.00000;10.00000;27.00000;16.00000;3.89551;50.76792;-13.06971;3.37079;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05322;0.20091;52.42327;-14.43676;0.00000;0.00000;2.12956;
5/22/2017 10:33:17 PM;51;EIS;13:45:44.027;00:05:31.573;2;1;Pan_5pulse_EIS_0dC;3.89060;0.00000;-0.58002;;0.00100;6000.00000;2.53018;2.00000;-2.00000;20.00000;10.00000;28.00000;16.00000;3.90361;53.63581;-13.71802;2.53378;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05598;0.19074;55.36230;-14.34656;0.00000;0.00000;1.91660;
5/22/2017 10:33:29 PM;51;EIS;13:45:55.928;00:05:43.474;2;1;Pan_5pulse_EIS_0dC;3.89060;0.00000;-0.58002;;0.00100;6000.00000;1.89737;2.00000;-2.00000;20.00000;10.00000;29.00000;16.00000;3.88765;56.70197;-13.97372;1.89873;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05486;0.18063;58.39844;-13.84419;0.00000;0.00000;1.91660;
5/22/2017 10:33:40 PM;51;EIS;13:46:07.225;00:05:54.771;2;1;Pan_5pulse_EIS_0dC;3.89124;0.00000;-0.58002;;0.00100;6000.00000;1.42282;2.00000;-2.00000;20.00000;10.00000;30.00000;16.00000;3.88664;59.84943;-13.76042;1.42045;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05148;0.17122;61.41093;-12.94826;0.00000;0.00000;1.91660;
5/22/2017 10:33:52 PM;51;EIS;13:46:19.186;00:06:06.732;2;1;Pan_5pulse_EIS_0dC;3.89124;0.00000;-0.58002;;0.00100;6000.00000;1.06697;2.00000;-2.00000;20.00000;10.00000;31.00000;16.00000;3.88475;62.77908;-13.11116;1.06838;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04427;0.16283;64.13357;-11.79644;0.00000;0.00000;2.12956;
5/22/2017 10:34:04 PM;51;EIS;13:46:31.356;00:06:18.902;2;1;Pan_5pulse_EIS_0dC;3.89124;0.00000;-0.58002;;0.00100;6000.00000;0.80011;2.00000;-2.00000;20.00000;10.00000;32.00000;16.00000;3.88811;65.30419;-12.16347;0.79957;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03560;0.15590;66.42731;-10.55093;0.00000;0.00000;2.12956;
5/22/2017 10:34:16 PM;51;EIS;13:46:42.932;00:06:30.478;2;1;Pan_5pulse_EIS_0dC;3.89124;0.00000;-0.58002;;0.00100;6000.00000;0.60000;2.00000;-2.00000;20.00000;10.00000;33.00000;16.00000;3.89313;67.32477;-11.15057;0.59904;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02726;0.15053;68.24192;-9.40416;0.00000;0.00000;2.12956;
5/22/2017 10:34:26 PM;51;EIS;13:46:53.850;00:06:41.396;2;1;Pan_5pulse_EIS_0dC;3.89124;0.00000;-0.58002;;0.00100;6000.00000;0.44994;2.00000;-2.00000;20.00000;10.00000;34.00000;16.00000;3.89319;68.93239;-10.23575;0.44964;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02149;0.14658;69.68820;-8.44612;0.00000;0.00000;2.12956;
5/22/2017 10:34:37 PM;51;EIS;13:47:04.225;00:06:51.771;2;1;Pan_5pulse_EIS_0dC;3.89124;0.00000;-0.58002;;0.00100;6000.00000;0.33740;2.00000;-2.00000;20.00000;10.00000;35.00000;16.00000;3.88832;70.28542;-9.54288;0.33723;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01765;0.14347;70.93029;-7.73196;0.00000;0.00000;2.12956;
5/22/2017 10:34:50 PM;51;EIS;13:47:17.816;00:07:05.362;2;1;Pan_5pulse_EIS_0dC;3.89124;0.00000;-0.58002;;0.00100;6000.00000;0.25302;2.00000;-2.00000;20.00000;10.00000;36.00000;16.00000;3.88887;71.72395;-9.06011;0.25270;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01942;0.14101;72.29392;-7.19942;0.00000;0.00000;2.12956;
5/22/2017 10:35:08 PM;51;EIS;13:47:35.852;00:07:23.398;2;1;Pan_5pulse_EIS_0dC;3.89124;0.00000;-0.58002;;0.00100;6000.00000;0.18974;2.00000;-2.00000;20.00000;10.00000;37.00000;16.00000;3.89139;73.04272;-8.84728;0.18978;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01779;0.13833;73.57658;-6.90629;0.00000;0.00000;2.14077;
5/22/2017 10:35:31 PM;51;EIS;13:47:58.534;00:07:46.080;2;1;Pan_5pulse_EIS_0dC;3.89124;0.00000;-0.58002;;0.00100;6000.00000;0.14228;2.00000;-2.00000;20.00000;10.00000;38.00000;16.00000;3.89030;74.22479;-8.87158;0.14248;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01617;0.13594;74.75309;-6.81584;0.00000;0.00000;2.12956;
5/22/2017 10:36:01 PM;51;EIS;13:48:28.651;00:08:16.197;2;1;Pan_5pulse_EIS_0dC;3.89124;0.00000;-0.58002;;0.00100;6000.00000;0.10670;2.00000;-2.00000;20.00000;10.00000;39.00000;16.00000;3.89317;75.56336;-9.15344;0.10678;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01771;0.13370;76.11575;-6.90693;0.00000;0.00000;2.11835;
5/22/2017 10:36:40 PM;51;EIS;13:49:07.752;00:08:55.298;2;1;Pan_5pulse_EIS_0dC;3.89124;0.00000;-0.58002;;0.00100;6000.00000;0.08001;2.00000;-2.00000;20.00000;10.00000;40.00000;16.00000;3.89313;76.76635;-9.68473;0.07999;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01682;0.13141;77.37484;-7.19037;0.00000;0.00000;2.12956;
5/22/2017 10:37:32 PM;51;EIS;13:49:59.694;00:09:47.240;2;1;Pan_5pulse_EIS_0dC;3.89124;0.00000;-0.58002;;0.00100;6000.00000;0.06000;2.00000;-2.00000;20.00000;10.00000;41.00000;16.00000;3.89317;78.09640;-10.45277;0.05994;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01853;0.12927;78.79282;-7.62341;0.00000;0.00000;2.11835;
5/22/2017 10:38:40 PM;51;EIS;13:51:07.764;00:10:55.310;2;1;Pan_5pulse_EIS_0dC;3.89124;0.00000;-0.58002;;0.00100;6000.00000;0.04499;2.00000;-2.00000;20.00000;10.00000;42.00000;16.00000;3.89213;79.67563;-11.50026;0.04507;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02121;0.12686;80.50132;-8.21326;0.00000;0.00000;2.14077;
5/22/2017 10:40:11 PM;51;EIS;13:52:38.453;00:12:25.999;2;1;Pan_5pulse_EIS_0dC;3.89124;0.00000;-0.58002;;0.00100;6000.00000;0.03374;2.00000;-2.00000;20.00000;10.00000;43.00000;16.00000;3.89330;81.45414;-12.84741;0.03377;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02447;0.12424;82.46110;-8.96318;0.00000;0.00000;2.12956;
5/22/2017 10:42:12 PM;51;EIS;13:54:39.137;00:14:26.683;2;1;Pan_5pulse_EIS_0dC;3.89124;0.00000;-0.58002;;0.00100;6000.00000;0.02530;2.00000;-2.00000;20.00000;10.00000;44.00000;16.00000;3.89289;83.37884;-14.55090;0.02531;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02697;0.12133;84.63899;-9.89931;0.00000;0.00000;2.11835;
5/22/2017 10:44:52 PM;51;EIS;13:57:19.061;00:17:06.607;2;1;Pan_5pulse_EIS_0dC;3.89124;0.00000;-0.58002;;0.00100;6000.00000;0.01897;2.00000;-2.00000;20.00000;10.00000;45.00000;16.00000;3.89312;85.47938;-16.63897;0.01896;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02843;0.11810;87.08375;-11.01516;0.00000;0.00000;2.14077;
5/22/2017 10:48:25 PM;51;EIS;14:00:52.087;00:20:39.633;2;1;Pan_5pulse_EIS_0dC;3.89188;0.00000;-0.58002;;0.00100;6000.00000;0.01423;2.00000;-2.00000;20.00000;10.00000;46.00000;16.00000;3.89341;88.19828;-19.14144;0.01422;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03641;0.11484;90.25149;-12.24486;0.00000;0.00000;2.12956;
5/22/2017 10:53:08 PM;51;EIS;14:05:35.439;00:25:22.985;2;1;Pan_5pulse_EIS_0dC;3.89188;0.00000;-0.58002;;0.00100;6000.00000;0.01067;2.00000;-2.00000;20.00000;10.00000;47.00000;16.00000;3.89401;91.21393;-22.10587;0.01065;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03978;0.11079;93.85441;-13.62308;0.00000;0.00000;2.12956;
5/22/2017 10:59:25 PM;51;EIS;14:11:52.333;00:31:39.879;2;1;Pan_5pulse_EIS_0dC;3.89253;0.00000;-0.58002;;0.00100;6000.00000;0.00800;2.00000;-2.00000;20.00000;10.00000;48.00000;16.00000;3.89403;94.80395;-25.50269;0.00800;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04638;0.10658;98.17421;-15.05640;0.00000;0.00000;2.12956;
5/23/2017 9:16:52 AM;51;EIS;14:14:58.714;00:34:46.260;2;1;Pan_5pulse_EIS_0dC;3.89703;0.00000;-0.58002;;0.00100;6000.00000;0.00600;2.00000;-2.00000;20.00000;10.00000;49.00000;12.00000;3.90161;94.80395;-25.50269;0.00800;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04638;0.10658;98.17421;-15.05640;0.00000;0.00000;2.34252;
