

Measurement ID;3623
Battery name;NCR18650PF_SN002
Battery Name;NCR
Circuit;Circ006
Program;458 - Pan_5pulse_EIS_0dC
Start Time;5/22/2017 8:47:26 AM
End Time;5/30/2017 7:42:20 AM
Test section;EIS00010
Comment;0degC EIS vs SOC
OrderNo;
Producer; Panasonic
Type; NCR
Nominal Voltage; 3.7
Nominal Current; 0
Nominal Capacity; 2.9
Cells; 1
Maximum Voltage; 4.25
Gassing Voltage; 4.3
Break Voltage; 0
Charge Factor; 0
Impedance; 0
Cold Cranking Current; 15
Energy Density; 0
Comment;



Time Stamp;Step;Status;Prog Time;Step Time;Cycle;Cycle Level;Procedure;Voltage;Current;AhAccu;Energy;StartFreq;EndFreq;SetFreq;AAcMax;VAcMin;VAcMax;mvIdeal;Go;Status;U1;Zreal1;Zimg1;ActFreq;EisError;AACStart;MinIntervalTime;CountOfPeriods;UIdeal;AStart;MinDuration;MinPeriods;RemTime;VRelativ;AAmplitude;Betrag;Phase;ChamberT;ChamberSP;Temp45;
5/24/2017 5:16:26 AM;58;EIS;34:12:32.263;00:07:05.698;2;1;Pan_5pulse_EIS_0dC;3.43765;0.00000;-2.17502;;0.00100;6000.00000;0.25302;2.00000;-2.00000;20.00000;10.00000;36.00000;16.00000;3.43414;97.36440;-45.75054;0.25270;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.10854;0.10305;107.57759;-25.16835;0.00000;0.00000;2.15198;
5/24/2017 5:16:44 AM;58;EIS;34:12:50.239;00:07:23.674;2;1;Pan_5pulse_EIS_0dC;3.43765;0.00000;-2.17502;;0.00100;6000.00000;0.18974;2.00000;-2.00000;20.00000;10.00000;37.00000;16.00000;3.43387;108.38992;-45.54734;0.18978;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.09294;0.09296;117.57098;-22.79300;0.00000;0.00000;2.14077;
5/24/2017 5:17:06 AM;58;EIS;34:13:12.947;00:07:46.382;2;1;Pan_5pulse_EIS_0dC;3.43765;0.00000;-2.17502;;0.00100;6000.00000;0.14228;2.00000;-2.00000;20.00000;10.00000;38.00000;16.00000;3.43461;118.75284;-43.61262;0.14248;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.07602;0.08506;126.50809;-20.16603;0.00000;0.00000;2.16318;
5/24/2017 5:17:37 AM;58;EIS;34:13:43.022;00:08:16.457;2;1;Pan_5pulse_EIS_0dC;3.43765;0.00000;-2.17502;;0.00100;6000.00000;0.10670;2.00000;-2.00000;20.00000;10.00000;39.00000;16.00000;3.43488;128.55358;-40.41522;0.10678;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.07602;0.07903;134.75687;-17.45232;0.00000;0.00000;1.96144;
5/24/2017 5:18:16 AM;58;EIS;34:14:22.134;00:08:55.569;2;1;Pan_5pulse_EIS_0dC;3.43765;0.00000;-2.17502;;0.00100;6000.00000;0.08001;2.00000;-2.00000;20.00000;10.00000;40.00000;16.00000;3.43612;136.41438;-36.73906;0.07999;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04825;0.07420;141.27505;-15.07323;0.00000;0.00000;1.95023;
5/24/2017 5:19:08 AM;58;EIS;34:15:14.056;00:09:47.491;2;1;Pan_5pulse_EIS_0dC;3.43765;0.00000;-2.17502;;0.00100;6000.00000;0.06000;2.00000;-2.00000;20.00000;10.00000;41.00000;16.00000;3.43772;143.38873;-33.11523;0.05994;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04175;0.07079;147.16300;-13.00430;0.00000;0.00000;2.15198;
5/24/2017 5:20:16 AM;58;EIS;34:16:22.195;00:10:55.630;2;1;Pan_5pulse_EIS_0dC;3.43829;0.00000;-2.17502;;0.00100;6000.00000;0.04499;2.00000;-2.00000;20.00000;10.00000;42.00000;16.00000;3.43965;148.53401;-29.90259;0.04507;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02952;0.06795;151.51409;-11.38253;0.00000;0.00000;1.95023;
5/24/2017 5:21:47 AM;58;EIS;34:17:53.191;00:12:26.626;2;1;Pan_5pulse_EIS_0dC;3.43829;0.00000;-2.17502;;0.00100;6000.00000;0.03374;2.00000;-2.00000;20.00000;10.00000;43.00000;16.00000;3.43881;152.88696;-27.37612;0.03377;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02489;0.06599;155.31862;-10.15186;0.00000;0.00000;2.15198;
5/24/2017 5:23:47 AM;58;EIS;34:19:53.925;00:14:27.360;2;1;Pan_5pulse_EIS_0dC;3.43893;0.00000;-2.17502;;0.00100;6000.00000;0.02530;2.00000;-2.00000;20.00000;10.00000;44.00000;16.00000;3.44054;156.32001;-25.70391;0.02531;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02071;0.06443;158.41918;-9.33767;0.00000;0.00000;1.93902;
5/24/2017 5:26:27 AM;58;EIS;34:22:33.823;00:17:07.258;2;1;Pan_5pulse_EIS_0dC;3.43893;0.00000;-2.17502;;0.00100;6000.00000;0.01897;2.00000;-2.00000;20.00000;10.00000;45.00000;16.00000;3.44010;159.53954;-24.92637;0.01896;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01854;0.06308;161.47504;-8.88007;0.00000;0.00000;2.15198;
5/24/2017 5:30:00 AM;58;EIS;34:26:06.790;00:20:40.225;2;1;Pan_5pulse_EIS_0dC;3.43958;0.00000;-2.17502;;0.00100;6000.00000;0.01423;2.00000;-2.00000;20.00000;10.00000;46.00000;16.00000;3.44130;162.62034;-25.02015;0.01422;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01908;0.06194;164.53383;-8.74673;0.00000;0.00000;2.15198;
5/24/2017 5:34:44 AM;58;EIS;34:30:50.130;00:25:23.565;2;1;Pan_5pulse_EIS_0dC;3.44022;0.00000;-2.17502;;0.00100;6000.00000;0.01067;2.00000;-2.00000;20.00000;10.00000;47.00000;16.00000;3.44138;165.55677;-25.97600;0.01065;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01847;0.06077;167.58221;-8.91706;0.00000;0.00000;2.15198;
5/24/2017 5:41:01 AM;58;EIS;34:37:07.012;00:31:40.447;2;1;Pan_5pulse_EIS_0dC;3.44086;0.00000;-2.17502;;0.00100;6000.00000;0.00800;2.00000;-2.00000;20.00000;10.00000;48.00000;16.00000;3.44203;168.99286;-27.68653;0.00800;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02222;0.05969;171.24582;-9.30426;0.00000;0.00000;2.15198;
5/24/2017 5:49:23 AM;58;EIS;34:45:29.246;00:40:02.681;2;1;Pan_5pulse_EIS_0dC;3.44151;0.00000;-2.17502;;0.00100;6000.00000;0.00600;2.00000;-2.00000;20.00000;10.00000;49.00000;16.00000;3.44283;172.15359;-30.29479;0.00600;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02022;0.05837;174.79884;-9.98046;0.00000;0.00000;2.15198;
5/24/2017 6:00:33 AM;58;EIS;34:56:39.108;00:51:12.543;2;1;Pan_5pulse_EIS_0dC;3.44215;0.00000;-2.17502;;0.00100;6000.00000;0.00450;2.00000;-2.00000;20.00000;10.00000;50.00000;16.00000;3.44382;176.20496;-33.65984;0.00449;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02659;0.05723;179.39112;-10.81473;0.00000;0.00000;1.95023;
5/24/2017 6:15:24 AM;58;EIS;35:11:30.684;01:06:04.119;2;1;Pan_5pulse_EIS_0dC;3.44279;0.00000;-2.17502;;0.00100;6000.00000;0.00337;2.00000;-2.00000;20.00000;10.00000;51.00000;16.00000;3.44440;180.78972;-37.73375;0.00338;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02978;0.05576;184.68557;-11.78931;0.00000;0.00000;1.95023;
5/24/2017 6:35:11 AM;58;EIS;35:31:17.240;01:25:50.675;2;1;Pan_5pulse_EIS_0dC;3.44344;0.00000;-2.17502;;0.00100;6000.00000;0.00253;2.00000;-2.00000;20.00000;10.00000;52.00000;16.00000;3.44518;185.48909;-42.42054;0.00253;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02959;0.05411;190.27797;-12.88176;0.00000;0.00000;2.15198;
5/24/2017 7:01:35 AM;58;EIS;35:57:41.392;01:52:14.827;2;1;Pan_5pulse_EIS_0dC;3.44472;0.00000;-2.17502;;0.00100;6000.00000;0.00190;2.00000;-2.00000;20.00000;10.00000;53.00000;16.00000;3.44598;190.76595;-48.07049;0.00190;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03438;0.05258;196.72930;-14.14333;0.00000;0.00000;2.09593;
5/24/2017 7:36:44 AM;58;EIS;36:32:50.875;02:27:24.310;2;1;Pan_5pulse_EIS_0dC;3.44472;0.00000;-2.17502;;0.00100;6000.00000;0.00142;2.00000;-2.00000;20.00000;10.00000;54.00000;16.00000;3.44659;196.15334;-54.97219;0.00142;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03507;0.05081;203.71076;-15.65559;0.00000;0.00000;1.95023;
