

Measurement ID;3576
Battery name;NCR18650PF_SN002
Battery Name;NCR
Circuit;Circ006
Program;418 - Pan_5pulse_EISSOC
Start Time;5/4/2017 8:18:56 AM
End Time;5/6/2017 11:56:52 AM
Test section;EIS00012
Comment;10degC EIS vs SOC 6kHz to 1mHz
OrderNo;
Producer; Panasonic
Type; NCR
Nominal Voltage; 3.7
Nominal Current; 0
Nominal Capacity; 2.9
Cells; 1
Maximum Voltage; 4.25
Gassing Voltage; 4.3
Break Voltage; 0
Charge Factor; 0
Impedance; 0
Cold Cranking Current; 15
Energy Density; 0
Comment;



Time Stamp;Step;Status;Prog Time;Step Time;Cycle;Cycle Level;Procedure;Voltage;Current;AhAccu;Energy;StartFreq;EndFreq;SetFreq;AAcMax;VAcMin;VAcMax;mvIdeal;Go;Status;U1;Zreal1;Zimg1;ActFreq;EisError;AACStart;MinIntervalTime;CountOfPeriods;UIdeal;AStart;MinDuration;MinPeriods;RemTime;VRelativ;AAmplitude;Betrag;Phase;ChamberT;ChamberSP;Temp45;
5/6/2017 3:13:08 AM;53;EIS;42:54:02.447;00:03:12.816;4;1;Pan_5pulse_EISSOC;3.38232;0.00000;-2.46502;;0.00100;6000.00000;80.01129;2.00000;-2.00000;20.00000;10.00000;16.00000;16.00000;3.38400;29.27420;-4.06235;80.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02676;0.34741;29.55472;-7.90043;0.00000;0.00000;12.19453;
5/6/2017 3:13:20 AM;53;EIS;42:54:14.490;00:03:24.859;4;1;Pan_5pulse_EISSOC;3.38232;0.00000;-2.46502;;0.00100;6000.00000;60.00000;2.00000;-2.00000;20.00000;10.00000;17.00000;16.00000;3.38957;30.04183;-4.31040;60.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02738;0.33852;30.34948;-8.16507;0.00000;0.00000;12.19453;
5/6/2017 3:13:31 AM;53;EIS;42:54:26.027;00:03:36.396;4;1;Pan_5pulse_EISSOC;3.38232;0.00000;-2.46502;;0.00100;6000.00000;44.99365;2.00000;-2.00000;20.00000;10.00000;18.00000;16.00000;3.37987;30.85043;-4.54983;44.94382;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02741;0.32947;31.18413;-8.38951;0.00000;0.00000;12.20574;
5/6/2017 3:13:43 AM;53;EIS;42:54:37.898;00:03:48.267;4;1;Pan_5pulse_EISSOC;3.38232;0.00000;-2.46502;;0.00100;6000.00000;33.74048;2.00000;-2.00000;20.00000;10.00000;19.00000;16.00000;3.38405;31.67287;-4.78600;33.70787;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02689;0.32058;32.03243;-8.59280;0.00000;0.00000;12.40748;
5/6/2017 3:13:56 AM;53;EIS;42:54:50.473;00:04:00.842;4;1;Pan_5pulse_EISSOC;3.38232;0.00000;-2.46502;;0.00100;6000.00000;25.30179;2.00000;-2.00000;20.00000;10.00000;20.00000;16.00000;3.37920;32.49832;-5.02809;25.31646;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02612;0.31203;32.88499;-8.79498;0.00000;0.00000;12.40748;
5/6/2017 3:14:08 AM;53;EIS;42:55:02.610;00:04:12.979;4;1;Pan_5pulse_EISSOC;3.38232;0.00000;-2.46502;;0.00100;6000.00000;18.97367;2.00000;-2.00000;20.00000;10.00000;21.00000;16.00000;3.37572;33.31323;-5.30569;18.98734;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02653;0.30431;33.73309;-9.04931;0.00000;0.00000;12.19453;
5/6/2017 3:14:20 AM;53;EIS;42:55:15.002;00:04:25.371;4;1;Pan_5pulse_EISSOC;3.38232;0.00000;-2.46502;;0.00100;6000.00000;14.22824;2.00000;-2.00000;20.00000;10.00000;22.00000;16.00000;3.38910;34.10827;-5.66685;14.21801;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02473;0.29637;34.57582;-9.43312;0.00000;0.00000;12.19453;
5/6/2017 3:14:32 AM;53;EIS;42:55:26.643;00:04:37.012;4;1;Pan_5pulse_EISSOC;3.38232;0.00000;-2.46502;;0.00100;6000.00000;10.66968;2.00000;-2.00000;20.00000;10.00000;23.00000;16.00000;3.37451;34.88109;-6.15231;10.67616;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02453;0.28926;35.41950;-10.00293;0.00000;0.00000;12.19453;
5/6/2017 3:14:44 AM;53;EIS;42:55:39.107;00:04:49.476;4;1;Pan_5pulse_EISSOC;3.38232;0.00000;-2.46502;;0.00100;6000.00000;8.00113;2.00000;-2.00000;20.00000;10.00000;24.00000;16.00000;3.39036;35.67594;-6.84350;8.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02595;0.28242;36.32638;-10.85880;0.00000;0.00000;12.19453;
5/6/2017 3:14:57 AM;53;EIS;42:55:51.972;00:05:02.341;4;1;Pan_5pulse_EISSOC;3.38232;0.00000;-2.46502;;0.00100;6000.00000;6.00000;2.00000;-2.00000;20.00000;10.00000;25.00000;16.00000;3.37930;36.49608;-7.77560;6.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02677;0.27516;37.31520;-12.02721;0.00000;0.00000;12.20574;
5/6/2017 3:15:09 AM;53;EIS;42:56:03.807;00:05:14.176;4;1;Pan_5pulse_EISSOC;3.38232;0.00000;-2.46502;;0.00100;6000.00000;4.49937;2.00000;-2.00000;20.00000;10.00000;26.00000;16.00000;3.38990;37.43705;-9.02865;4.50450;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03238;0.26808;38.51038;-13.55904;0.00000;0.00000;12.20574;
5/6/2017 3:15:21 AM;53;EIS;42:56:15.976;00:05:26.345;4;1;Pan_5pulse_EISSOC;3.38232;0.00000;-2.46502;;0.00100;6000.00000;3.37405;2.00000;-2.00000;20.00000;10.00000;27.00000;16.00000;3.38411;38.58253;-10.66565;3.37079;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03944;0.25967;40.02958;-15.45278;0.00000;0.00000;12.19453;
5/6/2017 3:15:33 AM;53;EIS;42:56:27.505;00:05:37.874;4;1;Pan_5pulse_EISSOC;3.38232;0.00000;-2.46502;;0.00100;6000.00000;2.53018;2.00000;-2.00000;20.00000;10.00000;28.00000;16.00000;3.37969;40.02384;-12.71163;2.53378;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03944;0.24982;41.99397;-17.61992;0.00000;0.00000;12.40748;
5/6/2017 3:15:45 AM;53;EIS;42:56:39.562;00:05:49.931;4;1;Pan_5pulse_EISSOC;3.38232;0.00000;-2.46502;;0.00100;6000.00000;1.89737;2.00000;-2.00000;20.00000;10.00000;29.00000;16.00000;3.38063;41.87699;-15.19560;1.89873;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06090;0.23814;44.54872;-19.94395;0.00000;0.00000;12.39628;
5/6/2017 3:15:56 AM;53;EIS;42:56:51.060;00:06:01.429;4;1;Pan_5pulse_EISSOC;3.38232;0.00000;-2.46502;;0.00100;6000.00000;1.42282;2.00000;-2.00000;20.00000;10.00000;30.00000;16.00000;3.38378;44.34896;-18.12731;1.42045;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.07528;0.22443;47.91064;-22.23193;0.00000;0.00000;12.19453;
5/6/2017 3:16:09 AM;53;EIS;42:57:03.345;00:06:13.714;4;1;Pan_5pulse_EISSOC;3.38232;0.00000;-2.46502;;0.00100;6000.00000;1.06697;2.00000;-2.00000;20.00000;10.00000;31.00000;16.00000;3.38388;47.61614;-21.30971;1.06838;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.08886;0.20872;52.16704;-24.11000;0.00000;0.00000;12.19453;
5/6/2017 3:16:21 AM;53;EIS;42:57:16.111;00:06:26.480;4;1;Pan_5pulse_EISSOC;3.38232;0.00000;-2.46502;;0.00100;6000.00000;0.80011;2.00000;-2.00000;20.00000;10.00000;32.00000;16.00000;3.38181;51.81792;-24.60138;0.79957;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.09930;0.19165;57.36135;-25.39677;0.00000;0.00000;12.19453;
5/6/2017 3:16:33 AM;53;EIS;42:57:27.889;00:06:38.258;4;1;Pan_5pulse_EISSOC;3.38167;0.00000;-2.46502;;0.00100;6000.00000;0.60000;2.00000;-2.00000;20.00000;10.00000;33.00000;16.00000;3.38364;56.92397;-27.61389;0.59904;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.10286;0.17431;63.26820;-25.87808;0.00000;0.00000;12.19453;
5/6/2017 3:16:45 AM;53;EIS;42:57:39.392;00:06:49.761;4;1;Pan_5pulse_EISSOC;3.38232;0.00000;-2.46502;;0.00100;6000.00000;0.44994;2.00000;-2.00000;20.00000;10.00000;34.00000;16.00000;3.37407;62.69275;-29.90508;0.44964;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.09816;0.15810;69.46003;-25.50162;0.00000;0.00000;12.39628;
5/6/2017 3:16:55 AM;53;EIS;42:57:49.900;00:07:00.269;4;1;Pan_5pulse_EISSOC;3.38167;0.00000;-2.46502;;0.00100;6000.00000;0.33740;2.00000;-2.00000;20.00000;10.00000;35.00000;16.00000;3.37311;68.89218;-31.20793;0.33723;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.08864;0.14394;75.63113;-24.37037;0.00000;0.00000;12.19453;
5/6/2017 3:17:09 AM;53;EIS;42:58:03.774;00:07:14.143;4;1;Pan_5pulse_EISSOC;3.38167;0.00000;-2.46502;;0.00100;6000.00000;0.25302;2.00000;-2.00000;20.00000;10.00000;36.00000;16.00000;3.37923;76.49434;-31.28074;0.25270;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.09297;0.13225;82.64303;-22.24107;0.00000;0.00000;12.39628;
5/6/2017 3:17:27 AM;53;EIS;42:58:21.968;00:07:32.337;4;1;Pan_5pulse_EISSOC;3.38232;0.00000;-2.46502;;0.00100;6000.00000;0.18974;2.00000;-2.00000;20.00000;10.00000;37.00000;16.00000;3.38386;83.41542;-30.30436;0.18978;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.07394;0.12101;88.74957;-19.96580;0.00000;0.00000;12.19453;
5/6/2017 3:17:51 AM;53;EIS;42:58:45.699;00:07:56.068;4;1;Pan_5pulse_EISSOC;3.38232;0.00000;-2.46502;;0.00100;6000.00000;0.14228;2.00000;-2.00000;20.00000;10.00000;38.00000;16.00000;3.37641;89.89040;-28.63118;0.14248;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06307;0.11268;94.33996;-17.66731;0.00000;0.00000;12.19453;
5/6/2017 3:18:22 AM;53;EIS;42:59:16.477;00:08:26.846;4;1;Pan_5pulse_EISSOC;3.38232;0.00000;-2.46502;;0.00100;6000.00000;0.10670;2.00000;-2.00000;20.00000;10.00000;39.00000;16.00000;3.38087;95.49570;-26.57222;0.10678;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05056;0.10599;99.12372;-15.54953;0.00000;0.00000;12.19453;
5/6/2017 3:19:01 AM;53;EIS;42:59:55.665;00:09:06.034;4;1;Pan_5pulse_EISSOC;3.38167;0.00000;-2.46502;;0.00100;6000.00000;0.08001;2.00000;-2.00000;20.00000;10.00000;40.00000;16.00000;3.37912;100.32301;-24.57289;0.07999;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04185;0.10087;103.28860;-13.76293;0.00000;0.00000;12.20574;
5/6/2017 3:19:53 AM;53;EIS;43:00:47.830;00:09:58.199;4;1;Pan_5pulse_EISSOC;3.38167;0.00000;-2.46502;;0.00100;6000.00000;0.06000;2.00000;-2.00000;20.00000;10.00000;41.00000;16.00000;3.38035;104.57382;-22.83921;0.05994;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03673;0.09686;107.03884;-12.32010;0.00000;0.00000;12.19453;
5/6/2017 3:21:02 AM;53;EIS;43:01:56.502;00:11:06.871;4;1;Pan_5pulse_EISSOC;3.38167;0.00000;-2.46502;;0.00100;6000.00000;0.04499;2.00000;-2.00000;20.00000;10.00000;42.00000;16.00000;3.38204;107.95493;-21.64140;0.04507;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02833;0.09340;110.10276;-11.33566;0.00000;0.00000;12.40748;
5/6/2017 3:22:33 AM;53;EIS;43:03:27.907;00:12:38.276;4;1;Pan_5pulse_EISSOC;3.38232;0.00000;-2.46502;;0.00100;6000.00000;0.03374;2.00000;-2.00000;20.00000;10.00000;43.00000;16.00000;3.38377;111.04046;-20.95928;0.03377;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02604;0.09080;113.00122;-10.68902;0.00000;0.00000;12.19453;
5/6/2017 3:24:34 AM;53;EIS;43:05:28.952;00:14:39.321;4;1;Pan_5pulse_EISSOC;3.38232;0.00000;-2.46502;;0.00100;6000.00000;0.02530;2.00000;-2.00000;20.00000;10.00000;44.00000;16.00000;3.38309;113.84977;-20.86700;0.02531;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02536;0.08859;115.74629;-10.38620;0.00000;0.00000;12.19453;
5/6/2017 3:27:14 AM;53;EIS;43:08:09.213;00:17:19.582;4;1;Pan_5pulse_EISSOC;3.38232;0.00000;-2.46502;;0.00100;6000.00000;0.01897;2.00000;-2.00000;20.00000;10.00000;45.00000;16.00000;3.38391;116.64581;-21.43270;0.01896;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02377;0.08632;118.59851;-10.41149;0.00000;0.00000;12.19453;
5/6/2017 3:30:48 AM;53;EIS;43:11:42.449;00:20:52.818;4;1;Pan_5pulse_EISSOC;3.38232;0.00000;-2.46502;;0.00100;6000.00000;0.01423;2.00000;-2.00000;20.00000;10.00000;46.00000;16.00000;3.38347;119.56832;-22.65316;0.01422;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02644;0.08434;121.69531;-10.72798;0.00000;0.00000;12.19453;
5/6/2017 3:35:31 AM;53;EIS;43:16:25.993;00:25:36.362;4;1;Pan_5pulse_EISSOC;3.38232;0.00000;-2.46502;;0.00100;6000.00000;0.01067;2.00000;-2.00000;20.00000;10.00000;47.00000;16.00000;3.38419;122.49985;-24.52005;0.01065;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02625;0.08215;124.92976;-11.31896;0.00000;0.00000;12.20574;
5/6/2017 3:41:48 AM;53;EIS;43:22:43.073;00:31:53.442;4;1;Pan_5pulse_EISSOC;3.38296;0.00000;-2.46502;;0.00100;6000.00000;0.00800;2.00000;-2.00000;20.00000;10.00000;48.00000;16.00000;3.38410;125.79067;-26.93142;0.00800;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02982;0.08005;128.64134;-12.08443;0.00000;0.00000;12.20574;
5/6/2017 3:50:11 AM;53;EIS;43:31:05.402;00:40:15.771;4;1;Pan_5pulse_EISSOC;3.38296;0.00000;-2.46502;;0.00100;6000.00000;0.00600;2.00000;-2.00000;20.00000;10.00000;49.00000;16.00000;3.38469;129.62602;-30.06198;0.00600;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03420;0.07772;133.06625;-13.05683;0.00000;0.00000;12.19453;
5/6/2017 4:01:21 AM;53;EIS;43:42:15.554;00:51:25.923;4;1;Pan_5pulse_EISSOC;3.38296;0.00000;-2.46502;;0.00100;6000.00000;0.00450;2.00000;-2.00000;20.00000;10.00000;50.00000;16.00000;3.38472;133.81517;-33.71661;0.00449;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03748;0.07518;137.99750;-14.14211;0.00000;0.00000;12.19453;
5/6/2017 4:16:12 AM;53;EIS;43:57:07.170;01:06:17.539;4;1;Pan_5pulse_EISSOC;3.38360;0.00000;-2.46502;;0.00100;6000.00000;0.00337;2.00000;-2.00000;20.00000;10.00000;51.00000;16.00000;3.38505;138.69390;-37.84832;0.00338;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04170;0.07246;143.76541;-15.26385;0.00000;0.00000;12.40748;
5/6/2017 4:35:59 AM;53;EIS;44:16:53.883;01:26:04.252;4;1;Pan_5pulse_EISSOC;3.38360;0.00000;-2.46502;;0.00100;6000.00000;0.00253;2.00000;-2.00000;20.00000;10.00000;52.00000;16.00000;3.38565;143.67378;-42.66354;0.00253;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04192;0.06952;149.87439;-16.53864;0.00000;0.00000;12.36265;
5/6/2017 5:02:23 AM;53;EIS;44:43:18.210;01:52:28.579;4;1;Pan_5pulse_EISSOC;3.38425;0.00000;-2.46502;;0.00100;6000.00000;0.00190;2.00000;-2.00000;20.00000;10.00000;53.00000;16.00000;3.38602;149.12006;-48.36336;0.00190;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04631;0.06674;156.76673;-17.96917;0.00000;0.00000;12.20574;
5/6/2017 5:37:33 AM;53;EIS;45:18:27.751;02:27:38.120;4;1;Pan_5pulse_EISSOC;3.38489;0.00000;-2.46502;;0.00100;6000.00000;0.00142;2.00000;-2.00000;20.00000;10.00000;54.00000;16.00000;3.38644;154.42173;-55.67184;0.00142;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04631;0.06379;164.15062;-19.82516;0.00000;0.00000;12.40748;
