

Measurement ID;3576
Battery name;NCR18650PF_SN002
Battery Name;NCR
Circuit;Circ006
Program;418 - Pan_5pulse_EISSOC
Start Time;5/4/2017 8:18:56 AM
End Time;5/6/2017 11:56:52 AM
Test section;EIS00009
Comment;10degC EIS vs SOC 6kHz to 1mHz
OrderNo;
Producer; Panasonic
Type; NCR
Nominal Voltage; 3.7
Nominal Current; 0
Nominal Capacity; 2.9
Cells; 1
Maximum Voltage; 4.25
Gassing Voltage; 4.3
Break Voltage; 0
Charge Factor; 0
Impedance; 0
Cold Cranking Current; 15
Energy Density; 0
Comment;



Time Stamp;Step;Status;Prog Time;Step Time;Cycle;Cycle Level;Procedure;Voltage;Current;AhAccu;Energy;StartFreq;EndFreq;SetFreq;AAcMax;VAcMin;VAcMax;mvIdeal;Go;Status;U1;Zreal1;Zimg1;ActFreq;EisError;AACStart;MinIntervalTime;CountOfPeriods;UIdeal;AStart;MinDuration;MinPeriods;RemTime;VRelativ;AAmplitude;Betrag;Phase;ChamberT;ChamberSP;Temp45;
5/5/2017 4:12:14 PM;53;EIS;31:53:09.545;00:02:26.384;1;1;Pan_5pulse_EISSOC;3.53866;0.00000;-2.03000;;0.00100;6000.00000;253.01790;2.00000;-2.00000;20.00000;10.00000;12.00000;16.00000;3.55008;26.08805;-3.00232;253.29816;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02509;0.39036;26.26024;-6.56496;0.00000;0.00000;12.20574;
5/5/2017 4:12:27 PM;53;EIS;31:53:22.068;00:02:38.907;1;1;Pan_5pulse_EISSOC;3.53866;0.00000;-2.03000;;0.00100;6000.00000;189.73666;2.00000;-2.00000;20.00000;10.00000;13.00000;16.00000;3.54211;26.73788;-3.30492;189.72333;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02680;0.38112;26.94135;-7.04628;0.00000;0.00000;12.21695;
5/5/2017 4:12:39 PM;53;EIS;31:53:33.899;00:02:50.738;1;1;Pan_5pulse_EISSOC;3.53866;0.00000;-2.03000;;0.00100;6000.00000;142.28242;2.00000;-2.00000;20.00000;10.00000;14.00000;16.00000;3.54086;27.41447;-3.57908;142.43323;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02557;0.37095;27.64712;-7.43814;0.00000;0.00000;12.21695;
5/5/2017 4:12:51 PM;53;EIS;31:53:46.136;00:03:02.975;1;1;Pan_5pulse_EISSOC;3.53866;0.00000;-2.03000;;0.00100;6000.00000;106.69676;2.00000;-2.00000;20.00000;10.00000;15.00000;16.00000;3.54088;28.13217;-3.83306;106.66666;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02661;0.36158;28.39210;-7.75888;0.00000;0.00000;12.21695;
5/5/2017 4:13:03 PM;53;EIS;31:53:58.345;00:03:15.184;1;1;Pan_5pulse_EISSOC;3.53866;0.00000;-2.03000;;0.00100;6000.00000;80.01129;2.00000;-2.00000;20.00000;10.00000;16.00000;16.00000;3.53645;28.88906;-4.07381;80.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02776;0.35227;29.17488;-8.02667;0.00000;0.00000;12.20574;
5/5/2017 4:13:15 PM;53;EIS;31:54:10.447;00:03:27.286;1;1;Pan_5pulse_EISSOC;3.53930;0.00000;-2.03000;;0.00100;6000.00000;60.00000;2.00000;-2.00000;20.00000;10.00000;17.00000;16.00000;3.53268;29.67720;-4.30510;60.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02832;0.34291;29.98784;-8.25400;0.00000;0.00000;12.21695;
5/5/2017 4:13:27 PM;53;EIS;31:54:21.986;00:03:38.825;1;1;Pan_5pulse_EISSOC;3.53930;0.00000;-2.03000;;0.00100;6000.00000;44.99365;2.00000;-2.00000;20.00000;10.00000;18.00000;16.00000;3.55057;30.50770;-4.51972;44.94382;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02837;0.33344;30.84068;-8.42709;0.00000;0.00000;12.21695;
5/5/2017 4:13:39 PM;53;EIS;31:54:33.892;00:03:50.731;1;1;Pan_5pulse_EISSOC;3.53930;0.00000;-2.03000;;0.00100;6000.00000;33.74048;2.00000;-2.00000;20.00000;10.00000;19.00000;16.00000;3.54784;31.35974;-4.72031;33.70787;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02794;0.32414;31.71300;-8.55998;0.00000;0.00000;12.20574;
5/5/2017 4:13:51 PM;53;EIS;31:54:46.105;00:04:02.944;1;1;Pan_5pulse_EISSOC;3.53930;0.00000;-2.03000;;0.00100;6000.00000;25.30179;2.00000;-2.00000;20.00000;10.00000;20.00000;16.00000;3.54489;32.22569;-4.91772;25.31646;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02794;0.31518;32.59876;-8.67655;0.00000;0.00000;12.21695;
5/5/2017 4:14:03 PM;53;EIS;31:54:58.369;00:04:15.208;1;1;Pan_5pulse_EISSOC;3.53930;0.00000;-2.03000;;0.00100;6000.00000;18.97367;2.00000;-2.00000;20.00000;10.00000;21.00000;16.00000;3.55131;33.10250;-5.13084;18.98734;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02830;0.30697;33.49778;-8.81065;0.00000;0.00000;12.20574;
5/5/2017 4:14:15 PM;53;EIS;31:55:10.462;00:04:27.301;1;1;Pan_5pulse_EISSOC;3.53930;0.00000;-2.03000;;0.00100;6000.00000;14.22824;2.00000;-2.00000;20.00000;10.00000;22.00000;16.00000;3.54893;34.00130;-5.39374;14.21801;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02749;0.29846;34.42645;-9.01392;0.00000;0.00000;12.21695;
5/5/2017 4:14:27 PM;53;EIS;31:55:22.625;00:04:39.464;1;1;Pan_5pulse_EISSOC;3.53930;0.00000;-2.03000;;0.00100;6000.00000;10.66968;2.00000;-2.00000;20.00000;10.00000;23.00000;16.00000;3.53337;34.94537;-5.71378;10.67616;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02868;0.29051;35.40941;-9.28604;0.00000;0.00000;12.21695;
5/5/2017 4:14:39 PM;53;EIS;31:55:34.571;00:04:51.410;1;1;Pan_5pulse_EISSOC;3.53930;0.00000;-2.03000;;0.00100;6000.00000;8.00113;2.00000;-2.00000;20.00000;10.00000;24.00000;16.00000;3.54727;36.00092;-6.11009;8.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03154;0.28249;36.51574;-9.63247;0.00000;0.00000;12.21695;
5/5/2017 4:14:52 PM;53;EIS;31:55:47.031;00:05:03.870;1;1;Pan_5pulse_EISSOC;3.53930;0.00000;-2.03000;;0.00100;6000.00000;6.00000;2.00000;-2.00000;20.00000;10.00000;25.00000;16.00000;3.54124;37.18219;-6.52437;6.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03341;0.27375;37.75027;-9.95238;0.00000;0.00000;12.21695;
5/5/2017 4:15:04 PM;53;EIS;31:55:59.173;00:05:16.012;1;1;Pan_5pulse_EISSOC;3.53930;0.00000;-2.03000;;0.00100;6000.00000;4.49937;2.00000;-2.00000;20.00000;10.00000;26.00000;16.00000;3.54128;38.55490;-6.90796;4.50450;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03785;0.26497;39.16887;-10.15801;0.00000;0.00000;12.01520;
5/5/2017 4:15:16 PM;53;EIS;31:56:11.574;00:05:28.413;1;1;Pan_5pulse_EISSOC;3.53930;0.00000;-2.03000;;0.00100;6000.00000;3.37405;2.00000;-2.00000;20.00000;10.00000;27.00000;16.00000;3.54133;40.12170;-7.14607;3.37079;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04059;0.25534;40.75313;-10.09903;0.00000;0.00000;12.21695;
5/5/2017 4:15:28 PM;53;EIS;31:56:23.247;00:05:40.086;1;1;Pan_5pulse_EISSOC;3.53930;0.00000;-2.03000;;0.00100;6000.00000;2.53018;2.00000;-2.00000;20.00000;10.00000;28.00000;16.00000;3.55149;41.77152;-7.16402;2.53378;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04059;0.24537;42.38140;-9.73183;0.00000;0.00000;12.21695;
5/5/2017 4:15:40 PM;53;EIS;31:56:35.272;00:05:52.111;1;1;Pan_5pulse_EISSOC;3.53930;0.00000;-2.03000;;0.00100;6000.00000;1.89737;2.00000;-2.00000;20.00000;10.00000;29.00000;16.00000;3.53606;43.39018;-6.88428;1.89873;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03668;0.23597;43.93292;-9.01540;0.00000;0.00000;12.21695;
5/5/2017 4:15:52 PM;53;EIS;31:56:46.819;00:06:03.658;1;1;Pan_5pulse_EISSOC;3.53930;0.00000;-2.03000;;0.00100;6000.00000;1.42282;2.00000;-2.00000;20.00000;10.00000;30.00000;16.00000;3.53523;44.86491;-6.37469;1.42045;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03143;0.22761;45.31553;-8.08681;0.00000;0.00000;12.21695;
5/5/2017 4:16:04 PM;53;EIS;31:56:59.074;00:06:15.913;1;1;Pan_5pulse_EISSOC;3.53930;0.00000;-2.03000;;0.00100;6000.00000;1.06697;2.00000;-2.00000;20.00000;10.00000;31.00000;16.00000;3.53121;46.10852;-5.72940;1.06838;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02523;0.22066;46.46312;-7.08321;0.00000;0.00000;12.21695;
5/5/2017 4:16:16 PM;53;EIS;31:57:11.698;00:06:28.537;1;1;Pan_5pulse_EISSOC;3.53930;0.00000;-2.03000;;0.00100;6000.00000;0.80011;2.00000;-2.00000;20.00000;10.00000;32.00000;16.00000;3.53222;47.10794;-5.03040;0.79957;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01952;0.21520;47.37576;-6.09521;0.00000;0.00000;12.20574;
5/5/2017 4:16:29 PM;53;EIS;31:57:23.914;00:06:40.753;1;1;Pan_5pulse_EISSOC;3.53930;0.00000;-2.03000;;0.00100;6000.00000;0.60000;2.00000;-2.00000;20.00000;10.00000;33.00000;16.00000;3.53143;47.81050;-4.40314;0.59904;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01321;0.21103;48.01283;-5.26185;0.00000;0.00000;12.21695;
5/5/2017 4:16:40 PM;53;EIS;31:57:34.900;00:06:51.739;1;1;Pan_5pulse_EISSOC;3.53930;0.00000;-2.03000;;0.00100;6000.00000;0.44994;2.00000;-2.00000;20.00000;10.00000;34.00000;16.00000;3.53544;48.35039;-3.87053;0.44964;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01057;0.20834;48.50506;-4.57687;0.00000;0.00000;12.21695;
5/5/2017 4:16:50 PM;53;EIS;31:57:45.452;00:07:02.291;1;1;Pan_5pulse_EISSOC;3.53930;0.00000;-2.03000;;0.00100;6000.00000;0.33740;2.00000;-2.00000;20.00000;10.00000;35.00000;16.00000;3.54150;48.76793;-3.46646;0.33723;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00776;0.20612;48.89098;-4.06579;0.00000;0.00000;12.20574;
5/5/2017 4:17:04 PM;53;EIS;31:57:59.350;00:07:16.189;1;1;Pan_5pulse_EISSOC;3.53930;0.00000;-2.03000;;0.00100;6000.00000;0.25302;2.00000;-2.00000;20.00000;10.00000;36.00000;16.00000;3.53825;49.21298;-3.22711;0.25270;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00910;0.20461;49.31868;-3.75177;0.00000;0.00000;12.21695;
5/5/2017 4:17:22 PM;53;EIS;31:58:17.601;00:07:34.440;1;1;Pan_5pulse_EISSOC;3.53930;0.00000;-2.03000;;0.00100;6000.00000;0.18974;2.00000;-2.00000;20.00000;10.00000;37.00000;16.00000;3.54151;49.54169;-3.08040;0.18978;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00649;0.20277;49.63737;-3.55796;0.00000;0.00000;12.21695;
5/5/2017 4:17:45 PM;53;EIS;31:58:40.437;00:07:57.276;1;1;Pan_5pulse_EISSOC;3.53930;0.00000;-2.03000;;0.00100;6000.00000;0.14228;2.00000;-2.00000;20.00000;10.00000;38.00000;16.00000;3.54077;49.88430;-3.10676;0.14248;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00696;0.20147;49.98095;-3.56373;0.00000;0.00000;12.21695;
5/5/2017 4:18:16 PM;53;EIS;31:59:10.751;00:08:27.590;1;1;Pan_5pulse_EISSOC;3.53930;0.00000;-2.03000;;0.00100;6000.00000;0.10670;2.00000;-2.00000;20.00000;10.00000;39.00000;16.00000;3.53829;50.18925;-3.29408;0.10678;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00601;0.20001;50.29723;-3.75512;0.00000;0.00000;12.21695;
5/5/2017 4:18:55 PM;53;EIS;31:59:50.006;00:09:06.845;1;1;Pan_5pulse_EISSOC;3.53930;0.00000;-2.03000;;0.00100;6000.00000;0.08001;2.00000;-2.00000;20.00000;10.00000;40.00000;16.00000;3.54152;50.50519;-3.62980;0.07999;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00680;0.19883;50.63546;-4.11077;0.00000;0.00000;12.20574;
5/5/2017 4:19:47 PM;53;EIS;32:00:42.099;00:09:58.938;1;1;Pan_5pulse_EISSOC;3.53930;0.00000;-2.03000;;0.00100;6000.00000;0.06000;2.00000;-2.00000;20.00000;10.00000;41.00000;16.00000;3.54034;50.87469;-4.11671;0.05994;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00808;0.19750;51.04097;-4.62621;0.00000;0.00000;12.21695;
5/5/2017 4:20:55 PM;53;EIS;32:01:50.406;00:11:07.245;1;1;Pan_5pulse_EISSOC;3.53930;0.00000;-2.03000;;0.00100;6000.00000;0.04499;2.00000;-2.00000;20.00000;10.00000;42.00000;16.00000;3.54156;51.33020;-4.78481;0.04507;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.00989;0.19589;51.55273;-5.32551;0.00000;0.00000;12.21695;
5/5/2017 4:22:26 PM;53;EIS;32:03:21.145;00:12:37.984;1;1;Pan_5pulse_EISSOC;3.53930;0.00000;-2.03000;;0.00100;6000.00000;0.03374;2.00000;-2.00000;20.00000;10.00000;43.00000;16.00000;3.54090;51.92782;-5.67471;0.03377;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01325;0.19397;52.23697;-6.23657;0.00000;0.00000;12.20574;
5/5/2017 4:24:27 PM;53;EIS;32:05:22.038;00:14:38.877;1;1;Pan_5pulse_EISSOC;3.53995;0.00000;-2.03000;;0.00100;6000.00000;0.02530;2.00000;-2.00000;20.00000;10.00000;44.00000;16.00000;3.54111;52.65085;-6.76393;0.02531;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01686;0.19156;53.08355;-7.32056;0.00000;0.00000;12.21695;
5/5/2017 4:27:07 PM;53;EIS;32:08:02.132;00:17:18.971;1;1;Pan_5pulse_EISSOC;3.53995;0.00000;-2.03000;;0.00100;6000.00000;0.01897;2.00000;-2.00000;20.00000;10.00000;45.00000;16.00000;3.54087;53.55539;-8.10526;0.01896;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01983;0.18828;54.16526;-8.60604;0.00000;0.00000;12.21695;
5/5/2017 4:30:40 PM;53;EIS;32:11:35.388;00:20:52.227;1;1;Pan_5pulse_EISSOC;3.53995;0.00000;-2.03000;;0.00100;6000.00000;0.01423;2.00000;-2.00000;20.00000;10.00000;46.00000;16.00000;3.54146;54.72979;-9.67108;0.01422;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02625;0.18465;55.57769;-10.02106;0.00000;0.00000;12.21695;
5/5/2017 4:35:24 PM;53;EIS;32:16:19.031;00:25:35.870;1;1;Pan_5pulse_EISSOC;3.53995;0.00000;-2.03000;;0.00100;6000.00000;0.01067;2.00000;-2.00000;20.00000;10.00000;47.00000;16.00000;3.54180;56.09753;-11.49509;0.01065;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03001;0.17987;57.26316;-11.58032;0.00000;0.00000;12.21695;
5/5/2017 4:41:41 PM;53;EIS;32:22:36.071;00:31:52.910;1;1;Pan_5pulse_EISSOC;3.53995;0.00000;-2.03000;;0.00100;6000.00000;0.00800;2.00000;-2.00000;20.00000;10.00000;48.00000;16.00000;3.54228;57.87406;-13.64669;0.00800;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03876;0.17470;59.46124;-13.26797;0.00000;0.00000;12.22815;
5/5/2017 4:50:03 PM;53;EIS;32:30:58.425;00:40:15.264;1;1;Pan_5pulse_EISSOC;3.54059;0.00000;-2.03000;;0.00100;6000.00000;0.00600;2.00000;-2.00000;20.00000;10.00000;49.00000;16.00000;3.54232;60.04088;-16.09628;0.00600;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04504;0.16812;62.16106;-15.00745;0.00000;0.00000;12.21695;
5/5/2017 5:01:13 PM;53;EIS;32:42:08.562;00:51:25.401;1;1;Pan_5pulse_EISSOC;3.54059;0.00000;-2.03000;;0.00100;6000.00000;0.00450;2.00000;-2.00000;20.00000;10.00000;50.00000;16.00000;3.54279;62.69633;-18.81147;0.00449;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05329;0.16091;65.45763;-16.70140;0.00000;0.00000;12.41869;
5/5/2017 5:16:05 PM;53;EIS;32:57:00.287;01:06:17.126;1;1;Pan_5pulse_EISSOC;3.54123;0.00000;-2.03000;;0.00100;6000.00000;0.00337;2.00000;-2.00000;20.00000;10.00000;51.00000;16.00000;3.54296;65.72212;-21.72527;0.00338;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05755;0.15278;69.21982;-18.29195;0.00000;0.00000;12.20574;
5/5/2017 5:35:52 PM;53;EIS;33:16:46.920;01:26:03.759;1;1;Pan_5pulse_EISSOC;3.54123;0.00000;-2.03000;;0.00100;6000.00000;0.00253;2.00000;-2.00000;20.00000;10.00000;52.00000;16.00000;3.54330;69.06912;-24.91090;0.00253;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06050;0.14443;73.42408;-19.83266;0.00000;0.00000;12.21695;
5/5/2017 6:02:16 PM;53;EIS;33:43:11.697;01:52:28.536;1;1;Pan_5pulse_EISSOC;3.54188;0.00000;-2.03000;;0.00100;6000.00000;0.00190;2.00000;-2.00000;20.00000;10.00000;53.00000;16.00000;3.54365;72.80569;-28.61807;0.00190;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06524;0.13617;78.22827;-21.45853;0.00000;0.00000;12.21695;
5/5/2017 6:37:26 PM;53;EIS;34:18:21.660;02:27:38.499;1;1;Pan_5pulse_EISSOC;3.54252;0.00000;-2.03000;;0.00100;6000.00000;0.00142;2.00000;-2.00000;20.00000;10.00000;54.00000;16.00000;3.54396;76.71913;-32.87439;0.00142;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06725;0.12787;83.46586;-23.19529;0.00000;0.00000;12.21695;
