

Measurement ID;3576
Battery name;NCR18650PF_SN002
Battery Name;NCR
Circuit;Circ006
Program;418 - Pan_5pulse_EISSOC
Start Time;5/4/2017 8:18:56 AM
End Time;5/6/2017 11:56:52 AM
Test section;EIS00003
Comment;10degC EIS vs SOC 6kHz to 1mHz
OrderNo;
Producer; Panasonic
Type; NCR
Nominal Voltage; 3.7
Nominal Current; 0
Nominal Capacity; 2.9
Cells; 1
Maximum Voltage; 4.25
Gassing Voltage; 4.3
Break Voltage; 0
Charge Factor; 0
Impedance; 0
Cold Cranking Current; 15
Energy Density; 0
Comment;



Time Stamp;Step;Status;Prog Time;Step Time;Cycle;Cycle Level;Procedure;Voltage;Current;AhAccu;Energy;StartFreq;EndFreq;SetFreq;AAcMax;VAcMin;VAcMax;mvIdeal;Go;Status;U1;Zreal1;Zimg1;ActFreq;EisError;AACStart;MinIntervalTime;CountOfPeriods;UIdeal;AStart;MinDuration;MinPeriods;RemTime;VRelativ;AAmplitude;Betrag;Phase;ChamberT;ChamberSP;Temp45;
5/4/2017 5:11:29 PM;46;EIS;08:52:25.897;00:02:02.387;1;1;Pan_5pulse_EISSOC;4.05337;0.00000;-0.29002;;0.00100;6000.00000;449.93653;2.00000;-2.00000;20.00000;10.00000;10.00000;16.00000;4.06094;23.85622;-2.38926;450.70422;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02510;0.42756;23.97556;-5.71925;0.00000;0.00000;12.20574;
5/4/2017 5:11:41 PM;46;EIS;08:52:37.715;00:02:14.205;1;1;Pan_5pulse_EISSOC;4.05337;0.00000;-0.29002;;0.00100;6000.00000;337.40480;2.00000;-2.00000;20.00000;10.00000;11.00000;16.00000;4.05564;24.46148;-2.81756;336.84210;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02687;0.41703;24.62321;-6.57057;0.00000;0.00000;12.20574;
5/4/2017 5:11:53 PM;46;EIS;08:52:49.830;00:02:26.320;1;1;Pan_5pulse_EISSOC;4.05337;0.00000;-0.29002;;0.00100;6000.00000;253.01790;2.00000;-2.00000;20.00000;10.00000;12.00000;16.00000;4.04762;25.09611;-3.18816;253.29816;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02721;0.40605;25.29781;-7.23996;0.00000;0.00000;12.20574;
5/4/2017 5:12:06 PM;46;EIS;08:53:02.338;00:02:38.828;1;1;Pan_5pulse_EISSOC;4.05337;0.00000;-0.29002;;0.00100;6000.00000;189.73666;2.00000;-2.00000;20.00000;10.00000;13.00000;16.00000;4.06431;25.77600;-3.52545;189.72333;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02929;0.39564;26.01598;-7.78817;0.00000;0.00000;12.20574;
5/4/2017 5:12:18 PM;46;EIS;08:53:14.202;00:02:50.692;1;1;Pan_5pulse_EISSOC;4.05337;0.00000;-0.29002;;0.00100;6000.00000;142.28242;2.00000;-2.00000;20.00000;10.00000;14.00000;16.00000;4.05569;26.48812;-3.83868;142.43323;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02817;0.38415;26.76482;-8.24594;0.00000;0.00000;12.19453;
5/4/2017 5:12:30 PM;46;EIS;08:53:26.465;00:03:02.955;1;1;Pan_5pulse_EISSOC;4.05337;0.00000;-0.29002;;0.00100;6000.00000;106.69676;2.00000;-2.00000;20.00000;10.00000;15.00000;16.00000;4.06131;27.24827;-4.13651;106.66666;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02947;0.37353;27.56046;-8.63205;0.00000;0.00000;12.19453;
5/4/2017 5:12:42 PM;46;EIS;08:53:38.617;00:03:15.107;1;1;Pan_5pulse_EISSOC;4.05337;0.00000;-0.29002;;0.00100;6000.00000;80.01129;2.00000;-2.00000;20.00000;10.00000;16.00000;16.00000;4.05569;28.05179;-4.42366;80.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03051;0.36288;28.39845;-8.96153;0.00000;0.00000;12.20574;
5/4/2017 5:12:54 PM;46;EIS;08:53:50.786;00:03:27.276;1;1;Pan_5pulse_EISSOC;4.05337;0.00000;-0.29002;;0.00100;6000.00000;60.00000;2.00000;-2.00000;20.00000;10.00000;17.00000;16.00000;4.04752;28.88959;-4.70566;60.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03109;0.35226;29.27032;-9.25134;0.00000;0.00000;12.20574;
5/4/2017 5:13:06 PM;46;EIS;08:54:02.631;00:03:39.121;1;1;Pan_5pulse_EISSOC;4.05337;0.00000;-0.29002;;0.00100;6000.00000;44.99365;2.00000;-2.00000;20.00000;10.00000;18.00000;16.00000;4.06525;29.77552;-4.97470;44.94382;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03137;0.34165;30.18823;-9.48499;0.00000;0.00000;12.19453;
5/4/2017 5:13:18 PM;46;EIS;08:54:14.660;00:03:51.150;1;1;Pan_5pulse_EISSOC;4.05337;0.00000;-0.29002;;0.00100;6000.00000;33.74048;2.00000;-2.00000;20.00000;10.00000;19.00000;16.00000;4.05571;30.67641;-5.24225;33.70787;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03058;0.33115;31.12111;-9.69753;0.00000;0.00000;12.20574;
5/4/2017 5:13:31 PM;46;EIS;08:54:27.501;00:04:03.991;1;1;Pan_5pulse_EISSOC;4.05337;0.00000;-0.29002;;0.00100;6000.00000;25.30179;2.00000;-2.00000;20.00000;10.00000;20.00000;16.00000;4.04863;31.57081;-5.52756;25.31646;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02938;0.32117;32.05105;-9.93094;0.00000;0.00000;12.20574;
5/4/2017 5:13:43 PM;46;EIS;08:54:39.296;00:04:15.786;1;1;Pan_5pulse_EISSOC;4.05337;0.00000;-0.29002;;0.00100;6000.00000;18.97367;2.00000;-2.00000;20.00000;10.00000;21.00000;16.00000;4.05350;32.46516;-5.87404;18.98734;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03010;0.31222;32.99229;-10.25578;0.00000;0.00000;12.20574;
5/4/2017 5:13:56 PM;46;EIS;08:54:52.074;00:04:28.564;1;1;Pan_5pulse_EISSOC;4.05337;0.00000;-0.29002;;0.00100;6000.00000;14.22824;2.00000;-2.00000;20.00000;10.00000;22.00000;16.00000;4.05575;33.37633;-6.34420;14.21801;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02953;0.30304;33.97393;-10.76243;0.00000;0.00000;12.20574;
5/4/2017 5:14:07 PM;46;EIS;08:55:03.694;00:04:40.184;1;1;Pan_5pulse_EISSOC;4.05337;0.00000;-0.29002;;0.00100;6000.00000;10.66968;2.00000;-2.00000;20.00000;10.00000;23.00000;16.00000;4.05575;34.35162;-6.97204;10.67616;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03175;0.29435;35.05200;-11.47296;0.00000;0.00000;12.20574;
5/4/2017 5:14:19 PM;46;EIS;08:55:15.643;00:04:52.133;1;1;Pan_5pulse_EISSOC;4.05337;0.00000;-0.29002;;0.00100;6000.00000;8.00113;2.00000;-2.00000;20.00000;10.00000;24.00000;16.00000;4.06534;35.49730;-7.79915;8.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03728;0.28541;36.34398;-12.39163;0.00000;0.00000;12.19453;
5/4/2017 5:14:32 PM;46;EIS;08:55:28.084;00:05:04.574;1;1;Pan_5pulse_EISSOC;4.05337;0.00000;-0.29002;;0.00100;6000.00000;6.00000;2.00000;-2.00000;20.00000;10.00000;25.00000;16.00000;4.05577;36.87677;-8.78101;6.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04260;0.27503;37.90781;-13.39371;0.00000;0.00000;12.20574;
5/4/2017 5:14:43 PM;46;EIS;08:55:39.988;00:05:16.478;1;1;Pan_5pulse_EISSOC;4.05337;0.00000;-0.29002;;0.00100;6000.00000;4.49937;2.00000;-2.00000;20.00000;10.00000;26.00000;16.00000;4.05554;38.63491;-9.84293;4.50450;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05206;0.26388;39.86903;-14.29306;0.00000;0.00000;12.20574;
5/4/2017 5:14:56 PM;46;EIS;08:55:52.395;00:05:28.885;1;1;Pan_5pulse_EISSOC;4.05337;0.00000;-0.29002;;0.00100;6000.00000;3.37405;2.00000;-2.00000;20.00000;10.00000;27.00000;16.00000;4.05963;40.85506;-10.82823;3.37079;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06013;0.25083;42.26567;-14.84437;0.00000;0.00000;12.20574;
5/4/2017 5:15:07 PM;46;EIS;08:56:03.982;00:05:40.472;1;1;Pan_5pulse_EISSOC;4.05337;0.00000;-0.29002;;0.00100;6000.00000;2.53018;2.00000;-2.00000;20.00000;10.00000;28.00000;16.00000;4.04557;43.45398;-11.49388;2.53378;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06344;0.23659;44.94839;-14.81583;0.00000;0.00000;12.19453;
5/4/2017 5:15:20 PM;46;EIS;08:56:16.061;00:05:52.551;1;1;Pan_5pulse_EISSOC;4.05337;0.00000;-0.29002;;0.00100;6000.00000;1.89737;2.00000;-2.00000;20.00000;10.00000;29.00000;16.00000;4.05578;46.25807;-11.63308;1.89873;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06132;0.22251;47.69840;-14.11614;0.00000;0.00000;12.20574;
5/4/2017 5:15:31 PM;46;EIS;08:56:27.690;00:06:04.180;1;1;Pan_5pulse_EISSOC;4.05337;0.00000;-0.29002;;0.00100;6000.00000;1.42282;2.00000;-2.00000;20.00000;10.00000;30.00000;16.00000;4.05577;48.99642;-11.22232;1.42045;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05373;0.20963;50.26519;-12.90071;0.00000;0.00000;12.20574;
5/4/2017 5:15:43 PM;46;EIS;08:56:40.003;00:06:16.493;1;1;Pan_5pulse_EISSOC;4.05337;0.00000;-0.29002;;0.00100;6000.00000;1.06697;2.00000;-2.00000;20.00000;10.00000;31.00000;16.00000;4.05574;51.43756;-10.38482;1.06838;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04385;0.19892;52.47540;-11.41411;0.00000;0.00000;12.19453;
5/4/2017 5:15:56 PM;46;EIS;08:56:52.556;00:06:29.046;1;1;Pan_5pulse_EISSOC;4.05337;0.00000;-0.29002;;0.00100;6000.00000;0.80011;2.00000;-2.00000;20.00000;10.00000;32.00000;16.00000;4.05573;53.41246;-9.32319;0.79957;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03301;0.19052;54.22004;-9.90127;0.00000;0.00000;12.20574;
5/4/2017 5:16:08 PM;46;EIS;08:57:04.519;00:06:41.009;1;1;Pan_5pulse_EISSOC;4.05337;0.00000;-0.29002;;0.00100;6000.00000;0.60000;2.00000;-2.00000;20.00000;10.00000;33.00000;16.00000;4.04733;54.89220;-8.26146;0.59904;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02368;0.18441;55.51041;-8.55897;0.00000;0.00000;12.19453;
5/4/2017 5:16:19 PM;46;EIS;08:57:15.685;00:06:52.175;1;1;Pan_5pulse_EISSOC;4.05337;0.00000;-0.29002;;0.00100;6000.00000;0.44994;2.00000;-2.00000;20.00000;10.00000;34.00000;16.00000;4.04562;56.00936;-7.34101;0.44964;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01792;0.18020;56.48839;-7.46705;0.00000;0.00000;12.19453;
5/4/2017 5:16:30 PM;46;EIS;08:57:26.362;00:07:02.852;1;1;Pan_5pulse_EISSOC;4.05337;0.00000;-0.29002;;0.00100;6000.00000;0.33740;2.00000;-2.00000;20.00000;10.00000;35.00000;16.00000;4.04636;56.88676;-6.60463;0.33723;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01366;0.17700;57.26888;-6.62247;0.00000;0.00000;12.20574;
5/4/2017 5:16:44 PM;46;EIS;08:57:40.215;00:07:16.705;1;1;Pan_5pulse_EISSOC;4.05337;0.00000;-0.29002;;0.00100;6000.00000;0.25302;2.00000;-2.00000;20.00000;10.00000;36.00000;16.00000;4.04958;57.82283;-6.12941;0.25270;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01573;0.17468;58.14679;-6.05095;0.00000;0.00000;12.19453;
5/4/2017 5:17:02 PM;46;EIS;08:57:58.513;00:07:35.003;1;1;Pan_5pulse_EISSOC;4.05337;0.00000;-0.29002;;0.00100;6000.00000;0.18974;2.00000;-2.00000;20.00000;10.00000;37.00000;16.00000;4.05295;58.61150;-5.84526;0.18978;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01289;0.17196;58.90225;-5.69522;0.00000;0.00000;12.20574;
5/4/2017 5:17:25 PM;46;EIS;08:58:21.589;00:07:58.079;1;1;Pan_5pulse_EISSOC;4.05273;0.00000;-0.29002;;0.00100;6000.00000;0.14228;2.00000;-2.00000;20.00000;10.00000;38.00000;16.00000;4.05113;59.33491;-5.76859;0.14248;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01225;0.16980;59.61467;-5.55289;0.00000;0.00000;12.19453;
5/4/2017 5:17:56 PM;46;EIS;08:58:52.934;00:08:29.424;1;1;Pan_5pulse_EISSOC;4.05273;0.00000;-0.29002;;0.00100;6000.00000;0.10670;2.00000;-2.00000;20.00000;10.00000;39.00000;16.00000;4.05548;60.07532;-5.89987;0.10678;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01217;0.16768;60.36433;-5.60891;0.00000;0.00000;12.20574;
5/4/2017 5:18:36 PM;46;EIS;08:59:32.443;00:09:08.933;1;1;Pan_5pulse_EISSOC;4.05273;0.00000;-0.29002;;0.00100;6000.00000;0.08001;2.00000;-2.00000;20.00000;10.00000;40.00000;16.00000;4.05539;60.82773;-6.23029;0.07999;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01314;0.16569;61.14597;-5.84814;0.00000;0.00000;12.19453;
5/4/2017 5:19:28 PM;46;EIS;09:00:24.636;00:10:01.126;1;1;Pan_5pulse_EISSOC;4.05273;0.00000;-0.29002;;0.00100;6000.00000;0.06000;2.00000;-2.00000;20.00000;10.00000;41.00000;16.00000;4.05398;61.64363;-6.73972;0.05994;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01425;0.16356;62.01097;-6.23958;0.00000;0.00000;12.20574;
5/4/2017 5:20:36 PM;46;EIS;09:01:32.886;00:11:09.376;1;1;Pan_5pulse_EISSOC;4.05273;0.00000;-0.29002;;0.00100;6000.00000;0.04499;2.00000;-2.00000;20.00000;10.00000;42.00000;16.00000;4.05446;62.54455;-7.48022;0.04507;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01558;0.16123;62.99027;-6.82008;0.00000;0.00000;12.20574;
5/4/2017 5:22:07 PM;46;EIS;09:03:03.754;00:12:40.244;1;1;Pan_5pulse_EISSOC;4.05273;0.00000;-0.29002;;0.00100;6000.00000;0.03374;2.00000;-2.00000;20.00000;10.00000;43.00000;16.00000;4.05374;63.58726;-8.45776;0.03377;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01840;0.15876;64.14727;-7.57646;0.00000;0.00000;12.20574;
5/4/2017 5:24:08 PM;46;EIS;09:05:04.803;00:14:41.293;1;1;Pan_5pulse_EISSOC;4.05273;0.00000;-0.29002;;0.00100;6000.00000;0.02530;2.00000;-2.00000;20.00000;10.00000;44.00000;16.00000;4.05499;64.79254;-9.67494;0.02531;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02172;0.15596;65.51090;-8.49276;0.00000;0.00000;12.20574;
5/4/2017 5:26:49 PM;46;EIS;09:07:45.585;00:17:22.075;1;1;Pan_5pulse_EISSOC;4.05273;0.00000;-0.29002;;0.00100;6000.00000;0.01897;2.00000;-2.00000;20.00000;10.00000;45.00000;16.00000;4.05481;66.23133;-11.20188;0.01896;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02494;0.15258;67.17195;-9.59974;0.00000;0.00000;12.20574;
5/4/2017 5:30:22 PM;46;EIS;09:11:18.987;00:20:55.477;1;1;Pan_5pulse_EISSOC;4.05209;0.00000;-0.29002;;0.00100;6000.00000;0.01423;2.00000;-2.00000;20.00000;10.00000;46.00000;16.00000;4.05427;67.99970;-12.93518;0.01422;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03057;0.14889;69.21906;-10.77036;0.00000;0.00000;12.19453;
5/4/2017 5:35:06 PM;46;EIS;09:16:02.633;00:25:39.123;1;1;Pan_5pulse_EISSOC;4.05209;0.00000;-0.29002;;0.00100;6000.00000;0.01067;2.00000;-2.00000;20.00000;10.00000;47.00000;16.00000;4.05461;70.00163;-15.05542;0.01065;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03421;0.14444;71.60233;-12.13784;0.00000;0.00000;12.19453;
5/4/2017 5:41:23 PM;46;EIS;09:22:19.705;00:31:56.195;1;1;Pan_5pulse_EISSOC;4.05209;0.00000;-0.29002;;0.00100;6000.00000;0.00800;2.00000;-2.00000;20.00000;10.00000;48.00000;16.00000;4.05458;72.57579;-17.43754;0.00800;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04268;0.13969;74.64123;-13.51018;0.00000;0.00000;12.20574;
5/4/2017 5:49:46 PM;46;EIS;09:30:42.131;00:40:18.621;1;1;Pan_5pulse_EISSOC;4.05209;0.00000;-0.29002;;0.00100;6000.00000;0.00600;2.00000;-2.00000;20.00000;10.00000;49.00000;16.00000;4.05441;75.70729;-20.16452;0.00600;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04931;0.13393;78.34667;-14.91440;0.00000;0.00000;12.19453;
5/4/2017 6:00:56 PM;46;EIS;09:41:52.335;00:51:28.825;1;1;Pan_5pulse_EISSOC;4.05209;0.00000;-0.29002;;0.00100;6000.00000;0.00450;2.00000;-2.00000;20.00000;10.00000;50.00000;16.00000;4.05438;79.40596;-23.03715;0.00449;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05566;0.12768;82.68020;-16.17843;0.00000;0.00000;12.20574;
5/4/2017 6:15:47 PM;46;EIS;09:56:44.016;01:06:20.506;1;1;Pan_5pulse_EISSOC;4.05209;0.00000;-0.29002;;0.00100;6000.00000;0.00337;2.00000;-2.00000;20.00000;10.00000;51.00000;16.00000;4.05457;83.86161;-25.86883;0.00338;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06159;0.12096;87.76085;-17.14345;0.00000;0.00000;12.20574;
5/4/2017 6:35:35 PM;46;EIS;10:16:31.347;01:26:07.837;1;1;Pan_5pulse_EISSOC;4.05209;0.00000;-0.29002;;0.00100;6000.00000;0.00253;2.00000;-2.00000;20.00000;10.00000;52.00000;16.00000;4.05475;88.51509;-28.73842;0.00253;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06005;0.11391;93.06351;-17.98719;0.00000;0.00000;12.20574;
5/4/2017 7:01:59 PM;46;EIS;10:42:55.787;01:52:32.277;1;1;Pan_5pulse_EISSOC;4.05273;0.00000;-0.29002;;0.00100;6000.00000;0.00190;2.00000;-2.00000;20.00000;10.00000;53.00000;16.00000;4.05508;93.43810;-31.64185;0.00190;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06017;0.10747;98.65032;-18.70814;0.00000;0.00000;12.00399;
5/4/2017 7:37:09 PM;46;EIS;11:18:05.424;02:27:41.914;1;1;Pan_5pulse_EISSOC;4.05273;0.00000;-0.29002;;0.00100;6000.00000;0.00142;2.00000;-2.00000;20.00000;10.00000;54.00000;16.00000;4.05524;98.17080;-35.14914;0.00142;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06017;0.10135;104.27353;-19.69943;0.00000;0.00000;12.20574;
