

Measurement ID;3576
Battery name;NCR18650PF_SN002
Battery Name;NCR
Circuit;Circ006
Program;418 - Pan_5pulse_EISSOC
Start Time;5/4/2017 8:18:56 AM
End Time;5/6/2017 11:56:52 AM
Test section;EIS00004
Comment;10degC EIS vs SOC 6kHz to 1mHz
OrderNo;
Producer; Panasonic
Type; NCR
Nominal Voltage; 3.7
Nominal Current; 0
Nominal Capacity; 2.9
Cells; 1
Maximum Voltage; 4.25
Gassing Voltage; 4.3
Break Voltage; 0
Charge Factor; 0
Impedance; 0
Cold Cranking Current; 15
Energy Density; 0
Comment;



Time Stamp;Step;Status;Prog Time;Step Time;Cycle;Cycle Level;Procedure;Voltage;Current;AhAccu;Energy;StartFreq;EndFreq;SetFreq;AAcMax;VAcMin;VAcMax;mvIdeal;Go;Status;U1;Zreal1;Zimg1;ActFreq;EisError;AACStart;MinIntervalTime;CountOfPeriods;UIdeal;AStart;MinDuration;MinPeriods;RemTime;VRelativ;AAmplitude;Betrag;Phase;ChamberT;ChamberSP;Temp45;
5/4/2017 9:01:33 PM;46;EIS;12:42:29.455;00:02:03.181;2;1;Pan_5pulse_EISSOC;3.94207;0.00000;-0.58000;;0.00100;6000.00000;449.93653;2.00000;-2.00000;20.00000;10.00000;10.00000;16.00000;3.94425;23.84866;-2.29462;450.70422;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02445;0.42759;23.95879;-5.49584;0.00000;0.00000;12.20574;
5/4/2017 9:01:45 PM;46;EIS;12:42:41.428;00:02:15.154;2;1;Pan_5pulse_EISSOC;3.94207;0.00000;-0.58000;;0.00100;6000.00000;337.40480;2.00000;-2.00000;20.00000;10.00000;11.00000;16.00000;3.95128;24.43791;-2.71282;336.84210;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02609;0.41731;24.58802;-6.33439;0.00000;0.00000;12.20574;
5/4/2017 9:01:57 PM;46;EIS;12:42:53.390;00:02:27.116;2;1;Pan_5pulse_EISSOC;3.94207;0.00000;-0.58000;;0.00100;6000.00000;253.01790;2.00000;-2.00000;20.00000;10.00000;12.00000;16.00000;3.95370;25.05652;-3.07289;253.29816;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02656;0.40665;25.24424;-6.99174;0.00000;0.00000;12.19453;
5/4/2017 9:02:10 PM;46;EIS;12:43:06.227;00:02:39.953;2;1;Pan_5pulse_EISSOC;3.94207;0.00000;-0.58000;;0.00100;6000.00000;189.73666;2.00000;-2.00000;20.00000;10.00000;13.00000;16.00000;3.94432;25.71760;-3.39865;189.72333;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02838;0.39643;25.94120;-7.52818;0.00000;0.00000;12.20574;
5/4/2017 9:02:22 PM;46;EIS;12:43:18.193;00:02:51.919;2;1;Pan_5pulse_EISSOC;3.94207;0.00000;-0.58000;;0.00100;6000.00000;142.28242;2.00000;-2.00000;20.00000;10.00000;14.00000;16.00000;3.93445;26.41161;-3.69885;142.43323;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02756;0.38530;26.66936;-7.97221;0.00000;0.00000;12.21695;
5/4/2017 9:02:34 PM;46;EIS;12:43:30.344;00:03:04.070;2;1;Pan_5pulse_EISSOC;3.94207;0.00000;-0.58000;;0.00100;6000.00000;106.69676;2.00000;-2.00000;20.00000;10.00000;15.00000;16.00000;3.94433;27.15109;-3.98164;106.66666;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02860;0.37483;27.44149;-8.34282;0.00000;0.00000;12.20574;
5/4/2017 9:02:46 PM;46;EIS;12:43:42.088;00:03:15.814;2;1;Pan_5pulse_EISSOC;3.94207;0.00000;-0.58000;;0.00100;6000.00000;80.01129;2.00000;-2.00000;20.00000;10.00000;16.00000;16.00000;3.94437;27.93599;-4.25171;80.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02991;0.36447;28.25769;-8.65371;0.00000;0.00000;12.21695;
5/4/2017 9:02:58 PM;46;EIS;12:43:54.647;00:03:28.373;2;1;Pan_5pulse_EISSOC;3.94207;0.00000;-0.58000;;0.00100;6000.00000;60.00000;2.00000;-2.00000;20.00000;10.00000;17.00000;16.00000;3.93480;28.76106;-4.51368;60.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03067;0.35402;29.11309;-8.91908;0.00000;0.00000;12.20574;
5/4/2017 9:03:10 PM;46;EIS;12:44:06.250;00:03:39.976;2;1;Pan_5pulse_EISSOC;3.94207;0.00000;-0.58000;;0.00100;6000.00000;44.99365;2.00000;-2.00000;20.00000;10.00000;18.00000;16.00000;3.94126;29.63749;-4.75609;44.94382;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03106;0.34350;30.01668;-9.11683;0.00000;0.00000;12.20574;
5/4/2017 9:03:22 PM;46;EIS;12:44:18.241;00:03:51.967;2;1;Pan_5pulse_EISSOC;3.94207;0.00000;-0.58000;;0.00100;6000.00000;33.74048;2.00000;-2.00000;20.00000;10.00000;19.00000;16.00000;3.94440;30.54060;-4.98333;33.70787;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03058;0.33304;30.94450;-9.26731;0.00000;0.00000;12.20574;
5/4/2017 9:03:34 PM;46;EIS;12:44:30.671;00:04:04.397;2;1;Pan_5pulse_EISSOC;3.94207;0.00000;-0.58000;;0.00100;6000.00000;25.30179;2.00000;-2.00000;20.00000;10.00000;20.00000;16.00000;3.94443;31.45980;-5.20701;25.31646;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02992;0.32298;31.88780;-9.39801;0.00000;0.00000;12.20574;
5/4/2017 9:03:46 PM;46;EIS;12:44:42.463;00:04:16.189;2;1;Pan_5pulse_EISSOC;3.94207;0.00000;-0.58000;;0.00100;6000.00000;18.97367;2.00000;-2.00000;20.00000;10.00000;21.00000;16.00000;3.94208;32.40980;-5.44988;18.98734;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03138;0.31383;32.86482;-9.54529;0.00000;0.00000;12.20574;
5/4/2017 9:03:58 PM;46;EIS;12:44:54.596;00:04:28.322;2;1;Pan_5pulse_EISSOC;3.94207;0.00000;-0.58000;;0.00100;6000.00000;14.22824;2.00000;-2.00000;20.00000;10.00000;22.00000;16.00000;3.95473;33.41033;-5.73724;14.21801;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03129;0.30422;33.89935;-9.74383;0.00000;0.00000;12.20574;
5/4/2017 9:04:10 PM;46;EIS;12:45:06.444;00:04:40.170;2;1;Pan_5pulse_EISSOC;3.94207;0.00000;-0.58000;;0.00100;6000.00000;10.66968;2.00000;-2.00000;20.00000;10.00000;23.00000;16.00000;3.94447;34.49621;-6.05835;10.67616;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03327;0.29502;35.02416;-9.96092;0.00000;0.00000;12.20574;
5/4/2017 9:04:22 PM;46;EIS;12:45:18.421;00:04:52.147;2;1;Pan_5pulse_EISSOC;3.94207;0.00000;-0.58000;;0.00100;6000.00000;8.00113;2.00000;-2.00000;20.00000;10.00000;24.00000;16.00000;3.94483;35.73705;-6.38837;8.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03678;0.28559;36.30355;-10.13517;0.00000;0.00000;12.20574;
5/4/2017 9:04:35 PM;46;EIS;12:45:30.833;00:05:04.559;2;1;Pan_5pulse_EISSOC;3.94207;0.00000;-0.58000;;0.00100;6000.00000;6.00000;2.00000;-2.00000;20.00000;10.00000;25.00000;16.00000;3.94451;37.09622;-6.63397;6.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03764;0.27535;37.68473;-10.13911;0.00000;0.00000;12.20574;
5/4/2017 9:04:47 PM;46;EIS;12:45:43.114;00:05:16.840;2;1;Pan_5pulse_EISSOC;3.94207;0.00000;-0.58000;;0.00100;6000.00000;4.49937;2.00000;-2.00000;20.00000;10.00000;26.00000;16.00000;3.93719;38.57213;-6.71629;4.50450;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03764;0.26544;39.15249;-9.87748;0.00000;0.00000;12.20574;
5/4/2017 9:04:59 PM;46;EIS;12:45:55.497;00:05:29.223;2;1;Pan_5pulse_EISSOC;3.94207;0.00000;-0.58000;;0.00100;6000.00000;3.37405;2.00000;-2.00000;20.00000;10.00000;27.00000;16.00000;3.94164;40.06889;-6.57454;3.37079;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03719;0.25544;40.60469;-9.31811;0.00000;0.00000;12.20574;
5/4/2017 9:05:11 PM;46;EIS;12:46:07.026;00:05:40.752;2;1;Pan_5pulse_EISSOC;3.94207;0.00000;-0.58000;;0.00100;6000.00000;2.53018;2.00000;-2.00000;20.00000;10.00000;28.00000;16.00000;3.93498;41.46358;-6.24747;2.53378;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03262;0.24626;41.93161;-8.56852;0.00000;0.00000;12.20574;
5/4/2017 9:05:23 PM;46;EIS;12:46:19.105;00:05:52.831;2;1;Pan_5pulse_EISSOC;3.94207;0.00000;-0.58000;;0.00100;6000.00000;1.89737;2.00000;-2.00000;20.00000;10.00000;29.00000;16.00000;3.93914;42.65771;-5.77278;1.89873;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02677;0.23853;43.04655;-7.70690;0.00000;0.00000;12.20574;
5/4/2017 9:05:34 PM;46;EIS;12:46:30.559;00:06:04.285;2;1;Pan_5pulse_EISSOC;3.94207;0.00000;-0.58000;;0.00100;6000.00000;1.42282;2.00000;-2.00000;20.00000;10.00000;30.00000;16.00000;3.93432;43.66336;-5.28620;1.42045;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02147;0.23225;43.98218;-6.90304;0.00000;0.00000;12.00399;
5/4/2017 9:05:46 PM;46;EIS;12:46:42.786;00:06:16.512;2;1;Pan_5pulse_EISSOC;3.94207;0.00000;-0.58000;;0.00100;6000.00000;1.06697;2.00000;-2.00000;20.00000;10.00000;31.00000;16.00000;3.94765;44.51089;-4.84646;1.06838;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01805;0.22738;44.77396;-6.21403;0.00000;0.00000;12.20574;
5/4/2017 9:05:59 PM;46;EIS;12:46:55.182;00:06:28.908;2;1;Pan_5pulse_EISSOC;3.94207;0.00000;-0.58000;;0.00100;6000.00000;0.80011;2.00000;-2.00000;20.00000;10.00000;32.00000;16.00000;3.94455;45.20545;-4.49190;0.79957;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01439;0.22330;45.42807;-5.67464;0.00000;0.00000;11.99278;
5/4/2017 9:06:11 PM;46;EIS;12:47:07.011;00:06:40.737;2;1;Pan_5pulse_EISSOC;3.94207;0.00000;-0.58000;;0.00100;6000.00000;0.60000;2.00000;-2.00000;20.00000;10.00000;33.00000;16.00000;3.93661;45.77206;-4.25895;0.59904;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01175;0.22009;45.96978;-5.31589;0.00000;0.00000;12.21695;
5/4/2017 9:06:22 PM;46;EIS;12:47:18.189;00:06:51.915;2;1;Pan_5pulse_EISSOC;3.94207;0.00000;-0.58000;;0.00100;6000.00000;0.44994;2.00000;-2.00000;20.00000;10.00000;34.00000;16.00000;3.93757;46.23935;-4.14418;0.44964;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01038;0.21764;46.42469;-5.12143;0.00000;0.00000;12.20574;
5/4/2017 9:06:33 PM;46;EIS;12:47:29.148;00:07:02.874;2;1;Pan_5pulse_EISSOC;3.94207;0.00000;-0.58000;;0.00100;6000.00000;0.33740;2.00000;-2.00000;20.00000;10.00000;35.00000;16.00000;3.94443;46.73078;-4.13584;0.33723;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01027;0.21535;46.91344;-5.05770;0.00000;0.00000;12.20574;
5/4/2017 9:06:47 PM;46;EIS;12:47:43.068;00:07:16.794;2;1;Pan_5pulse_EISSOC;3.94207;0.00000;-0.58000;;0.00100;6000.00000;0.25302;2.00000;-2.00000;20.00000;10.00000;36.00000;16.00000;3.93610;47.33764;-4.26222;0.25270;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01330;0.21320;47.52914;-5.14496;0.00000;0.00000;12.21695;
5/4/2017 9:07:05 PM;46;EIS;12:48:01.243;00:07:34.969;2;1;Pan_5pulse_EISSOC;3.94207;0.00000;-0.58000;;0.00100;6000.00000;0.18974;2.00000;-2.00000;20.00000;10.00000;37.00000;16.00000;3.94443;47.94642;-4.48258;0.18978;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01329;0.21042;48.15551;-5.34114;0.00000;0.00000;12.20574;
5/4/2017 9:07:28 PM;46;EIS;12:48:24.240;00:07:57.966;2;1;Pan_5pulse_EISSOC;3.94207;0.00000;-0.58000;;0.00100;6000.00000;0.14228;2.00000;-2.00000;20.00000;10.00000;38.00000;16.00000;3.94233;48.52516;-4.79894;0.14248;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01268;0.20768;48.76188;-5.64795;0.00000;0.00000;12.20574;
5/4/2017 9:07:59 PM;46;EIS;12:48:55.103;00:08:28.829;2;1;Pan_5pulse_EISSOC;3.94207;0.00000;-0.58000;;0.00100;6000.00000;0.10670;2.00000;-2.00000;20.00000;10.00000;39.00000;16.00000;3.94426;49.24670;-5.26563;0.10678;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01532;0.20500;49.52741;-6.10308;0.00000;0.00000;12.21695;
5/4/2017 9:08:38 PM;46;EIS;12:49:34.333;00:09:08.059;2;1;Pan_5pulse_EISSOC;3.94142;0.00000;-0.58000;;0.00100;6000.00000;0.08001;2.00000;-2.00000;20.00000;10.00000;40.00000;16.00000;3.94410;49.97712;-5.85854;0.07999;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01615;0.20194;50.31933;-6.68595;0.00000;0.00000;12.20574;
5/4/2017 9:09:30 PM;46;EIS;12:50:26.483;00:10:00.209;2;1;Pan_5pulse_EISSOC;3.94142;0.00000;-0.58000;;0.00100;6000.00000;0.06000;2.00000;-2.00000;20.00000;10.00000;41.00000;16.00000;3.94274;50.80413;-6.60240;0.05994;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01831;0.19877;51.23135;-7.40454;0.00000;0.00000;12.20574;
5/4/2017 9:10:39 PM;46;EIS;12:51:34.804;00:11:08.530;2;1;Pan_5pulse_EISSOC;3.94142;0.00000;-0.58000;;0.00100;6000.00000;0.04499;2.00000;-2.00000;20.00000;10.00000;42.00000;16.00000;3.94387;51.74038;-7.51823;0.04507;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02035;0.19516;52.28375;-8.26761;0.00000;0.00000;12.20574;
5/4/2017 9:12:09 PM;46;EIS;12:53:05.645;00:12:39.371;2;1;Pan_5pulse_EISSOC;3.94142;0.00000;-0.58000;;0.00100;6000.00000;0.03374;2.00000;-2.00000;20.00000;10.00000;43.00000;16.00000;3.94384;52.85428;-8.64668;0.03377;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02427;0.19125;53.55688;-9.29099;0.00000;0.00000;12.21695;
5/4/2017 9:14:10 PM;46;EIS;12:55:06.550;00:14:40.276;2;1;Pan_5pulse_EISSOC;3.94142;0.00000;-0.58000;;0.00100;6000.00000;0.02530;2.00000;-2.00000;20.00000;10.00000;44.00000;16.00000;3.94278;54.13410;-9.99992;0.02531;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02857;0.18684;55.04997;-10.46598;0.00000;0.00000;12.20574;
5/4/2017 9:16:50 PM;46;EIS;12:57:46.626;00:17:20.352;2;1;Pan_5pulse_EISSOC;3.94142;0.00000;-0.58000;;0.00100;6000.00000;0.01897;2.00000;-2.00000;20.00000;10.00000;45.00000;16.00000;3.94322;55.61982;-11.60454;0.01896;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03154;0.18155;56.81751;-11.78515;0.00000;0.00000;12.20574;
5/4/2017 9:20:24 PM;46;EIS;13:01:19.883;00:20:53.609;2;1;Pan_5pulse_EISSOC;3.94142;0.00000;-0.58000;;0.00100;6000.00000;0.01423;2.00000;-2.00000;20.00000;10.00000;46.00000;16.00000;3.94319;57.46541;-13.51531;0.01422;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03914;0.17603;59.03336;-13.23489;0.00000;0.00000;12.20574;
5/4/2017 9:25:07 PM;46;EIS;13:06:03.455;00:25:37.181;2;1;Pan_5pulse_EISSOC;3.94078;0.00000;-0.58000;;0.00100;6000.00000;0.01067;2.00000;-2.00000;20.00000;10.00000;47.00000;16.00000;3.94281;59.57592;-15.75363;0.01065;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04370;0.16937;61.62359;-14.81168;0.00000;0.00000;12.20574;
5/4/2017 9:31:24 PM;46;EIS;13:12:20.696;00:31:54.422;2;1;Pan_5pulse_EISSOC;3.94078;0.00000;-0.58000;;0.00100;6000.00000;0.00800;2.00000;-2.00000;20.00000;10.00000;48.00000;16.00000;3.94294;62.16048;-18.29978;0.00800;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05161;0.16229;64.79820;-16.40420;0.00000;0.00000;12.20574;
5/4/2017 9:39:47 PM;46;EIS;13:20:43.113;00:40:16.839;2;1;Pan_5pulse_EISSOC;3.94078;0.00000;-0.58000;;0.00100;6000.00000;0.00600;2.00000;-2.00000;20.00000;10.00000;49.00000;16.00000;3.94316;65.44157;-21.21380;0.00600;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06152;0.15430;68.79407;-17.96083;0.00000;0.00000;12.20574;
5/4/2017 9:50:58 PM;46;EIS;13:31:53.955;00:51:27.681;2;1;Pan_5pulse_EISSOC;3.94078;0.00000;-0.58000;;0.00100;6000.00000;0.00450;2.00000;-2.00000;20.00000;10.00000;50.00000;16.00000;3.94316;69.28230;-24.37386;0.00449;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06783;0.14539;73.44469;-19.38213;0.00000;0.00000;12.21695;
5/4/2017 10:05:50 PM;46;EIS;13:46:46.210;01:06:19.936;2;1;Pan_5pulse_EISSOC;3.94142;0.00000;-0.58000;;0.00100;6000.00000;0.00337;2.00000;-2.00000;20.00000;10.00000;51.00000;16.00000;3.94348;74.04809;-27.38166;0.00338;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.07481;0.13614;78.94856;-20.29349;0.00000;0.00000;12.21695;
5/4/2017 10:25:37 PM;46;EIS;14:06:33.484;01:26:07.210;2;1;Pan_5pulse_EISSOC;3.94142;0.00000;-0.58000;;0.00100;6000.00000;0.00253;2.00000;-2.00000;20.00000;10.00000;52.00000;16.00000;3.94369;79.07449;-30.52540;0.00253;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.07350;0.12665;84.76187;-21.10826;0.00000;0.00000;12.21695;
5/4/2017 10:52:02 PM;46;EIS;14:32:57.943;01:52:31.669;2;1;Pan_5pulse_EISSOC;3.94207;0.00000;-0.58000;;0.00100;6000.00000;0.00190;2.00000;-2.00000;20.00000;10.00000;53.00000;16.00000;3.94409;84.64550;-33.65707;0.00190;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.07470;0.11798;91.09149;-21.68395;0.00000;0.00000;12.20574;
5/4/2017 11:27:11 PM;46;EIS;15:08:07.539;02:27:41.265;2;1;Pan_5pulse_EISSOC;3.94207;0.00000;-0.58000;;0.00100;6000.00000;0.00142;2.00000;-2.00000;20.00000;10.00000;54.00000;16.00000;3.94441;90.03725;-37.04190;0.00142;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06883;0.10978;97.35917;-22.36258;0.00000;0.00000;12.21695;
