

Measurement ID;3576
Battery name;NCR18650PF_SN002
Battery Name;NCR
Circuit;Circ006
Program;418 - Pan_5pulse_EISSOC
Start Time;5/4/2017 8:18:56 AM
End Time;5/6/2017 11:56:52 AM
Test section;EIS00001
Comment;10degC EIS vs SOC 6kHz to 1mHz
OrderNo;
Producer; Panasonic
Type; NCR
Nominal Voltage; 3.7
Nominal Current; 0
Nominal Capacity; 2.9
Cells; 1
Maximum Voltage; 4.25
Gassing Voltage; 4.3
Break Voltage; 0
Charge Factor; 0
Impedance; 0
Cold Cranking Current; 15
Energy Density; 0
Comment;



Time Stamp;Step;Status;Prog Time;Step Time;Cycle;Cycle Level;Procedure;Voltage;Current;AhAccu;Energy;StartFreq;EndFreq;SetFreq;AAcMax;VAcMin;VAcMax;mvIdeal;Go;Status;U1;Zreal1;Zimg1;ActFreq;EisError;AACStart;MinIntervalTime;CountOfPeriods;UIdeal;AStart;MinDuration;MinPeriods;RemTime;VRelativ;AAmplitude;Betrag;Phase;ChamberT;ChamberSP;Temp45;
5/4/2017 9:22:55 AM;37;EIS;01:03:51.828;00:03:33.755;1;1;Pan_5pulse_EISSOC;4.16790;0.00000;0.00000;;0.00100;6000.00000;60.00000;2.00000;-2.00000;20.00000;10.00000;17.00000;16.00000;4.17954;29.25734;-4.85670;60.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03145;0.34779;29.65771;-9.42512;0.00000;0.00000;12.40748;
5/4/2017 9:23:07 AM;37;EIS;01:04:03.695;00:03:45.622;1;1;Pan_5pulse_EISSOC;4.16790;0.00000;0.00000;;0.00100;6000.00000;44.99365;2.00000;-2.00000;20.00000;10.00000;18.00000;16.00000;4.16356;30.14348;-5.12047;44.94382;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03145;0.33716;30.57529;-9.64079;0.00000;0.00000;12.39628;
5/4/2017 9:23:19 AM;37;EIS;01:04:16.097;00:03:58.024;1;1;Pan_5pulse_EISSOC;4.16790;0.00000;0.00000;;0.00100;6000.00000;33.74048;2.00000;-2.00000;20.00000;10.00000;19.00000;16.00000;4.16998;31.02369;-5.38670;33.70787;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03089;0.32696;31.48787;-9.85017;0.00000;0.00000;12.19453;
5/4/2017 9:23:32 AM;37;EIS;01:04:29.534;00:04:11.461;1;1;Pan_5pulse_EISSOC;4.16790;0.00000;0.00000;;0.00100;6000.00000;25.30179;2.00000;-2.00000;20.00000;10.00000;20.00000;16.00000;4.16319;31.86928;-5.68929;25.31646;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02760;0.31742;32.37312;-10.12180;0.00000;0.00000;12.39628;
5/4/2017 9:23:45 AM;37;EIS;01:04:41.902;00:04:23.829;1;1;Pan_5pulse_EISSOC;4.16790;0.00000;0.00000;;0.00100;6000.00000;18.97367;2.00000;-2.00000;20.00000;10.00000;21.00000;16.00000;4.17028;32.66799;-6.08271;18.98734;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02717;0.30912;33.22946;-10.54756;0.00000;0.00000;12.40748;
5/4/2017 9:23:57 AM;37;EIS;01:04:54.476;00:04:36.403;1;1;Pan_5pulse_EISSOC;4.16790;0.00000;0.00000;;0.00100;6000.00000;14.22824;2.00000;-2.00000;20.00000;10.00000;22.00000;16.00000;4.17924;33.41454;-6.64977;14.21801;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02503;0.30086;34.06979;-11.25529;0.00000;0.00000;12.19453;
5/4/2017 9:24:09 AM;37;EIS;01:05:06.480;00:04:48.407;1;1;Pan_5pulse_EISSOC;4.16790;0.00000;0.00000;;0.00100;6000.00000;10.66968;2.00000;-2.00000;20.00000;10.00000;23.00000;16.00000;4.16292;34.13111;-7.46607;10.67616;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02563;0.29356;34.93816;-12.33891;0.00000;0.00000;12.19453;
5/4/2017 9:24:22 AM;37;EIS;01:05:18.910;00:05:00.837;1;1;Pan_5pulse_EISSOC;4.16790;0.00000;0.00000;;0.00100;6000.00000;8.00113;2.00000;-2.00000;20.00000;10.00000;24.00000;16.00000;4.16580;34.87037;-8.64903;8.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02861;0.28630;35.92699;-13.93016;0.00000;0.00000;12.39628;
5/4/2017 9:24:35 AM;37;EIS;01:05:31.776;00:05:13.703;1;1;Pan_5pulse_EISSOC;4.16790;0.00000;0.00000;;0.00100;6000.00000;6.00000;2.00000;-2.00000;20.00000;10.00000;25.00000;16.00000;4.17554;35.65919;-10.27528;6.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03256;0.27824;37.11010;-16.07446;0.00000;0.00000;12.39628;
5/4/2017 9:24:47 AM;37;EIS;01:05:44.059;00:05:25.986;1;1;Pan_5pulse_EISSOC;4.16790;0.00000;0.00000;;0.00100;6000.00000;4.49937;2.00000;-2.00000;20.00000;10.00000;26.00000;16.00000;4.16054;36.61628;-12.47276;4.50450;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04270;0.26955;38.68232;-18.81060;0.00000;0.00000;12.40748;
5/4/2017 9:25:00 AM;37;EIS;01:05:56.665;00:05:38.592;1;1;Pan_5pulse_EISSOC;4.16790;0.00000;0.00000;;0.00100;6000.00000;3.37405;2.00000;-2.00000;20.00000;10.00000;27.00000;16.00000;4.17003;37.90227;-15.41217;3.37079;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05775;0.25852;40.91598;-22.12809;0.00000;0.00000;12.39628;
5/4/2017 9:25:11 AM;37;EIS;01:06:08.547;00:05:50.474;1;1;Pan_5pulse_EISSOC;4.16790;0.00000;0.00000;;0.00100;6000.00000;2.53018;2.00000;-2.00000;20.00000;10.00000;28.00000;16.00000;4.16995;39.67969;-19.14182;2.53378;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.07677;0.24441;44.05550;-25.75306;0.00000;0.00000;12.39628;
5/4/2017 9:25:24 AM;37;EIS;01:06:20.973;00:06:02.900;1;1;Pan_5pulse_EISSOC;4.16790;0.00000;0.00000;;0.00100;6000.00000;1.89737;2.00000;-2.00000;20.00000;10.00000;29.00000;16.00000;4.18128;42.24323;-23.82290;1.89873;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.10089;0.22700;48.49765;-29.42065;0.00000;0.00000;12.40748;
5/4/2017 9:25:36 AM;37;EIS;01:06:32.899;00:06:14.826;1;1;Pan_5pulse_EISSOC;4.16725;0.00000;0.00000;;0.00100;6000.00000;1.42282;2.00000;-2.00000;20.00000;10.00000;30.00000;16.00000;4.16634;46.02569;-29.47244;1.42045;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.12678;0.20617;54.65335;-32.63337;0.00000;0.00000;12.19453;
5/4/2017 9:25:49 AM;37;EIS;01:06:45.628;00:06:27.555;1;1;Pan_5pulse_EISSOC;4.16790;0.00000;0.00000;;0.00100;6000.00000;1.06697;2.00000;-2.00000;20.00000;10.00000;31.00000;16.00000;4.16992;51.54370;-35.69402;1.06838;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.14718;0.18297;62.69622;-34.70260;0.00000;0.00000;12.19453;
5/4/2017 9:26:01 AM;37;EIS;01:06:58.275;00:06:40.202;1;1;Pan_5pulse_EISSOC;4.16790;0.00000;0.00000;;0.00100;6000.00000;0.80011;2.00000;-2.00000;20.00000;10.00000;32.00000;16.00000;4.17012;59.25221;-42.01500;0.79957;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.15812;0.15944;72.63666;-35.33998;0.00000;0.00000;12.19453;
5/4/2017 9:26:13 AM;37;EIS;01:07:10.438;00:06:52.365;1;1;Pan_5pulse_EISSOC;4.16725;0.00000;0.00000;;0.00100;6000.00000;0.60000;2.00000;-2.00000;20.00000;10.00000;33.00000;16.00000;4.17043;69.25329;-47.23686;0.59904;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.15409;0.13767;83.82922;-34.29744;0.00000;0.00000;12.19453;
5/4/2017 9:26:25 AM;37;EIS;01:07:21.817;00:07:03.744;1;1;Pan_5pulse_EISSOC;4.16725;0.00000;0.00000;;0.00100;6000.00000;0.44994;2.00000;-2.00000;20.00000;10.00000;34.00000;16.00000;4.15901;80.61285;-50.08736;0.44964;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.13255;0.11933;94.90614;-31.85401;0.00000;0.00000;12.39628;
5/4/2017 9:26:36 AM;37;EIS;01:07:32.671;00:07:14.598;1;1;Pan_5pulse_EISSOC;4.16725;0.00000;0.00000;;0.00100;6000.00000;0.33740;2.00000;-2.00000;20.00000;10.00000;35.00000;16.00000;4.15899;92.66973;-49.84944;0.33723;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.10842;0.10534;105.22663;-28.27695;0.00000;0.00000;12.40748;
5/4/2017 9:26:50 AM;37;EIS;01:07:46.931;00:07:28.858;1;1;Pan_5pulse_EISSOC;4.16725;0.00000;0.00000;;0.00100;6000.00000;0.25302;2.00000;-2.00000;20.00000;10.00000;36.00000;16.00000;4.16995;105.49946;-46.60942;0.25270;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.09626;0.09505;115.33679;-23.83573;0.00000;0.00000;12.20574;
5/4/2017 9:27:09 AM;37;EIS;01:08:05.794;00:07:47.721;1;1;Pan_5pulse_EISSOC;4.16725;0.00000;0.00000;;0.00100;6000.00000;0.18974;2.00000;-2.00000;20.00000;10.00000;37.00000;16.00000;4.16437;116.21135;-41.46540;0.18978;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.07005;0.08672;123.38743;-19.63692;0.00000;0.00000;12.19453;
5/4/2017 9:27:33 AM;37;EIS;01:08:29.905;00:08:11.832;1;1;Pan_5pulse_EISSOC;4.16725;0.00000;0.00000;;0.00100;6000.00000;0.14228;2.00000;-2.00000;20.00000;10.00000;38.00000;16.00000;4.16745;124.38893;-35.75028;0.14248;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04906;0.08106;129.42445;-16.03504;0.00000;0.00000;12.40748;
5/4/2017 9:28:04 AM;37;EIS;01:09:00.586;00:08:42.513;1;1;Pan_5pulse_EISSOC;4.16725;0.00000;0.00000;;0.00100;6000.00000;0.10670;2.00000;-2.00000;20.00000;10.00000;39.00000;16.00000;4.16999;130.59847;-30.27908;0.10678;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03497;0.07720;134.06261;-13.05332;0.00000;0.00000;12.19453;
5/4/2017 9:28:43 AM;37;EIS;01:09:40.253;00:09:22.180;1;1;Pan_5pulse_EISSOC;4.16725;0.00000;0.00000;;0.00100;6000.00000;0.08001;2.00000;-2.00000;20.00000;10.00000;40.00000;16.00000;4.16832;134.87907;-25.74651;0.07999;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02475;0.07463;137.31440;-10.80695;0.00000;0.00000;12.39628;
5/4/2017 9:29:36 AM;37;EIS;01:10:32.907;00:10:14.834;1;1;Pan_5pulse_EISSOC;4.16725;0.00000;0.00000;;0.00100;6000.00000;0.06000;2.00000;-2.00000;20.00000;10.00000;41.00000;16.00000;4.16583;138.23542;-22.27989;0.05994;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01996;0.07284;140.01937;-9.15582;0.00000;0.00000;12.40748;
5/4/2017 9:30:45 AM;37;EIS;01:11:41.620;00:11:23.547;1;1;Pan_5pulse_EISSOC;4.16725;0.00000;0.00000;;0.00100;6000.00000;0.04499;2.00000;-2.00000;20.00000;10.00000;42.00000;16.00000;4.16977;140.61095;-20.04435;0.04507;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01392;0.07139;142.03244;-8.11296;0.00000;0.00000;12.40748;
5/4/2017 9:32:16 AM;37;EIS;01:13:12.867;00:12:54.794;1;1;Pan_5pulse_EISSOC;4.16725;0.00000;0.00000;;0.00100;6000.00000;0.03374;2.00000;-2.00000;20.00000;10.00000;43.00000;16.00000;4.16742;143.09913;-18.90641;0.03377;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01652;0.07042;144.34269;-7.52639;0.00000;0.00000;12.40748;
5/4/2017 9:34:17 AM;37;EIS;01:15:14.381;00:14:56.308;1;1;Pan_5pulse_EISSOC;4.16725;0.00000;0.00000;;0.00100;6000.00000;0.02530;2.00000;-2.00000;20.00000;10.00000;44.00000;16.00000;4.16873;145.08691;-18.64918;0.02531;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01378;0.06930;146.28057;-7.32452;0.00000;0.00000;12.19453;
5/4/2017 9:36:58 AM;37;EIS;01:17:54.856;00:17:36.783;1;1;Pan_5pulse_EISSOC;4.16725;0.00000;0.00000;;0.00100;6000.00000;0.01897;2.00000;-2.00000;20.00000;10.00000;45.00000;16.00000;4.16892;147.02617;-19.45711;0.01896;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01300;0.06830;148.30803;-7.53859;0.00000;0.00000;12.20574;
5/4/2017 9:40:31 AM;37;EIS;01:21:28.411;00:21:10.338;1;1;Pan_5pulse_EISSOC;4.16661;0.00000;0.00000;;0.00100;6000.00000;0.01423;2.00000;-2.00000;20.00000;10.00000;46.00000;16.00000;4.16864;149.67059;-21.11780;0.01422;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01959;0.06745;151.15305;-8.03114;0.00000;0.00000;12.20574;
5/4/2017 9:45:15 AM;37;EIS;01:26:12.507;00:25:54.434;1;1;Pan_5pulse_EISSOC;4.16661;0.00000;0.00000;;0.00100;6000.00000;0.01067;2.00000;-2.00000;20.00000;10.00000;47.00000;16.00000;4.16845;152.22111;-23.69605;0.01065;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01921;0.06616;154.05444;-8.84814;0.00000;0.00000;11.99278;
5/4/2017 9:51:33 AM;37;EIS;01:32:30.092;00:32:12.019;1;1;Pan_5pulse_EISSOC;4.16661;0.00000;0.00000;;0.00100;6000.00000;0.00800;2.00000;-2.00000;20.00000;10.00000;48.00000;16.00000;4.16871;155.23665;-27.11611;0.00800;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02317;0.06493;157.58712;-9.90823;0.00000;0.00000;12.18332;
5/4/2017 9:59:55 AM;37;EIS;01:40:52.433;00:40:34.360;1;1;Pan_5pulse_EISSOC;4.16597;0.00000;0.00000;;0.00100;6000.00000;0.00600;2.00000;-2.00000;20.00000;10.00000;49.00000;16.00000;4.16865;158.82017;-31.58049;0.00600;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02724;0.06344;161.92953;-11.24625;0.00000;0.00000;12.19453;
5/4/2017 10:11:05 AM;37;EIS;01:52:02.354;00:51:44.281;1;1;Pan_5pulse_EISSOC;4.16597;0.00000;0.00000;;0.00100;6000.00000;0.00450;2.00000;-2.00000;20.00000;10.00000;50.00000;16.00000;4.16849;162.55766;-37.18111;0.00449;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02938;0.06173;166.75559;-12.88340;0.00000;0.00000;12.19453;
5/4/2017 10:25:57 AM;37;EIS;02:06:54.119;01:06:36.046;1;1;Pan_5pulse_EISSOC;4.16597;0.00000;0.00000;;0.00100;6000.00000;0.00337;2.00000;-2.00000;20.00000;10.00000;51.00000;16.00000;4.16798;167.66292;-43.75213;0.00338;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03917;0.05997;173.27753;-14.62535;0.00000;0.00000;12.19453;
5/4/2017 10:45:44 AM;37;EIS;02:26:41.040;01:26:22.967;1;1;Pan_5pulse_EISSOC;4.16532;0.00000;0.00000;;0.00100;6000.00000;0.00253;2.00000;-2.00000;20.00000;10.00000;52.00000;16.00000;4.16770;174.05370;-51.53495;0.00253;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04771;0.05772;181.52284;-16.49331;0.00000;0.00000;12.19453;
5/4/2017 11:12:08 AM;37;EIS;02:53:05.472;01:52:47.399;1;1;Pan_5pulse_EISSOC;4.16532;0.00000;0.00000;;0.00100;6000.00000;0.00190;2.00000;-2.00000;20.00000;10.00000;53.00000;16.00000;4.16763;180.90378;-60.88477;0.00190;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05204;0.05512;190.87465;-18.60111;0.00000;0.00000;12.19453;
5/4/2017 11:47:18 AM;37;EIS;03:28:15.027;02:27:56.954;1;1;Pan_5pulse_EISSOC;4.16532;0.00000;0.00000;;0.00100;6000.00000;0.00142;2.00000;-2.00000;20.00000;10.00000;54.00000;16.00000;4.16751;188.38398;-71.77539;0.00142;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05677;0.05242;201.59422;-20.85713;0.00000;0.00000;12.20574;
