

Measurement ID;3740
Battery name;NCR18650PF_SN002
Battery Name;NCR
Circuit;Circ006
Program;458 - Pan_5pulse_EIS_0dC
Start Time;6/7/2017 8:39:18 AM
End Time;1/2/1970
Test section;EIS00004
Comment;
OrderNo;
Producer; Panasonic
Type; NCR
Nominal Voltage; 3.7
Nominal Current; 0
Nominal Capacity; 2.9
Cells; 1
Maximum Voltage; 4.25
Gassing Voltage; 4.3
Break Voltage; 0
Charge Factor; 0
Impedance; 0
Cold Cranking Current; 15
Energy Density; 0
Comment;



Time Stamp;Step;Status;Prog Time;Step Time;Cycle;Cycle Level;Procedure;Voltage;Current;AhAccu;Energy;StartFreq;EndFreq;SetFreq;AAcMax;VAcMin;VAcMax;mvIdeal;Go;Status;U1;Zreal1;Zimg1;ActFreq;EisError;AACStart;MinIntervalTime;CountOfPeriods;UIdeal;AStart;MinDuration;MinPeriods;RemTime;VRelativ;AAmplitude;Betrag;Phase;ChamberT;ChamberSP;Temp45;
6/9/2017 3:41:09 AM;51;EIS;43:01:41.154;00:02:44.829;2;1;Pan_5pulse_EIS_0dC;3.87065;0.00000;-0.58002;;0.00100;6000.00000;142.28242;2.00000;-2.00000;20.00000;10.00000;14.00000;16.00000;3.87197;35.35375;-8.13624;142.43323;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04350;0.28787;36.27790;-12.96027;-10.00000;-10.00000;-7.72245;
6/9/2017 3:41:21 AM;51;EIS;43:01:53.099;00:02:56.774;2;1;Pan_5pulse_EIS_0dC;3.87129;0.00000;-0.58002;;0.00100;6000.00000;106.69676;2.00000;-2.00000;20.00000;10.00000;15.00000;16.00000;3.86278;36.92404;-8.94674;106.66666;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04701;0.27558;37.99248;-13.62034;-10.00000;-10.00000;-7.72245;
6/9/2017 3:41:32 AM;51;EIS;43:02:04.558;00:03:08.233;2;1;Pan_5pulse_EIS_0dC;3.87129;0.00000;-0.58002;;0.00100;6000.00000;80.01129;2.00000;-2.00000;20.00000;10.00000;16.00000;16.00000;3.87304;38.62857;-9.75551;80.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04882;0.26325;39.84139;-14.17348;-10.00000;-10.00000;-7.73366;
6/9/2017 3:41:44 AM;51;EIS;43:02:16.302;00:03:19.977;2;1;Pan_5pulse_EIS_0dC;3.87129;0.00000;-0.58002;;0.00100;6000.00000;60.00000;2.00000;-2.00000;20.00000;10.00000;17.00000;16.00000;3.88300;40.45070;-10.57337;60.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04988;0.25111;41.80975;-14.64874;-10.00000;-10.00000;-7.73366;
6/9/2017 3:41:55 AM;51;EIS;43:02:27.673;00:03:31.348;2;1;Pan_5pulse_EIS_0dC;3.87129;0.00000;-0.58002;;0.00100;6000.00000;44.99365;2.00000;-2.00000;20.00000;10.00000;18.00000;16.00000;3.87327;42.42525;-11.41430;44.94382;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05080;0.23918;43.93391;-15.05857;-10.00000;-10.00000;-7.73366;
6/9/2017 3:42:07 AM;51;EIS;43:02:39.364;00:03:43.039;2;1;Pan_5pulse_EIS_0dC;3.87129;0.00000;-0.58002;;0.00100;6000.00000;33.74048;2.00000;-2.00000;20.00000;10.00000;19.00000;16.00000;3.87833;44.52728;-12.28558;33.70787;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05098;0.22753;46.19106;-15.42478;-10.00000;-10.00000;-7.70004;
6/9/2017 3:42:19 AM;51;EIS;43:02:51.359;00:03:55.034;2;1;Pan_5pulse_EIS_0dC;3.87129;0.00000;-0.58002;;0.00100;6000.00000;25.30179;2.00000;-2.00000;20.00000;10.00000;20.00000;16.00000;3.88306;46.75869;-13.19242;25.31646;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05098;0.21638;48.58410;-15.75579;-10.00000;-10.00000;-7.72245;
6/9/2017 3:42:31 AM;51;EIS;43:03:02.873;00:04:06.548;2;1;Pan_5pulse_EIS_0dC;3.87194;0.00000;-0.58002;;0.00100;6000.00000;18.97367;2.00000;-2.00000;20.00000;10.00000;21.00000;16.00000;3.87356;49.14573;-14.14884;18.98734;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05332;0.20596;51.14188;-16.06088;-10.00000;-10.00000;-7.71125;
6/9/2017 3:42:42 AM;51;EIS;43:03:14.719;00:04:18.394;2;1;Pan_5pulse_EIS_0dC;3.87194;0.00000;-0.58002;;0.00100;6000.00000;14.22824;2.00000;-2.00000;20.00000;10.00000;22.00000;16.00000;3.87366;51.69781;-15.18586;14.21801;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05343;0.19551;53.88204;-16.36978;-10.00000;-10.00000;-7.92420;
6/9/2017 3:42:54 AM;51;EIS;43:03:26.140;00:04:29.815;2;1;Pan_5pulse_EIS_0dC;3.87194;0.00000;-0.58002;;0.00100;6000.00000;10.66968;2.00000;-2.00000;20.00000;10.00000;23.00000;16.00000;3.87373;54.38762;-16.28781;10.67616;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05372;0.18560;56.77416;-16.67171;-10.00000;-10.00000;-7.71125;
6/9/2017 3:43:05 AM;51;EIS;43:03:37.833;00:04:41.508;2;1;Pan_5pulse_EIS_0dC;3.87194;0.00000;-0.58002;;0.00100;6000.00000;8.00113;2.00000;-2.00000;20.00000;10.00000;24.00000;16.00000;3.88112;57.27219;-17.52124;8.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05530;0.17620;59.89238;-17.01040;-10.00000;-10.00000;-7.72245;
6/9/2017 3:43:18 AM;51;EIS;43:03:49.940;00:04:53.615;2;1;Pan_5pulse_EIS_0dC;3.87194;0.00000;-0.58002;;0.00100;6000.00000;6.00000;2.00000;-2.00000;20.00000;10.00000;25.00000;16.00000;3.87397;60.26749;-18.86530;6.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05402;0.16690;63.15116;-17.38149;-10.00000;-10.00000;-7.72245;
6/9/2017 3:43:29 AM;51;EIS;43:04:01.542;00:05:05.217;2;1;Pan_5pulse_EIS_0dC;3.87194;0.00000;-0.58002;;0.00100;6000.00000;4.49937;2.00000;-2.00000;20.00000;10.00000;26.00000;16.00000;3.88073;63.47176;-20.42212;4.50450;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05614;0.15840;66.67628;-17.83565;-10.00000;-10.00000;-7.73366;
6/9/2017 3:43:41 AM;51;EIS;43:04:13.560;00:05:17.235;2;1;Pan_5pulse_EIS_0dC;3.87194;0.00000;-0.58002;;0.00100;6000.00000;3.37405;2.00000;-2.00000;20.00000;10.00000;27.00000;16.00000;3.87741;66.99788;-22.25831;3.37079;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05887;0.14999;70.59850;-18.37773;-10.00000;-10.00000;-7.73366;
6/9/2017 3:43:53 AM;51;EIS;43:04:24.877;00:05:28.552;2;1;Pan_5pulse_EIS_0dC;3.87194;0.00000;-0.58002;;0.00100;6000.00000;2.53018;2.00000;-2.00000;20.00000;10.00000;28.00000;16.00000;3.86388;70.88352;-24.38600;2.53378;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06178;0.14164;74.96099;-18.98472;-10.00000;-10.00000;-7.72245;
6/9/2017 3:44:04 AM;51;EIS;43:04:36.772;00:05:40.447;2;1;Pan_5pulse_EIS_0dC;3.87258;0.00000;-0.58002;;0.00100;6000.00000;1.89737;2.00000;-2.00000;20.00000;10.00000;29.00000;16.00000;3.86802;75.30761;-26.77792;1.89873;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06613;0.13339;79.92680;-19.57440;-10.00000;-10.00000;-7.73366;
6/9/2017 3:44:16 AM;51;EIS;43:04:47.976;00:05:51.651;2;1;Pan_5pulse_EIS_0dC;3.87258;0.00000;-0.58002;;0.00100;6000.00000;1.42282;2.00000;-2.00000;20.00000;10.00000;30.00000;16.00000;3.86792;80.61856;-29.30010;1.42045;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.07319;0.12511;85.77790;-19.97323;-10.00000;-10.00000;-7.72245;
6/9/2017 3:44:28 AM;51;EIS;43:04:59.890;00:06:03.565;2;1;Pan_5pulse_EIS_0dC;3.87258;0.00000;-0.58002;;0.00100;6000.00000;1.06697;2.00000;-2.00000;20.00000;10.00000;31.00000;16.00000;3.87446;86.90410;-31.51809;1.06838;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.07781;0.11659;92.44303;-19.93453;-10.00000;-10.00000;-7.72245;
6/9/2017 3:44:40 AM;51;EIS;43:05:11.932;00:06:15.607;2;1;Pan_5pulse_EIS_0dC;3.87258;0.00000;-0.58002;;0.00100;6000.00000;0.80011;2.00000;-2.00000;20.00000;10.00000;32.00000;16.00000;3.86404;94.00859;-32.92527;0.79957;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.07712;0.10814;99.60767;-19.30213;-10.00000;-10.00000;-7.72245;
6/9/2017 3:44:51 AM;51;EIS;43:05:23.441;00:06:27.116;2;1;Pan_5pulse_EIS_0dC;3.87258;0.00000;-0.58002;;0.00100;6000.00000;0.60000;2.00000;-2.00000;20.00000;10.00000;33.00000;16.00000;3.86992;101.37665;-33.15845;0.59904;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.07064;0.10038;106.66165;-18.11197;-10.00000;-10.00000;-7.72245;
6/9/2017 3:45:02 AM;51;EIS;43:05:34.144;00:06:37.819;2;1;Pan_5pulse_EIS_0dC;3.87258;0.00000;-0.58002;;0.00100;6000.00000;0.44994;2.00000;-2.00000;20.00000;10.00000;34.00000;16.00000;3.86584;108.30756;-31.97472;0.44964;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05906;0.09378;112.92879;-16.44773;-10.00000;-10.00000;-7.72245;
6/9/2017 3:45:12 AM;51;EIS;43:05:44.449;00:06:48.124;2;1;Pan_5pulse_EIS_0dC;3.87258;0.00000;-0.58002;;0.00100;6000.00000;0.33740;2.00000;-2.00000;20.00000;10.00000;35.00000;16.00000;3.86727;114.53839;-29.90660;0.33723;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04815;0.08854;118.37840;-14.63353;-10.00000;-10.00000;-7.73366;
6/9/2017 3:45:26 AM;51;EIS;43:05:58.083;00:07:01.758;2;1;Pan_5pulse_EIS_0dC;3.87258;0.00000;-0.58002;;0.00100;6000.00000;0.25302;2.00000;-2.00000;20.00000;10.00000;36.00000;16.00000;3.86907;120.69009;-27.22219;0.25270;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04550;0.08450;123.72205;-12.71062;-10.00000;-10.00000;-7.72245;
6/9/2017 3:45:44 AM;51;EIS;43:06:15.954;00:07:19.629;2;1;Pan_5pulse_EIS_0dC;3.87258;0.00000;-0.58002;;0.00100;6000.00000;0.18974;2.00000;-2.00000;20.00000;10.00000;37.00000;16.00000;3.87019;125.60375;-24.58603;0.18978;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03428;0.08081;127.98740;-11.07520;-10.00000;-10.00000;-7.72245;
6/9/2017 3:46:06 AM;51;EIS;43:06:38.619;00:07:42.294;2;1;Pan_5pulse_EIS_0dC;3.87322;0.00000;-0.58002;;0.00100;6000.00000;0.14228;2.00000;-2.00000;20.00000;10.00000;38.00000;16.00000;3.87324;129.72064;-22.28380;0.14248;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02870;0.07816;131.62072;-9.74730;-10.00000;-10.00000;-7.72245;
6/9/2017 3:46:36 AM;51;EIS;43:07:08.708;00:08:12.383;2;1;Pan_5pulse_EIS_0dC;3.87322;0.00000;-0.58002;;0.00100;6000.00000;0.10670;2.00000;-2.00000;20.00000;10.00000;39.00000;16.00000;3.87377;133.32219;-20.50353;0.10678;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02444;0.07595;134.88959;-8.74298;-10.00000;-10.00000;-7.72245;
6/9/2017 3:47:15 AM;51;EIS;43:07:47.695;00:08:51.370;2;1;Pan_5pulse_EIS_0dC;3.87322;0.00000;-0.58002;;0.00100;6000.00000;0.08001;2.00000;-2.00000;20.00000;10.00000;40.00000;16.00000;3.87401;136.31816;-19.41536;0.07999;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02072;0.07413;137.69385;-8.10594;-10.00000;-10.00000;-7.72245;
6/9/2017 3:48:07 AM;51;EIS;43:08:39.640;00:09:43.315;2;1;Pan_5pulse_EIS_0dC;3.87387;0.00000;-0.58002;;0.00100;6000.00000;0.06000;2.00000;-2.00000;20.00000;10.00000;41.00000;16.00000;3.87577;139.26727;-18.94285;0.05994;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02102;0.07264;140.54965;-7.74572;-10.00000;-10.00000;-7.71125;
6/9/2017 3:49:15 AM;51;EIS;43:09:47.614;00:10:51.289;2;1;Pan_5pulse_EIS_0dC;3.87387;0.00000;-0.58002;;0.00100;6000.00000;0.04499;2.00000;-2.00000;20.00000;10.00000;42.00000;16.00000;3.87496;142.11719;-19.14802;0.04507;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01988;0.07112;143.40133;-7.67348;-10.00000;-10.00000;-7.71125;
6/9/2017 3:50:46 AM;51;EIS;43:11:18.146;00:12:21.821;2;1;Pan_5pulse_EIS_0dC;3.87451;0.00000;-0.58002;;0.00100;6000.00000;0.03374;2.00000;-2.00000;20.00000;10.00000;43.00000;16.00000;3.87588;145.44395;-19.99458;0.03377;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02381;0.06974;146.81187;-7.82754;-10.00000;-10.00000;-7.71125;
6/9/2017 3:52:46 AM;51;EIS;43:13:18.704;00:14:22.379;2;1;Pan_5pulse_EIS_0dC;3.87580;0.00000;-0.58002;;0.00100;6000.00000;0.02530;2.00000;-2.00000;20.00000;10.00000;44.00000;16.00000;3.87692;148.95914;-21.51159;0.02531;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02568;0.06815;150.50440;-8.21743;-10.00000;-10.00000;-7.72245;
6/9/2017 3:55:26 AM;51;EIS;43:15:58.519;00:17:02.194;2;1;Pan_5pulse_EIS_0dC;3.87644;0.00000;-0.58002;;0.00100;6000.00000;0.01897;2.00000;-2.00000;20.00000;10.00000;45.00000;16.00000;3.87819;152.97252;-23.84376;0.01896;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02814;0.06641;154.81963;-8.85938;-10.00000;-10.00000;-7.72245;
6/9/2017 3:58:59 AM;51;EIS;43:19:31.418;00:20:35.093;2;1;Pan_5pulse_EIS_0dC;3.87837;0.00000;-0.58002;;0.00100;6000.00000;0.01423;2.00000;-2.00000;20.00000;10.00000;46.00000;16.00000;3.87981;158.02674;-26.96351;0.01422;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03533;0.06458;160.31058;-9.68292;-10.00000;-10.00000;-7.92420;
6/9/2017 4:03:42 AM;51;EIS;43:24:14.719;00:25:18.394;2;1;Pan_5pulse_EIS_0dC;3.88030;0.00000;-0.58002;;0.00100;6000.00000;0.01067;2.00000;-2.00000;20.00000;10.00000;47.00000;16.00000;3.88182;163.50779;-31.05062;0.01065;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03855;0.06240;166.42998;-10.75260;-10.00000;-10.00000;-7.91299;
6/9/2017 4:09:59 AM;51;EIS;43:30:31.490;00:31:35.165;2;1;Pan_5pulse_EIS_0dC;3.88223;0.00000;-0.58002;;0.00100;6000.00000;0.00800;2.00000;-2.00000;20.00000;10.00000;48.00000;16.00000;3.88449;170.28302;-36.07772;0.00800;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04571;0.06008;174.06295;-11.96231;-10.00000;-10.00000;-7.91299;
6/9/2017 4:18:21 AM;51;EIS;43:38:53.613;00:39:57.288;2;1;Pan_5pulse_EIS_0dC;3.88480;0.00000;-0.58002;;0.00100;6000.00000;0.00600;2.00000;-2.00000;20.00000;10.00000;49.00000;16.00000;3.88680;177.82146;-42.26546;0.00600;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04967;0.05743;182.77538;-13.37024;-10.00000;-10.00000;-7.92420;
6/9/2017 4:29:31 AM;51;EIS;43:50:03.431;00:51:07.106;2;1;Pan_5pulse_EIS_0dC;3.88674;0.00000;-0.58002;;0.00100;6000.00000;0.00450;2.00000;-2.00000;20.00000;10.00000;50.00000;16.00000;3.88861;185.73597;-49.19827;0.00449;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05158;0.05473;192.14141;-14.83595;-10.00000;-10.00000;-7.71125;
6/9/2017 4:44:22 AM;51;EIS;44:04:54.840;01:05:58.515;2;1;Pan_5pulse_EIS_0dC;3.88867;0.00000;-0.58002;;0.00100;6000.00000;0.00337;2.00000;-2.00000;20.00000;10.00000;51.00000;16.00000;3.89039;195.09389;-56.73530;0.00338;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05780;0.05206;203.17608;-16.21497;-10.00000;-10.00000;-7.91299;
6/9/2017 5:04:09 AM;51;EIS;44:24:41.279;01:25:44.954;2;1;Pan_5pulse_EIS_0dC;3.88995;0.00000;-0.58002;;0.00100;6000.00000;0.00253;2.00000;-2.00000;20.00000;10.00000;52.00000;16.00000;3.89177;205.49369;-64.84722;0.00253;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06016;0.04920;215.48276;-17.51403;-10.00000;-10.00000;-7.92420;
6/9/2017 5:30:33 AM;51;EIS;44:51:05.363;01:52:09.038;2;1;Pan_5pulse_EIS_0dC;3.89124;0.00000;-0.58002;;0.00100;6000.00000;0.00190;2.00000;-2.00000;20.00000;10.00000;53.00000;16.00000;3.89306;218.31837;-73.48027;0.00190;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06941;0.04643;230.35247;-18.60189;-10.00000;-10.00000;-7.71125;
6/9/2017 6:05:42 AM;51;EIS;45:26:14.613;02:27:18.288;2;1;Pan_5pulse_EIS_0dC;3.89253;0.00000;-0.58002;;0.00100;6000.00000;0.00142;2.00000;-2.00000;20.00000;10.00000;54.00000;16.00000;3.89415;232.70904;-82.33216;0.00142;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06941;0.04341;246.84424;-19.48371;-10.00000;-10.00000;-7.72245;
