

Measurement ID;3740
Battery name;NCR18650PF_SN002
Battery Name;NCR
Circuit;Circ006
Program;458 - Pan_5pulse_EIS_0dC
Start Time;6/7/2017 8:39:18 AM
End Time;1/2/1970
Test section;EIS00005
Comment;
OrderNo;
Producer; Panasonic
Type; NCR
Nominal Voltage; 3.7
Nominal Current; 0
Nominal Capacity; 2.9
Cells; 1
Maximum Voltage; 4.25
Gassing Voltage; 4.3
Break Voltage; 0
Charge Factor; 0
Impedance; 0
Cold Cranking Current; 15
Energy Density; 0
Comment;



Time Stamp;Step;Status;Prog Time;Step Time;Cycle;Cycle Level;Procedure;Voltage;Current;AhAccu;Energy;StartFreq;EndFreq;SetFreq;AAcMax;VAcMin;VAcMax;mvIdeal;Go;Status;U1;Zreal1;Zimg1;ActFreq;EisError;AACStart;MinIntervalTime;CountOfPeriods;UIdeal;AStart;MinDuration;MinPeriods;RemTime;VRelativ;AAmplitude;Betrag;Phase;ChamberT;ChamberSP;Temp45;
6/9/2017 7:31:24 AM;51;EIS;46:51:55.886;00:02:56.982;3;1;Pan_5pulse_EIS_0dC;3.78122;0.00000;-0.87000;;0.00100;6000.00000;106.69676;2.00000;-2.00000;20.00000;10.00000;15.00000;16.00000;3.77309;36.97240;-8.82080;106.66666;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04615;0.27523;38.01006;-13.41866;-10.00000;-10.00000;-7.49829;
6/9/2017 7:31:35 AM;51;EIS;46:52:07.330;00:03:08.426;3;1;Pan_5pulse_EIS_0dC;3.78122;0.00000;-0.87000;;0.00100;6000.00000;80.01129;2.00000;-2.00000;20.00000;10.00000;16.00000;16.00000;3.78336;38.65410;-9.62176;80.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04810;0.26312;39.83363;-13.97797;-10.00000;-10.00000;-7.71125;
6/9/2017 7:31:47 AM;51;EIS;46:52:19.070;00:03:20.166;3;1;Pan_5pulse_EIS_0dC;3.78122;0.00000;-0.87000;;0.00100;6000.00000;60.00000;2.00000;-2.00000;20.00000;10.00000;17.00000;16.00000;3.79330;40.45210;-10.43788;60.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04934;0.25118;41.77705;-14.46847;-10.00000;-10.00000;-7.49829;
6/9/2017 7:31:58 AM;51;EIS;46:52:30.454;00:03:31.550;3;1;Pan_5pulse_EIS_0dC;3.78122;0.00000;-0.87000;;0.00100;6000.00000;44.99365;2.00000;-2.00000;20.00000;10.00000;18.00000;16.00000;3.77315;42.39512;-11.27359;44.94382;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04996;0.23934;43.86844;-14.89132;-10.00000;-10.00000;-7.50950;
6/9/2017 7:32:10 AM;51;EIS;46:52:42.138;00:03:43.234;3;1;Pan_5pulse_EIS_0dC;3.78122;0.00000;-0.87000;;0.00100;6000.00000;33.74048;2.00000;-2.00000;20.00000;10.00000;19.00000;16.00000;3.78897;44.47072;-12.14467;33.70787;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05055;0.22789;46.09922;-15.27465;-10.00000;-10.00000;-7.49829;
6/9/2017 7:32:22 AM;51;EIS;46:52:54.138;00:03:55.234;3;1;Pan_5pulse_EIS_0dC;3.78122;0.00000;-0.87000;;0.00100;6000.00000;25.30179;2.00000;-2.00000;20.00000;10.00000;20.00000;16.00000;3.79233;46.68657;-13.05627;25.31646;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05098;0.21680;48.47785;-15.62408;-10.00000;-10.00000;-7.50950;
6/9/2017 7:32:33 AM;51;EIS;46:53:05.658;00:04:06.754;3;1;Pan_5pulse_EIS_0dC;3.78122;0.00000;-0.87000;;0.00100;6000.00000;18.97367;2.00000;-2.00000;20.00000;10.00000;21.00000;16.00000;3.78368;49.06708;-14.00941;18.98734;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05343;0.20644;51.02786;-15.93487;-10.00000;-10.00000;-7.71125;
6/9/2017 7:32:45 AM;51;EIS;46:53:17.609;00:04:18.705;3;1;Pan_5pulse_EIS_0dC;3.78122;0.00000;-0.87000;;0.00100;6000.00000;14.22824;2.00000;-2.00000;20.00000;10.00000;22.00000;16.00000;3.77390;51.61710;-15.02624;14.21801;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05330;0.19593;53.75977;-16.23079;-10.00000;-10.00000;-7.49829;
6/9/2017 7:32:57 AM;51;EIS;46:53:29.090;00:04:30.186;3;1;Pan_5pulse_EIS_0dC;3.78186;0.00000;-0.87000;;0.00100;6000.00000;10.66968;2.00000;-2.00000;20.00000;10.00000;23.00000;16.00000;3.79438;54.32469;-16.08679;10.67616;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05394;0.18602;56.65648;-16.49523;-10.00000;-10.00000;-7.50950;
6/9/2017 7:33:08 AM;51;EIS;46:53:40.776;00:04:41.872;3;1;Pan_5pulse_EIS_0dC;3.78186;0.00000;-0.87000;;0.00100;6000.00000;8.00113;2.00000;-2.00000;20.00000;10.00000;24.00000;16.00000;3.77492;57.23685;-17.25054;8.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05544;0.17655;59.77991;-16.77221;-10.00000;-10.00000;-7.49829;
6/9/2017 7:33:21 AM;51;EIS;46:53:52.887;00:04:53.983;3;1;Pan_5pulse_EIS_0dC;3.78186;0.00000;-0.87000;;0.00100;6000.00000;6.00000;2.00000;-2.00000;20.00000;10.00000;25.00000;16.00000;3.77348;60.27255;-18.46940;6.00000;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05417;0.16723;63.03887;-17.03671;-10.00000;-10.00000;-7.50950;
6/9/2017 7:33:32 AM;51;EIS;46:54:04.421;00:05:05.517;3;1;Pan_5pulse_EIS_0dC;3.78186;0.00000;-0.87000;;0.00100;6000.00000;4.49937;2.00000;-2.00000;20.00000;10.00000;26.00000;16.00000;3.77853;63.50008;-19.83403;4.50450;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05417;0.15866;66.52555;-17.34602;-10.00000;-10.00000;-7.50950;
6/9/2017 7:33:44 AM;51;EIS;46:54:16.505;00:05:17.601;3;1;Pan_5pulse_EIS_0dC;3.78186;0.00000;-0.87000;;0.00100;6000.00000;3.37405;2.00000;-2.00000;20.00000;10.00000;27.00000;16.00000;3.77775;67.03284;-21.41138;3.37079;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05790;0.15034;70.36937;-17.71433;-10.00000;-10.00000;-7.50950;
6/9/2017 7:33:56 AM;51;EIS;46:54:27.834;00:05:28.930;3;1;Pan_5pulse_EIS_0dC;3.78186;0.00000;-0.87000;;0.00100;6000.00000;2.53018;2.00000;-2.00000;20.00000;10.00000;28.00000;16.00000;3.77375;70.89340;-23.20879;2.53378;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05996;0.14209;74.59572;-18.12720;-10.00000;-10.00000;-7.49829;
6/9/2017 7:34:07 AM;51;EIS;46:54:39.579;00:05:40.675;3;1;Pan_5pulse_EIS_0dC;3.78186;0.00000;-0.87000;;0.00100;6000.00000;1.89737;2.00000;-2.00000;20.00000;10.00000;29.00000;16.00000;3.77801;75.22517;-25.14673;1.89873;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06333;0.13406;79.31698;-18.48407;-10.00000;-10.00000;-7.49829;
6/9/2017 7:34:19 AM;51;EIS;46:54:50.822;00:05:51.918;3;1;Pan_5pulse_EIS_0dC;3.78186;0.00000;-0.87000;;0.00100;6000.00000;1.42282;2.00000;-2.00000;20.00000;10.00000;30.00000;16.00000;3.77635;80.30737;-27.09706;1.42045;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06859;0.12608;84.75568;-18.64526;-10.00000;-10.00000;-7.50950;
6/9/2017 7:34:30 AM;51;EIS;46:55:02.754;00:06:03.850;3;1;Pan_5pulse_EIS_0dC;3.78186;0.00000;-0.87000;;0.00100;6000.00000;1.06697;2.00000;-2.00000;20.00000;10.00000;31.00000;16.00000;3.77906;86.14507;-28.66189;1.06838;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.07105;0.11797;90.78808;-18.40314;-10.00000;-10.00000;-7.50950;
6/9/2017 7:34:43 AM;51;EIS;46:55:14.847;00:06:15.943;3;1;Pan_5pulse_EIS_0dC;3.78186;0.00000;-0.87000;;0.00100;6000.00000;0.80011;2.00000;-2.00000;20.00000;10.00000;32.00000;16.00000;3.77382;92.65306;-29.46012;0.79957;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.07073;0.11013;97.22391;-17.63867;-10.00000;-10.00000;-7.71125;
6/9/2017 7:34:54 AM;51;EIS;46:55:26.386;00:06:27.482;3;1;Pan_5pulse_EIS_0dC;3.78186;0.00000;-0.87000;;0.00100;6000.00000;0.60000;2.00000;-2.00000;20.00000;10.00000;33.00000;16.00000;3.77696;99.23388;-29.11726;0.59904;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.06358;0.10284;103.41749;-16.35277;-10.00000;-10.00000;-7.49829;
6/9/2017 7:35:05 AM;51;EIS;46:55:37.122;00:06:38.218;3;1;Pan_5pulse_EIS_0dC;3.78186;0.00000;-0.87000;;0.00100;6000.00000;0.44994;2.00000;-2.00000;20.00000;10.00000;34.00000;16.00000;3.77568;105.19907;-27.59431;0.44964;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05204;0.09673;108.75794;-14.69789;-10.00000;-10.00000;-7.50950;
6/9/2017 7:35:15 AM;51;EIS;46:55:47.416;00:06:48.512;3;1;Pan_5pulse_EIS_0dC;3.78186;0.00000;-0.87000;;0.00100;6000.00000;0.33740;2.00000;-2.00000;20.00000;10.00000;35.00000;16.00000;3.77710;110.45653;-25.28757;0.33723;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04173;0.09193;113.31420;-12.89490;-10.00000;-10.00000;-7.49829;
6/9/2017 7:35:29 AM;51;EIS;46:56:01.015;00:07:02.111;3;1;Pan_5pulse_EIS_0dC;3.78251;0.00000;-0.87000;;0.00100;6000.00000;0.25302;2.00000;-2.00000;20.00000;10.00000;36.00000;16.00000;3.78152;115.58994;-22.58410;0.25270;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03967;0.08828;117.77553;-11.05525;-10.00000;-10.00000;-7.49829;
6/9/2017 7:35:47 AM;51;EIS;46:56:19.083;00:07:20.179;3;1;Pan_5pulse_EIS_0dC;3.78251;0.00000;-0.87000;;0.00100;6000.00000;0.18974;2.00000;-2.00000;20.00000;10.00000;37.00000;16.00000;3.78180;119.59172;-19.92225;0.18978;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02951;0.08492;121.23974;-9.45780;-10.00000;-10.00000;-7.49829;
6/9/2017 7:36:09 AM;51;EIS;46:56:41.685;00:07:42.781;3;1;Pan_5pulse_EIS_0dC;3.78251;0.00000;-0.87000;;0.00100;6000.00000;0.14228;2.00000;-2.00000;20.00000;10.00000;38.00000;16.00000;3.78098;122.73036;-17.63811;0.14248;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02275;0.08249;123.99131;-8.17823;-10.00000;-10.00000;-7.70004;
6/9/2017 7:36:40 AM;51;EIS;46:57:11.852;00:08:12.948;3;1;Pan_5pulse_EIS_0dC;3.78251;0.00000;-0.87000;;0.00100;6000.00000;0.10670;2.00000;-2.00000;20.00000;10.00000;39.00000;16.00000;3.78458;125.34335;-15.92096;0.10678;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01820;0.08059;126.35044;-7.23888;-10.00000;-10.00000;-7.49829;
6/9/2017 7:37:18 AM;51;EIS;46:57:50.773;00:08:51.869;3;1;Pan_5pulse_EIS_0dC;3.78251;0.00000;-0.87000;;0.00100;6000.00000;0.08001;2.00000;-2.00000;20.00000;10.00000;40.00000;16.00000;3.78250;127.41007;-14.79366;0.07999;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01547;0.07917;128.26604;-6.62299;-10.00000;-10.00000;-7.49829;
6/9/2017 7:38:10 AM;51;EIS;46:58:42.597;00:09:43.693;3;1;Pan_5pulse_EIS_0dC;3.78251;0.00000;-0.87000;;0.00100;6000.00000;0.06000;2.00000;-2.00000;20.00000;10.00000;41.00000;16.00000;3.78326;129.36741;-14.20639;0.05994;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01498;0.07799;130.14511;-6.26678;-10.00000;-10.00000;-7.48708;
6/9/2017 7:39:18 AM;51;EIS;46:59:50.537;00:10:51.633;3;1;Pan_5pulse_EIS_0dC;3.78251;0.00000;-0.87000;;0.00100;6000.00000;0.04499;2.00000;-2.00000;20.00000;10.00000;42.00000;16.00000;3.78412;131.13016;-14.22098;0.04507;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01331;0.07682;131.89903;-6.18950;-10.00000;-10.00000;-7.72245;
6/9/2017 7:40:49 AM;51;EIS;47:01:21.082;00:12:22.178;3;1;Pan_5pulse_EIS_0dC;3.78315;0.00000;-0.87000;;0.00100;6000.00000;0.03374;2.00000;-2.00000;20.00000;10.00000;43.00000;16.00000;3.78440;133.20084;-14.89184;0.03377;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01591;0.07580;134.03071;-6.37917;-10.00000;-10.00000;-7.72245;
6/9/2017 7:42:49 AM;51;EIS;47:03:21.735;00:14:22.831;3;1;Pan_5pulse_EIS_0dC;3.78379;0.00000;-0.87000;;0.00100;6000.00000;0.02530;2.00000;-2.00000;20.00000;10.00000;44.00000;16.00000;3.78517;135.34550;-16.12836;0.02531;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01758;0.07466;136.30308;-6.79557;-10.00000;-10.00000;-7.71125;
6/9/2017 7:45:29 AM;51;EIS;47:06:01.596;00:17:02.692;3;1;Pan_5pulse_EIS_0dC;3.78379;0.00000;-0.87000;;0.00100;6000.00000;0.01897;2.00000;-2.00000;20.00000;10.00000;45.00000;16.00000;3.78605;137.72841;-18.07203;0.01896;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.01860;0.07333;138.90901;-7.47536;-10.00000;-10.00000;-7.72245;
6/9/2017 7:49:02 AM;51;EIS;47:09:34.525;00:20:35.621;3;1;Pan_5pulse_EIS_0dC;3.78444;0.00000;-0.87000;;0.00100;6000.00000;0.01423;2.00000;-2.00000;20.00000;10.00000;46.00000;16.00000;3.78612;140.98419;-20.73501;0.01422;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.02606;0.07200;142.50082;-8.36670;-10.00000;-10.00000;-7.71125;
6/9/2017 7:53:46 AM;51;EIS;47:14:17.840;00:25:18.936;3;1;Pan_5pulse_EIS_0dC;3.78508;0.00000;-0.87000;;0.00100;6000.00000;0.01067;2.00000;-2.00000;20.00000;10.00000;47.00000;16.00000;3.78699;144.93757;-23.91212;0.01065;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.03068;0.07016;146.89687;-9.36839;-10.00000;-10.00000;-7.71125;
6/9/2017 8:00:02 AM;51;EIS;47:20:34.685;00:31:35.781;3;1;Pan_5pulse_EIS_0dC;3.78637;0.00000;-0.87000;;0.00100;6000.00000;0.00800;2.00000;-2.00000;20.00000;10.00000;48.00000;16.00000;3.78797;150.20338;-27.88586;0.00800;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04022;0.06809;152.77001;-10.51745;-10.00000;-10.00000;-7.71125;
6/9/2017 8:08:24 AM;51;EIS;47:28:56.758;00:39:57.854;3;1;Pan_5pulse_EIS_0dC;3.78765;0.00000;-0.87000;;0.00100;6000.00000;0.00600;2.00000;-2.00000;20.00000;10.00000;49.00000;16.00000;3.78937;156.85265;-32.65470;0.00600;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.04838;0.06544;160.21574;-11.76026;-10.00000;-10.00000;-7.71125;
6/9/2017 8:19:34 AM;51;EIS;47:40:06.545;00:51:07.641;3;1;Pan_5pulse_EIS_0dC;3.78958;0.00000;-0.87000;;0.00100;6000.00000;0.00450;2.00000;-2.00000;20.00000;10.00000;50.00000;16.00000;3.79110;165.25108;-38.72602;0.00449;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.05938;0.06242;169.72809;-13.18907;-10.00000;-10.00000;-7.72245;
6/9/2017 8:34:26 AM;51;EIS;47:54:57.951;01:05:59.047;3;1;Pan_5pulse_EIS_0dC;3.79216;0.00000;-0.87000;;0.00100;6000.00000;0.00337;2.00000;-2.00000;20.00000;10.00000;51.00000;16.00000;3.79390;176.18239;-46.58121;0.00338;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.07392;0.05893;182.23623;-14.80967;-10.00000;-10.00000;-7.92420;
6/9/2017 8:54:12 AM;51;EIS;48:14:44.508;01:25:45.604;3;1;Pan_5pulse_EIS_0dC;3.79537;0.00000;-0.87000;;0.00100;6000.00000;0.00253;2.00000;-2.00000;20.00000;10.00000;52.00000;16.00000;3.79724;190.50060;-58.63062;0.00253;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.09298;0.05484;199.31891;-17.10686;-10.00000;-10.00000;-7.72245;
6/9/2017 9:20:36 AM;51;EIS;48:41:08.611;01:52:09.707;3;1;Pan_5pulse_EIS_0dC;3.79988;0.00000;-0.87000;;0.00100;6000.00000;0.00190;2.00000;-2.00000;20.00000;10.00000;53.00000;16.00000;3.80144;208.16688;-74.14235;0.00190;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.10914;0.05019;220.97633;-19.60426;-10.00000;-10.00000;-7.72245;
6/9/2017 9:55:46 AM;51;EIS;49:16:17.913;02:27:19.009;3;1;Pan_5pulse_EIS_0dC;3.80309;0.00000;-0.87000;;0.00100;6000.00000;0.00142;2.00000;-2.00000;20.00000;10.00000;54.00000;16.00000;3.80478;225.49066;-89.45198;0.00142;0.00000;0.02000;10.00000;3.00000;0.00000;0.00000;0.00000;0.00000;0.00000;1.10914;0.04527;242.58544;-21.63819;-10.00000;-10.00000;-8.05870;
